GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
0500000US17133,17133,"Monroe County, Illinois",20852,70,10176,62,954,261,3351,430,3479,393,2392,363,10676,16,1186,235,3074,343,3766,440,2650,343
0500000US17135,17135,"Montgomery County, Illinois",19643,62,9577,57,1428,233,4553,337,2427,290,1169,234,10066,24,1816,269,4579,310,2435,290,1236,239
0500000US17137,17137,"Morgan County, Illinois",22299,104,10686,138,1589,303,4256,402,2396,302,2445,373,11613,77,1705,382,4523,419,2888,357,2497,353
0500000US17141,17141,"Ogle County, Illinois",34699,268,16959,147,2214,375,6556,507,5027,536,3162,443,17740,200,2189,343,6956,479,5430,486,3165,322
0500000US17143,17143,"Peoria County, Illinois",97155,272,45548,206,4324,474,12466,779,13478,866,15280,832,51607,165,4577,495,17029,870,17076,832,12925,742
0500000US17145,17145,"Perry County, Illinois",13918,121,6836,108,1166,237,2572,309,2206,293,892,204,7082,32,1191,226,2926,314,2129,308,836,224
0500000US17157,17157,"Randolph County, Illinois",20162,61,10011,60,1605,342,4305,384,2753,297,1348,222,10151,18,1696,254,4115,358,2982,323,1358,273
0500000US17161,17161,"Rock Island County, Illinois",85805,502,40791,330,5100,535,13709,827,12915,803,9067,782,45014,266,5057,514,15575,833,15856,825,8526,740
0500000US17163,17163,"St. Clair County, Illinois",119458,302,56817,146,5625,617,15945,889,18886,900,16361,876,62641,195,7347,569,19231,881,21357,1133,14706,754
0500000US17165,17165,"Saline County, Illinois",16953,71,7753,49,1530,266,2313,303,2595,355,1315,275,9200,36,1717,248,2914,354,3279,332,1290,242
0500000US17167,17167,"Sangamon County, Illinois",116602,269,54288,206,6609,871,15395,923,15407,989,16877,833,62314,147,4540,479,20261,1006,19273,879,18240,868
0500000US17173,17173,"Shelby County, Illinois",14819,58,7236,24,747,151,3114,294,2184,278,1191,268,7583,38,1196,168,3103,313,2218,261,1066,258
0500000US17177,17177,"Stephenson County, Illinois",29174,114,13761,66,1945,265,5231,412,4001,382,2584,327,15413,79,1739,220,5810,382,5297,416,2567,316
0500000US17179,17179,"Tazewell County, Illinois",86355,159,41332,100,4025,502,13997,839,13312,805,9998,727,45023,96,4998,559,15373,746,15803,846,8849,661
0500000US17183,17183,"Vermilion County, Illinois",47878,198,22548,170,3082,393,10003,606,6375,513,3088,337,25330,59,3718,426,10460,600,7896,604,3256,388
0500000US17195,17195,"Whiteside County, Illinois",37643,291,17776,184,2963,355,6814,533,5318,463,2681,324,19867,162,2602,299,7717,501,6705,526,2843,349
0500000US17197,17197,"Will County, Illinois",322586,1870,158612,1153,14980,1190,47317,1992,47525,1649,48790,1629,163974,915,14255,1218,51281,1730,51544,1502,46894,1685
0500000US17199,17199,"Williamson County, Illinois",41774,38,19806,21,2453,342,6763,492,6372,610,4218,516,21968,33,2772,396,7527,567,7329,600,4340,491
0500000US17201,17201,"Winnebago County, Illinois",164939,723,79632,486,12365,897,27255,1230,22559,1033,17453,786,85307,380,11586,809,30524,1219,25942,999,17255,968
0500000US17203,17203,"Woodford County, Illinois",24069,66,11614,67,1060,214,4135,399,3457,372,2962,372,12455,27,978,245,4355,381,4126,354,2996,345
0500000US18001,18001,"Adams County, Indiana",20049,116,9735,103,1714,310,4431,405,2382,348,1208,241,10314,67,1829,295,4505,427,2838,354,1142,236
0500000US18003,18003,"Allen County, Indiana",187116,593,89604,376,8321,705,28301,1138,26805,1045,26177,1131,97512,329,10353,876,31972,1272,31949,1176,23238,1031
0500000US18005,18005,"Bartholomew County, Indiana",46392,256,22094,190,2515,421,8595,637,5047,538,5937,587,24298,102,2938,514,9969,721,6288,551,5103,559
0500000US18011,18011,"Boone County, Indiana",33379,103,15885,78,1243,266,5156,395,3674,418,5812,415,17494,78,1412,294,5523,509,4785,455,5774,487
0500000US18017,18017,"Cass County, Indiana",24555,314,11824,208,1911,340,5512,524,2837,438,1564,287,12731,134,2025,393,5960,458,3129,392,1617,278
0500000US18019,18019,"Clark County, Indiana",63990,250,30460,195,5305,658,10677,827,8909,799,5569,585,33530,94,4873,566,12737,793,10526,723,5394,559
0500000US18021,18021,"Clay County, Indiana",17507,56,8340,26,1036,279,3589,387,2201,331,1514,309,9167,30,1519,289,3964,425,2313,336,1371,285
0500000US18023,18023,"Clinton County, Indiana",21159,295,10096,158,1946,354,4722,375,2135,324,1293,234,11063,168,2036,326,4866,398,2490,329,1671,321
0500000US18027,18027,"Daviess County, Indiana",18650,190,8978,111,2648,449,3675,410,1638,337,1017,259,9672,86,2613,418,3699,443,2624,338,736,218
0500000US18029,18029,"Dearborn County, Indiana",32144,132,15663,21,1858,328,7636,566,3848,529,2321,396,16481,135,2161,391,7898,498,3921,431,2501,482
0500000US18031,18031,"Decatur County, Indiana",16306,52,7880,28,1214,222,3629,365,2079,308,958,206,8426,40,1260,221,4269,344,1869,277,1028,202
0500000US18033,18033,"DeKalb County, Indiana",25596,420,12474,290,1755,382,5502,501,3321,418,1896,277,13122,205,1671,322,5851,436,3320,361,2280,384
0500000US18035,18035,"Delaware County, Indiana",66019,140,31240,129,4625,467,12343,868,7501,650,6771,667,34779,69,5449,541,12717,693,8963,706,7650,636
0500000US18037,18037,"Dubois County, Indiana",26542,175,12821,101,2231,405,5608,457,2786,392,2196,336,13721,135,2224,370,6099,424,2726,426,2672,391
0500000US18039,18039,"Elkhart County, Indiana",108704,882,52646,693,11184,1034,18869,1067,12442,854,10151,947,56058,428,10688,807,21759,1105,14389,1032,9222,870
0500000US18041,18041,"Fayette County, Indiana",16551,106,7845,99,2090,368,3431,345,1560,288,764,199,8706,38,1757,329,3967,428,2303,314,679,201
0500000US18043,18043,"Floyd County, Indiana",45647,104,21678,60,3378,457,7585,534,6159,580,4556,451,23969,83,2951,412,8572,719,7173,641,5273,513
0500000US18047,18047,"Franklin County, Indiana",15240,78,7503,26,1066,191,3831,347,1441,304,1165,287,7737,73,1219,216,2964,324,2058,352,1496,270
0500000US18049,18049,"Fulton County, Indiana",13309,96,6388,72,963,237,3316,365,1418,280,691,203,6921,52,1093,245,3322,332,1795,301,711,217
0500000US18051,18051,"Gibson County, Indiana",21491,63,10283,50,1315,273,4647,387,2992,436,1329,287,11208,57,1517,247,4613,430,3219,402,1859,320
0500000US18053,18053,"Grant County, Indiana",41694,139,19504,107,3409,404,8426,597,4586,533,3083,386,22190,72,3481,386,9705,653,5553,563,3451,398
0500000US18055,18055,"Greene County, Indiana",21970,28,10610,28,2072,358,4901,497,2444,421,1193,253,11360,151,1513,305,5815,418,2656,377,1376,353
0500000US18057,18057,"Hamilton County, Indiana",143230,511,69291,296,3065,554,10702,901,16210,1088,39314,1181,73939,281,3011,403,15872,1084,19283,1149,35773,1157
0500000US18059,18059,"Hancock County, Indiana",41039,99,19816,78,1779,321,7256,632,5570,494,5211,541,21223,51,1946,397,7739,611,6493,531,5045,438
0500000US18061,18061,"Harrison County, Indiana",24167,81,11927,81,1590,339,5789,460,2909,368,1639,323,12240,151,1478,311,5000,524,4095,481,1667,275
0500000US18063,18063,"Hendricks County, Indiana",79708,233,39125,163,3038,460,11612,827,12734,755,11741,691,40583,110,2585,466,13974,811,12096,726,11928,722
0500000US18065,18065,"Henry County, Indiana",32477,102,15729,106,2877,368,6959,496,3881,362,2012,352,16748,38,2710,353,7365,418,4076,384,2597,356
0500000US18067,18067,"Howard County, Indiana",52159,139,24430,97,3899,561,8957,708,6802,617,4772,446,27729,103,4500,590,10718,691,7896,782,4615,540
0500000US18069,18069,"Huntington County, Indiana",24843,63,11823,40,1346,274,5470,435,3093,392,1914,296,13020,41,1558,305,6259,399,3095,376,2108,334
0500000US18071,18071,"Jackson County, Indiana",27738,164,13488,138,2152,413,6270,571,3196,412,1870,328,14250,77,2560,330,6126,480,3904,424,1660,331
0500000US18073,18073,"Jasper County, Indiana",20128,117,9746,77,1412,290,4480,400,2273,347,1581,330,10382,88,1361,282,4573,347,2747,365,1701,288
0500000US18075,18075,"Jay County, Indiana",13937,77,6690,33,1246,248,3200,305,1479,257,765,210,7247,71,1357,242,3261,336,1809,270,820,223
0500000US18077,18077,"Jefferson County, Indiana",20863,14,10095,11,1608,322,4906,505,1791,344,1790,307,10768,8,1888,406,4552,497,2493,380,1835,302
0500000US18079,18079,"Jennings County, Indiana",18222,41,8857,46,1800,321,4692,431,1618,294,747,221,9365,54,1812,449,4292,529,2439,451,822,270
0500000US18081,18081,"Johnson County, Indiana",83131,303,39638,208,4828,578,14009,900,11051,737,9750,729,43493,145,4210,563,16389,851,12427,841,10467,755
0500000US18083,18083,"Knox County, Indiana",24121,108,11272,75,1419,261,4537,449,3603,434,1713,314,12849,49,2165,371,4739,456,4141,499,1804,293
0500000US18085,18085,"Kosciusko County, Indiana",46881,239,22924,159,3913,562,9343,571,5531,410,4137,407,23957,112,3290,424,10587,589,5512,482,4568,430
0500000US18087,18087,"LaGrange County, Indiana",21321,173,10477,109,5039,439,2821,389,1694,309,923,213,10844,93,4628,440,3411,311,2000,336,805,202
0500000US18089,18089,"Lake County, Indiana",213496,1167,102182,740,12465,773,38263,1453,29291,1412,22163,1043,111314,576,13495,840,45424,1248,31376,1317,21019,1145
0500000US18091,18091,"LaPorte County, Indiana",66333,245,33058,178,4600,522,13667,751,9257,771,5534,594,33275,139,4146,342,13416,693,9865,782,5848,578
0500000US18093,18093,"Lawrence County, Indiana",31603,77,15010,46,2736,389,7082,551,3163,434,2029,354,16593,64,3375,407,7962,551,3615,463,1641,358
0500000US18095,18095,"Madison County, Indiana",81376,179,39412,141,5493,587,17256,873,9693,838,6970,651,41964,103,6179,624,17571,717,11697,780,6517,579
0500000US18097,18097,"Marion County, Indiana",406327,1126,193880,794,27464,1405,54686,2032,48991,1703,62739,1879,212447,556,29545,1687,67450,2133,53881,1598,61571,1827
0500000US18099,18099,"Marshall County, Indiana",28304,258,13653,188,2325,413,6385,505,2681,303,2262,292,14651,113,2288,377,5809,406,3806,413,2748,355
0500000US18103,18103,"Miami County, Indiana",22942,29,11622,151,1734,314,5611,450,2905,360,1372,271,11320,29,1973,362,4856,392,3202,376,1289,281
0500000US18105,18105,"Monroe County, Indiana",64719,297,31479,221,2773,437,9070,768,7542,706,12094,776,33240,162,3005,514,9807,798,8134,693,12294,841
0500000US18107,18107,"Montgomery County, Indiana",24781,98,11864,93,1542,311,5472,492,2661,406,2189,392,12917,54,2245,322,5627,445,3058,363,1987,370
0500000US18109,18109,"Morgan County, Indiana",45631,109,22466,47,3728,547,9192,678,6416,710,3130,500,23165,93,3679,402,9542,707,6484,588,3460,518
0500000US18113,18113,"Noble County, Indiana",28721,321,14205,222,2629,408,5895,430,3566,382,2115,360,14516,161,2839,413,6214,446,3527,396,1936,362
0500000US18119,18119,"Owen County, Indiana",15052,28,7366,28,1322,246,3793,345,1724,342,527,188,7686,151,1320,292,3678,370,1769,309,919,278
0500000US18127,18127,"Porter County, Indiana",97721,419,47232,291,4038,613,17552,908,13218,917,12424,796,50489,223,4490,553,19535,974,14794,885,11670,749
0500000US18129,18129,"Posey County, Indiana",17551,138,8531,67,1244,262,3741,352,2145,321,1401,217,9020,148,959,221,3917,438,2543,341,1601,311
0500000US18133,18133,"Putnam County, Indiana",22518,76,11556,69,1924,391,5164,475,2738,390,1730,344,10962,30,1806,366,4770,464,2751,352,1635,299
0500000US18135,18135,"Randolph County, Indiana",17577,59,8393,15,1594,264,4246,322,1756,227,797,183,9184,55,1230,197,4725,331,2353,255,876,217
0500000US18137,18137,"Ripley County, Indiana",17704,62,8628,31,1539,295,4049,441,1801,331,1239,264,9076,49,1366,272,4340,325,2141,277,1229,253
0500000US18141,18141,"St. Joseph County, Indiana",140627,561,66428,363,8317,676,21774,850,16387,795,19950,899,74199,268,9328,752,26115,1079,19758,977,18998,848
0500000US18143,18143,"Scott County, Indiana",15829,74,7744,77,2407,444,3134,392,1307,304,896,314,8085,55,2128,333,3631,405,1659,374,667,254
0500000US18145,18145,"Shelby County, Indiana",28385,112,13874,60,2100,390,6284,501,3676,398,1814,339,14511,68,1989,277,6538,444,3871,413,2113,348
0500000US18147,18147,"Spencer County, Indiana",13460,37,6701,27,842,177,2607,317,1866,260,1386,233,6759,29,887,199,2797,285,2128,237,947,197
0500000US18149,18149,"Starke County, Indiana",15440,104,7485,100,1783,246,3575,372,1491,280,636,173,7955,51,1734,290,3348,350,1956,304,917,201
0500000US18151,18151,"Steuben County, Indiana",20589,343,10372,170,945,277,5102,448,2408,399,1917,278,10217,282,925,251,4389,436,3129,390,1774,291
0500000US18153,18153,"Sullivan County, Indiana",14516,125,7561,118,703,183,3688,393,2213,398,957,274,6955,28,918,211,3129,308,2016,332,892,229
0500000US18157,18157,"Tippecanoe County, Indiana",79300,469,38575,330,4179,617,11473,770,9753,690,13170,745,40725,210,4431,605,12797,837,10847,789,12650,831
0500000US18163,18163,"Vanderburgh County, Indiana",103808,157,48311,141,6192,648,15636,817,14853,767,11630,662,55497,123,7458,744,19560,821,17314,953,11165,653
0500000US18167,18167,"Vigo County, Indiana",60687,132,28497,113,4267,473,10245,768,7462,610,6523,620,32190,93,5093,514,11070,675,8644,649,7383,557
0500000US18169,18169,"Wabash County, Indiana",21807,149,10387,59,1540,292,4620,362,2283,336,1944,287,11420,120,1426,277,5582,434,2433,340,1979,340
0500000US18173,18173,"Warrick County, Indiana",36486,132,17575,72,1700,303,5811,540,5376,514,4688,486,18911,106,1977,389,6884,509,5862,466,4188,453
0500000US18175,18175,"Washington County, Indiana",18452,118,9161,108,2098,359,4370,368,1982,309,711,177,9291,27,1884,332,4338,380,2040,285,1029,297
0500000US18177,18177,"Wayne County, Indiana",43233,199,20170,141,3788,425,8512,600,5212,493,2658,334,23063,89,4018,474,9216,571,6255,489,3574,454
0500000US18179,18179,"Wells County, Indiana",18462,87,8958,113,1080,196,4116,370,2586,368,1176,230,9504,49,1126,232,4272,357,2778,358,1328,233
0500000US18181,18181,"White County, Indiana",15941,185,7684,141,1466,240,3382,384,1965,311,871,220,8257,70,976,190,3980,330,2334,328,967,224
0500000US18183,18183,"Whitley County, Indiana",21263,95,10427,89,893,213,4494,381,3184,361,1856,273,10836,57,1228,260,4328,410,3453,399,1827,298
0500000US19011,19011,"Benton County, Iowa",17556,26,8603,21,746,161,4217,347,2288,264,1352,221,8953,28,803,200,3706,353,3112,312,1332,247
0500000US19013,19013,"Black Hawk County, Iowa",71978,272,34449,169,3734,525,12521,676,9542,663,8652,603,37529,135,3559,473,13563,696,10820,660,9587,571
0500000US19015,19015,"Boone County, Iowa",17745,57,8468,37,739,205,3394,343,2655,282,1680,317,9277,26,822,246,3419,371,3324,361,1712,273
0500000US19017,19017,"Bremer County, Iowa",14946,62,7100,127,547,136,2720,261,2134,265,1699,226,7846,62,495,137,2946,271,2311,232,2094,238
0500000US19019,19019,"Buchanan County, Iowa",13380,38,6488,18,805,173,2771,258,1859,233,1053,233,6892,33,842,245,2492,224,2069,262,1489,253
0500000US19027,19027,"Carroll County, Iowa",13949,33,6647,18,765,231,3063,273,1692,226,1127,206,7302,31,775,161,3182,285,2200,252,1145,187
0500000US19033,19033,"Cerro Gordo County, Iowa",29755,150,13880,84,1041,263,5037,491,4588,395,3214,374,15875,160,1436,287,4903,421,6017,502,3519,442
0500000US19045,19045,"Clinton County, Iowa",32152,75,15277,66,1697,300,6616,568,4479,522,2485,375,16875,51,2206,333,6720,500,5072,484,2877,330
0500000US19049,19049,"Dallas County, Iowa",33258,366,16267,325,1133,337,4656,546,4362,474,6116,476,16991,127,890,201,4579,423,5507,438,6015,420
0500000US19057,19057,"Des Moines County, Iowa",26486,100,12537,54,1850,350,4417,431,3959,377,2311,325,13949,81,1294,282,4964,460,5164,426,2527,335
0500000US19061,19061,"Dubuque County, Iowa",57913,180,27657,144,2706,349,11175,604,6728,507,7048,567,30256,95,3260,371,11479,594,7977,533,7540,569
0500000US19065,19065,"Fayette County, Iowa",13895,66,6665,40,815,183,3153,285,1771,227,926,208,7230,40,832,184,3339,270,1877,232,1182,202
0500000US19087,19087,"Henry County, Iowa",13035,68,6493,55,802,190,2348,279,2036,296,1307,237,6542,25,495,132,2496,262,2149,245,1402,192
0500000US19097,19097,"Jackson County, Iowa",13723,40,6706,57,963,181,3297,305,1643,279,803,214,7017,30,1054,202,2833,269,2229,252,901,201
0500000US19099,19099,"Jasper County, Iowa",24874,81,12237,36,1652,292,5597,439,2946,314,2042,288,12637,80,1404,272,5285,393,3935,370,2013,313
0500000US19103,19103,"Johnson County, Iowa",64142,211,31692,137,1412,302,6068,614,8118,600,16094,730,32450,126,1323,284,5886,560,8247,564,16994,627
0500000US19105,19105,"Jones County, Iowa",13587,56,6962,56,1001,204,3553,268,1679,242,729,168,6625,127,522,135,2854,235,2235,282,1014,173
0500000US19111,19111,"Lee County, Iowa",23624,125,11468,79,1668,256,5017,461,3120,363,1663,262,12156,78,1774,307,5050,403,3532,421,1800,266
0500000US19113,19113,"Linn County, Iowa",125698,291,60128,181,4390,520,19520,1033,18766,1020,17452,841,65570,182,4309,515,20028,1120,22564,953,18669,849
0500000US19123,19123,"Mahaska County, Iowa",14266,48,6945,37,931,225,2971,257,2034,252,1009,214,7321,26,798,176,3453,292,2009,244,1061,199
0500000US19125,19125,"Marion County, Iowa",20709,55,10156,127,1089,210,4147,286,2504,272,2416,302,10553,55,1158,221,4353,358,2765,338,2277,274
0500000US19127,19127,"Marshall County, Iowa",24513,298,11907,182,1506,284,4517,350,3469,336,2415,294,12606,161,1277,246,4841,408,4180,439,2308,362
0500000US19139,19139,"Muscatine County, Iowa",25919,305,12673,191,1964,366,4370,456,3299,373,3040,402,13246,168,1770,292,4427,451,4412,460,2637,398
0500000US19149,19149,"Plymouth County, Iowa",15831,77,7704,52,852,156,3104,256,2157,271,1591,234,8127,44,583,139,2923,276,2682,316,1939,244
0500000US19153,19153,"Polk County, Iowa",240301,871,113944,564,9128,929,33165,1346,31680,1126,39971,1289,126357,409,9488,826,36434,1432,39502,1429,40933,1665
0500000US19155,19155,"Pottawattamie County, Iowa",57286,219,27480,150,3669,399,10796,679,8183,549,4832,429,29806,128,3032,320,11983,669,9712,609,5079,477
0500000US19163,19163,"Scott County, Iowa",94616,345,45313,222,4074,506,14249,730,11617,820,15373,748,49303,199,4319,511,14836,692,15620,820,14528,786
0500000US19167,19167,"Sioux County, Iowa",18328,178,8903,128,1259,216,3218,289,2333,264,2093,248,9425,78,1102,158,3222,248,3102,264,1999,275
0500000US19169,19169,"Story County, Iowa",40779,195,19797,115,970,265,4117,422,5236,423,9474,509,20982,117,853,191,4792,409,6443,422,8894,451
0500000US19179,19179,"Wapello County, Iowa",22958,228,10924,142,1580,274,4772,410,3086,336,1486,279,12034,133,2023,358,5001,485,3467,406,1543,282
0500000US19181,19181,"Warren County, Iowa",27841,96,13421,67,1058,250,5298,470,3780,392,3285,363,14420,68,773,179,5258,401,4887,412,3502,313
0500000US19183,19183,"Washington County, Iowa",13779,41,6577,127,849,220,2964,339,1659,269,1105,219,7202,41,987,213,2619,293,2178,262,1418,223
0500000US19187,19187,"Webster County, Iowa",24175,189,11601,173,1272,264,4546,497,3693,430,2090,406,12574,144,1165,250,5216,478,4247,443,1946,325
0500000US19191,19191,"Winneshiek County, Iowa",12771,19,6279,19,706,136,2356,277,1574,235,1643,249,6492,127,625,132,2128,226,1673,205,2066,266
0500000US19193,19193,"Woodbury County, Iowa",58202,532,27706,370,3956,475,10116,699,7686,622,5948,574,30496,218,3684,499,10796,567,9320,609,6696,635
0500000US20009,20009,"Barton County, Kansas",16980,185,7981,118,1176,263,2643,348,2411,303,1751,243,8999,106,935,206,2835,352,3298,315,1931,251
0500000US20015,20015,"Butler County, Kansas",37908,168,18463,116,1390,306,5850,528,6888,517,4335,485,19445,145,1810,352,5495,496,7399,590,4741,566
0500000US20021,20021,"Cherokee County, Kansas",13328,108,6361,80,894,217,2489,345,1905,331,1073,254,6967,76,1193,319,3007,361,1949,310,818,200
0500000US20035,20035,"Cowley County, Kansas",20056,192,9610,122,1310,261,3185,380,3207,296,1908,268,10446,110,1317,304,3003,327,4098,354,2028,309
0500000US20037,20037,"Crawford County, Kansas",22201,241,10298,154,1244,258,2935,353,3167,360,2952,410,11903,155,1264,294,3606,378,3863,392,3170,429
0500000US20045,20045,"Douglas County, Kansas",56187,305,27967,188,1234,279,5933,756,8187,785,12613,863,28220,199,1344,358,5949,743,7778,713,13149,799
0500000US20051,20051,"Ellis County, Kansas",16093,191,7823,191,583,228,2354,351,2100,396,2786,408,8270,140,718,230,1967,283,2990,417,2595,350
0500000US20055,20055,"Finney County, Kansas",18163,563,9026,330,2808,458,2102,318,2462,356,1654,292,9137,293,2030,327,2286,365,2924,399,1897,349
0500000US20057,20057,"Ford County, Kansas",16086,750,8001,526,2382,495,2391,358,1979,371,1249,252,8085,284,1952,373,1899,306,2887,340,1347,271
0500000US20059,20059,"Franklin County, Kansas",16170,49,7767,140,757,205,3329,375,2154,331,1527,305,8403,49,679,194,3623,332,2502,313,1599,320
0500000US20061,20061,"Geary County, Kansas",11523,124,5397,64,300,122,1738,274,2047,325,1312,254,6126,98,481,181,2187,325,2234,308,1224,249
0500000US20079,20079,"Harvey County, Kansas",20353,239,9630,144,815,237,3379,494,2899,466,2537,308,10723,123,1028,292,3509,387,3603,364,2583,347
0500000US20091,20091,"Johnson County, Kansas",302656,821,144347,572,5662,708,21208,1215,37209,1536,80268,1782,158309,435,5901,550,30025,1472,46941,1390,75442,1707
0500000US20099,20099,"Labette County, Kansas",13253,107,6303,102,965,224,2304,300,1874,247,1160,215,6950,104,549,138,2452,313,2786,259,1163,227
0500000US20103,20103,"Leavenworth County, Kansas",40523,157,20677,98,1849,311,7922,737,5398,558,5508,545,19846,95,1802,325,7101,584,5574,576,5369,479
0500000US20111,20111,"Lyon County, Kansas",19211,413,9239,267,1368,289,3016,349,2635,331,2220,339,9972,225,1814,307,2765,354,2509,369,2884,316
0500000US20113,20113,"McPherson County, Kansas",18733,122,8890,102,1338,276,3190,335,2117,291,2245,286,9843,79,1014,204,2807,322,3567,335,2455,303
0500000US20121,20121,"Miami County, Kansas",19092,91,9343,68,655,199,3774,399,2666,381,2248,370,9749,90,585,182,3353,453,4050,397,1761,296
0500000US20125,20125,"Montgomery County, Kansas",20729,106,9572,74,1140,226,3332,395,3392,361,1708,298,11157,87,1248,275,3802,455,4150,416,1957,315
0500000US20155,20155,"Reno County, Kansas",39667,253,19141,199,2682,393,6408,567,6468,515,3583,435,20526,126,2668,361,6855,520,7515,527,3488,368
0500000US20161,20161,"Riley County, Kansas",28752,254,14572,155,584,211,3428,634,4758,518,5802,615,14180,158,939,319,2930,436,4693,493,5618,522
0500000US20169,20169,"Saline County, Kansas",33264,207,15938,189,1499,332,6329,534,4103,453,4007,359,17326,147,2328,470,5290,571,6421,528,3287,427
0500000US20173,20173,"Sedgwick County, Kansas",241936,1118,117090,657,12929,926,33650,1538,35082,1273,35429,1310,124846,588,12238,1059,40854,1370,38213,1461,33541,1305
0500000US20175,20175,"Seward County, Kansas",9086,520,4623,352,1108,323,1641,228,1034,212,840,184,4463,274,991,217,1399,275,1321,255,752,200
0500000US20177,20177,"Shawnee County, Kansas",97037,450,45925,288,4142,521,13554,676,13082,828,15147,836,51112,267,4254,459,17258,1018,14579,859,15021,806
0500000US20191,20191,"Sumner County, Kansas",14914,102,7220,56,630,169,3038,286,2443,311,1109,221,7694,91,774,225,2978,311,2729,285,1213,240
0500000US20209,20209,"Wyandotte County, Kansas",60902,968,29869,651,6371,653,12074,692,7330,551,4094,414,31033,474,6277,670,11880,790,7973,621,4903,556
0500000US21005,21005,"Anderson County, Kentucky",13461,78,6555,78,1510,378,2492,367,1635,305,918,258,6906,154,883,228,3276,449,1647,311,1100,278
0500000US21009,21009,"Barren County, Kentucky",26598,84,12576,84,3048,389,5267,483,2458,372,1803,307,14022,53,3531,398,5819,491,2547,367,2125,345
0500000US21013,21013,"Bell County, Kentucky",19232,154,8913,154,3204,425,3441,434,1404,313,864,225,10319,154,3943,420,2868,385,2103,401,1405,334
0500000US21015,21015,"Boone County, Kentucky",65401,323,31819,192,3441,524,10078,723,9590,786,8710,658,33582,176,3372,543,11776,889,10520,750,7914,651
0500000US21019,21019,"Boyd County, Kentucky",32698,168,15427,171,3184,433,5645,497,4215,515,2383,418,17271,60,3208,375,5924,567,5042,495,3097,454
0500000US21021,21021,"Boyle County, Kentucky",17044,98,8070,91,1599,331,3159,425,1609,283,1703,305,8974,41,1593,285,3105,324,2136,243,2140,307
0500000US21029,21029,"Bullitt County, Kentucky",47494,103,23353,81,4566,549,10511,694,6219,579,2057,390,24141,55,3890,480,10199,678,7034,675,3018,531
0500000US21035,21035,"Calloway County, Kentucky",20505,120,9789,59,1314,302,3154,389,2639,396,2682,377,10716,66,1705,279,3459,396,2662,353,2890,356
0500000US21037,21037,"Campbell County, Kentucky",55097,41,25987,21,3250,430,8675,653,6795,548,7267,658,29110,31,4101,589,10165,625,8066,587,6778,486
0500000US21043,21043,"Carter County, Kentucky",18183,94,8792,94,2803,352,3382,371,1574,379,1033,305,9391,154,2268,425,3602,443,2068,310,1453,384
0500000US21047,21047,"Christian County, Kentucky",34260,338,16066,326,2847,543,5865,573,4885,567,2469,446,18194,115,3079,496,6042,527,6065,588,3008,438
0500000US21049,21049,"Clark County, Kentucky",22904,70,10937,70,2147,326,3932,477,2811,384,2047,318,11967,154,2038,373,4872,508,3197,427,1860,319
0500000US21051,21051,"Clay County, Kentucky",15250,182,7660,182,3608,431,2915,495,426,194,711,305,7590,154,2989,462,2547,459,1214,401,840,328
0500000US21059,21059,"Daviess County, Kentucky",58263,151,27276,83,4147,530,11208,711,7129,636,4792,552,30987,93,4179,505,11912,662,9848,667,5048,521
0500000US21067,21067,"Fayette County, Kentucky",146564,661,71498,495,8754,931,14260,1192,17949,1024,30535,1265,75066,332,8257,657,14446,909,21443,1050,30920,1141
0500000US21071,21071,"Floyd County, Kentucky",28362,85,13558,35,5214,571,4522,580,2224,602,1598,462,14804,61,4270,631,4831,577,3794,542,1909,468
0500000US21073,21073,"Franklin County, Kentucky",29958,144,14171,137,2107,339,4828,561,3522,449,3714,458,15787,59,2847,459,5969,542,3596,564,3375,442
0500000US21081,21081,"Grant County, Kentucky",16045,205,7960,198,2363,441,3445,430,1453,291,699,234,8085,66,1377,322,3912,434,1972,342,824,308
0500000US21083,21083,"Graves County, Kentucky",23616,128,11088,78,2346,370,4259,424,2848,379,1635,303,12528,84,2343,367,5147,369,3383,381,1655,280
0500000US21085,21085,"Grayson County, Kentucky",17052,46,8348,46,2767,338,3874,313,1218,311,489,171,8704,154,2598,411,3462,409,2052,388,592,197
0500000US21089,21089,"Greenup County, Kentucky",25676,154,12014,154,1981,302,4965,468,3705,492,1363,255,13662,154,2874,362,5309,459,3728,398,1751,267
0500000US21093,21093,"Hardin County, Kentucky",53133,252,25436,216,3955,517,8458,735,7937,636,5086,557,27697,137,4251,568,9751,706,8476,759,5219,562
0500000US21095,21095,"Harlan County, Kentucky",20305,154,9400,154,3109,405,3826,488,1340,327,1125,325,10905,154,3892,468,3768,506,2160,375,1085,308
0500000US21101,21101,"Henderson County, Kentucky",28458,125,13480,107,2363,415,5724,479,3240,407,2153,315,14978,43,2197,438,6011,580,4485,501,2285,352
0500000US21107,21107,"Hopkins County, Kentucky",30031,65,14068,49,3381,415,5618,468,3431,442,1638,322,15963,27,3562,397,5849,450,4265,461,2287,392
