GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
0500000US27003,27003,"Anoka County, Minnesota",118751,1684,103170,1795,15581,1230
0500000US27019,27019,"Carver County, Minnesota",32606,623,28928,841,3678,568
0500000US27037,27037,"Dakota County, Minnesota",149950,1629,133215,1915,16735,1211
0500000US27053,27053,"Hennepin County, Minnesota",475649,4856,402110,5936,73539,3257
0500000US27109,27109,"Olmsted County, Minnesota",55654,1361,47329,1423,8325,1115
0500000US27123,27123,"Ramsey County, Minnesota",203539,2878,164597,3345,38942,2155
0500000US27137,27137,"St. Louis County, Minnesota",84718,2190,62889,2415,21829,1461
0500000US27139,27139,"Scott County, Minnesota",44460,1037,40159,1144,4301,733
0500000US27141,27141,"Sherburne County, Minnesota",29162,914,26060,958,3102,775
0500000US27145,27145,"Stearns County, Minnesota",54804,1446,45788,1501,9016,1147
0500000US27163,27163,"Washington County, Minnesota",86258,1382,73916,1470,12342,1156
0500000US27171,27171,"Wright County, Minnesota",43811,1341,39035,1314,4776,722
0500000US28033,28033,"DeSoto County, Mississippi",56464,1231,49892,1724,6572,1069
0500000US28035,28035,"Forrest County, Mississippi",29912,1587,23424,1965,6488,1000
0500000US28047,28047,"Harrison County, Mississippi",70339,2076,56735,2383,13604,1452
0500000US28049,28049,"Hinds County, Mississippi",92861,2287,72424,2892,20437,1899
0500000US28059,28059,"Jackson County, Mississippi",49000,1662,39855,1845,9145,1263
0500000US28067,28067,"Jones County, Mississippi",25575,1635,19393,1641,6182,1353
0500000US28075,28075,"Lauderdale County, Mississippi",31095,2720,24643,1587,6452,2236
0500000US28081,28081,"Lee County, Mississippi",31280,1226,24941,1382,6339,1036
0500000US28089,28089,"Madison County, Mississippi",33893,1197,28878,1501,5015,1040
0500000US28121,28121,"Rankin County, Mississippi",52159,1607,43288,1732,8871,1177
0500000US29019,29019,"Boone County, Missouri",63220,2266,54524,2321,8696,980
0500000US29021,29021,"Buchanan County, Missouri",33021,1925,26775,1363,6246,1633
0500000US29031,29031,"Cape Girardeau County, Missouri",29288,1119,23537,1237,5751,997
0500000US29037,29037,"Cass County, Missouri",36455,1062,30445,1022,6010,781
0500000US29043,29043,"Christian County, Missouri",27796,969,22847,1126,4949,809
0500000US29047,29047,"Clay County, Missouri",80708,1320,67950,1803,12758,1364
0500000US29051,29051,"Cole County, Missouri",29532,2726,25020,2913,4512,841
0500000US29071,29071,"Franklin County, Missouri",38665,1255,31064,1439,7601,1164
0500000US29077,29077,"Greene County, Missouri",113969,2037,91409,2331,22560,1971
0500000US29095,29095,"Jackson County, Missouri",275542,3568,224685,3792,50857,2533
0500000US29097,29097,"Jasper County, Missouri",44821,1537,35720,1512,9101,1358
0500000US29099,29099,"Jefferson County, Missouri",82121,1619,69326,1994,12795,1265
0500000US29165,29165,"Platte County, Missouri",33325,1230,28964,1166,4361,570
0500000US29183,29183,"St. Charles County, Missouri",131187,2265,112531,2374,18656,1599
0500000US29189,29189,"St. Louis County, Missouri",404845,4681,330870,4770,73975,2896
0500000US29510,29510,"St. Louis city, Missouri",142299,3024,109549,3085,32750,2252
0500000US30013,30013,"Cascade County, Montana",33277,1331,26361,1375,6916,778
0500000US30029,30029,"Flathead County, Montana",31125,1197,24569,1507,6556,985
0500000US30031,30031,"Gallatin County, Montana",34221,1563,29846,1584,4375,729
0500000US30063,30063,"Missoula County, Montana",43751,829,35179,1344,8572,1071
0500000US30111,30111,"Yellowstone County, Montana",56636,1176,47234,1308,9402,1012
0500000US31055,31055,"Douglas County, Nebraska",198549,2499,165951,2914,32598,2534
0500000US31109,31109,"Lancaster County, Nebraska",107527,2760,92570,2752,14957,1392
0500000US31153,31153,"Sarpy County, Nebraska",56209,1147,50232,1395,5977,787
0500000US32003,32003,"Clark County, Nevada",684605,5574,581366,5764,103239,3901
0500000US32031,32031,"Washoe County, Nevada",155857,3312,131351,3777,24506,2299
0500000US33005,33005,"Cheshire County, New Hampshire",28785,1362,24290,1430,4495,755
0500000US33009,33009,"Grafton County, New Hampshire",33706,1576,27867,1453,5839,1130
0500000US33011,33011,"Hillsborough County, New Hampshire",149731,2163,127308,2439,22423,1593
0500000US33013,33013,"Merrimack County, New Hampshire",56694,1329,47686,1572,9008,970
0500000US33015,33015,"Rockingham County, New Hampshire",112392,1738,95981,1968,16411,1337
0500000US33017,33017,"Strafford County, New Hampshire",46194,1224,38769,1418,7425,920
0500000US34001,34001,"Atlantic County, New Jersey",101076,3445,79881,3328,21195,1383
0500000US34003,34003,"Bergen County, New Jersey",331701,3242,278291,3750,53410,3242
0500000US34005,34005,"Burlington County, New Jersey",165184,2346,138100,2751,27084,2116
0500000US34007,34007,"Camden County, New Jersey",191668,2743,155667,3183,36001,2411
0500000US34009,34009,"Cape May County, New Jersey",47356,1482,36582,1526,10774,929
0500000US34011,34011,"Cumberland County, New Jersey",51264,1323,39638,1489,11626,1059
0500000US34013,34013,"Essex County, New Jersey",279297,3037,227055,4180,52242,3213
0500000US34015,34015,"Gloucester County, New Jersey",102002,1462,84589,2016,17413,1543
0500000US34017,34017,"Hudson County, New Jersey",234638,3097,196341,3924,38297,2598
0500000US34019,34019,"Hunterdon County, New Jersey",47797,915,41288,1165,6509,896
0500000US34021,34021,"Mercer County, New Jersey",127905,2177,103705,2429,24200,1542
0500000US34023,34023,"Middlesex County, New Jersey",275089,3151,230852,3526,44237,2482
0500000US34025,34025,"Monmouth County, New Jersey",230530,3204,191795,2769,38735,2069
0500000US34027,34027,"Morris County, New Jersey",176084,1925,152745,2362,23339,1880
0500000US34029,34029,"Ocean County, New Jersey",221974,3869,155307,3647,66667,2787
0500000US34031,34031,"Passaic County, New Jersey",155533,2074,125814,2859,29719,2131
0500000US34033,34033,"Salem County, New Jersey",24292,1081,18511,1177,5781,740
0500000US34035,34035,"Somerset County, New Jersey",111280,2166,95978,2387,15302,1433
0500000US34037,34037,"Sussex County, New Jersey",55621,1329,47540,1437,8081,1055
0500000US34039,34039,"Union County, New Jersey",181121,2291,148472,2858,32649,2133
0500000US34041,34041,"Warren County, New Jersey",42600,1262,35914,1485,6686,940
0500000US35001,35001,"Bernalillo County, New Mexico",256859,3447,207473,4238,49386,2621
0500000US35013,35013,"Dona Ana County, New Mexico",69848,1647,55462,2065,14386,1769
0500000US35031,35031,"McKinley County, New Mexico",18628,1019,12809,1160,5819,966
0500000US35043,35043,"Sandoval County, New Mexico",44714,1266,36266,1469,8448,1109
0500000US35045,35045,"San Juan County, New Mexico",39861,1202,32398,1427,7463,971
0500000US35049,35049,"Santa Fe County, New Mexico",55090,1631,43609,1773,11481,1279
0500000US35061,35061,"Valencia County, New Mexico",23971,1108,18132,1267,5839,901
0500000US36001,36001,"Albany County, New York",121444,2623,96567,2977,24877,2080
0500000US36005,36005,"Bronx County, New York",473884,5152,354303,5613,119581,4191
0500000US36007,36007,"Broome County, New York",78097,2300,57768,2264,20329,1730
0500000US36009,36009,"Cattaraugus County, New York",32582,1174,25124,1186,7458,741
0500000US36011,36011,"Cayuga County, New York",31088,906,24124,978,6964,882
0500000US36013,36013,"Chautauqua County, New York",54710,1971,39619,1887,15091,1334
0500000US36015,36015,"Chemung County, New York",34853,1124,25236,1471,9617,1062
0500000US36019,36019,"Clinton County, New York",30082,1170,23494,1221,6588,966
0500000US36027,36027,"Dutchess County, New York",103204,2194,84421,2387,18783,1779
0500000US36029,36029,"Erie County, New York",384168,3937,288420,4519,95748,3063
0500000US36045,36045,"Jefferson County, New York",44972,1698,36204,1756,8768,1125
0500000US36047,36047,"Kings County, New York",888405,5664,682014,6200,206391,5763
0500000US36053,36053,"Madison County, New York",25769,1302,20957,1246,4812,632
0500000US36055,36055,"Monroe County, New York",283373,3901,219687,4169,63686,2642
0500000US36059,36059,"Nassau County, New York",435069,3088,357936,4288,77133,3236
0500000US36061,36061,"New York County, New York",749337,10269,602266,10248,147071,5126
0500000US36063,36063,"Niagara County, New York",87377,2266,66233,2388,21144,1724
0500000US36065,36065,"Oneida County, New York",91165,2353,68408,2466,22757,1959
0500000US36067,36067,"Onondaga County, New York",184815,2491,143006,2714,41809,2112
0500000US36069,36069,"Ontario County, New York",41761,1317,33510,1508,8251,1066
0500000US36071,36071,"Orange County, New York",122233,2114,102454,2386,19779,1705
0500000US36075,36075,"Oswego County, New York",47541,1607,36589,1923,10952,1010
0500000US36079,36079,"Putnam County, New York",34334,983,30375,1167,3959,777
0500000US36081,36081,"Queens County, New York",777224,4167,633528,5321,143696,4640
0500000US36083,36083,"Rensselaer County, New York",61155,1681,49596,1835,11559,1095
0500000US36085,36085,"Richmond County, New York",166425,2299,136193,2895,30232,2041
0500000US36087,36087,"Rockland County, New York",94687,1828,80358,2081,14329,2159
0500000US36089,36089,"St. Lawrence County, New York",42592,2001,31932,1913,10660,1133
0500000US36091,36091,"Saratoga County, New York",85556,1679,71046,1978,14510,1374
0500000US36093,36093,"Schenectady County, New York",57626,2833,44582,2674,13044,1530
0500000US36101,36101,"Steuben County, New York",38380,1472,28433,1360,9947,904
0500000US36103,36103,"Suffolk County, New York",475966,4540,393247,4840,82719,3153
0500000US36105,36105,"Sullivan County, New York",29750,3206,23263,2877,6487,1026
0500000US36109,36109,"Tompkins County, New York",37443,1760,30907,1674,6536,896
0500000US36111,36111,"Ulster County, New York",70048,1939,57560,1993,12488,1335
0500000US36113,36113,"Warren County, New York",28684,1337,22415,1434,6269,762
0500000US36117,36117,"Wayne County, New York",35673,1154,28089,1212,7584,886
0500000US36119,36119,"Westchester County, New York",340377,2916,276195,3588,64182,2565
0500000US37001,37001,"Alamance County, North Carolina",59882,1725,48957,1674,10925,1426
0500000US37019,37019,"Brunswick County, North Carolina",46869,2504,34807,2414,12062,1425
0500000US37021,37021,"Buncombe County, North Carolina",100241,2117,77927,2466,22314,1434
0500000US37023,37023,"Burke County, North Carolina",32856,1697,24446,1738,8410,1229
0500000US37025,37025,"Cabarrus County, North Carolina",62559,1404,51454,1776,11105,1224
0500000US37027,37027,"Caldwell County, North Carolina",31044,1346,24188,1363,6856,1075
0500000US37035,37035,"Catawba County, North Carolina",60564,1573,49148,1744,11416,1441
0500000US37045,37045,"Cleveland County, North Carolina",38503,1605,29328,1866,9175,1127
0500000US37049,37049,"Craven County, North Carolina",41015,1620,31475,1975,9540,1234
0500000US37051,37051,"Cumberland County, North Carolina",121049,4257,100084,4548,20965,1722
0500000US37057,37057,"Davidson County, North Carolina",61847,1581,47474,2202,14373,1582
0500000US37063,37063,"Durham County, North Carolina",104976,4454,89438,4837,15538,1502
0500000US37067,37067,"Forsyth County, North Carolina",135719,2805,106408,3242,29311,2064
0500000US37071,37071,"Gaston County, North Carolina",78338,2347,63369,2287,14969,1752
0500000US37081,37081,"Guilford County, North Carolina",186629,3365,154496,3837,32133,2464
0500000US37085,37085,"Harnett County, North Carolina",40741,1613,33102,1470,7639,925
0500000US37089,37089,"Henderson County, North Carolina",43131,1820,29961,2105,13170,1542
0500000US37097,37097,"Iredell County, North Carolina",61243,1776,50526,1991,10717,1330
0500000US37101,37101,"Johnston County, North Carolina",58039,1503,49014,1691,9025,1335
0500000US37109,37109,"Lincoln County, North Carolina",28017,1148,22877,1396,5140,941
0500000US37119,37119,"Mecklenburg County, North Carolina",366191,4325,325591,4369,40600,2850
0500000US37125,37125,"Moore County, North Carolina",31743,1472,22004,1489,9739,914
0500000US37127,37127,"Nash County, North Carolina",37028,1363,28253,1515,8775,1396
0500000US37129,37129,"New Hanover County, North Carolina",82443,2996,67980,3155,14463,1386
0500000US37133,37133,"Onslow County, North Carolina",56617,2967,48138,3356,8479,1298
0500000US37135,37135,"Orange County, North Carolina",50194,2139,42839,2432,7355,1038
0500000US37147,37147,"Pitt County, North Carolina",64171,2057,54560,2341,9611,1218
0500000US37151,37151,"Randolph County, North Carolina",54618,1323,45239,1621,9379,1272
0500000US37155,37155,"Robeson County, North Carolina",41909,1724,29338,1900,12571,1471
0500000US37157,37157,"Rockingham County, North Carolina",37946,1242,29249,1490,8697,1254
0500000US37159,37159,"Rowan County, North Carolina",52547,1717,40251,2038,12296,1250
0500000US37171,37171,"Surry County, North Carolina",28806,1307,21624,1421,7182,902
0500000US37179,37179,"Union County, North Carolina",64193,1870,56565,1961,7628,1209
0500000US37183,37183,"Wake County, North Carolina",322479,3956,286880,4066,35599,2193
0500000US37191,37191,"Wayne County, North Carolina",45195,2080,35610,2126,9585,1109
0500000US37193,37193,"Wilkes County, North Carolina",27564,1058,19291,1360,8273,1078
0500000US37195,37195,"Wilson County, North Carolina",31566,1509,24614,1614,6952,1020
0500000US38015,38015,"Burleigh County, North Dakota",31660,893,27186,1042,4474,624
0500000US38017,38017,"Cass County, North Dakota",62470,2092,54539,2309,7931,1056
0500000US38035,38035,"Grand Forks County, North Dakota",26464,1280,22576,1333,3888,670
0500000US39003,39003,"Allen County, Ohio",39989,1538,30195,1861,9794,1032
0500000US39007,39007,"Ashtabula County, Ohio",38189,1889,30239,2057,7950,1103
0500000US39013,39013,"Belmont County, Ohio",28467,1333,21449,1161,7018,1137
0500000US39017,39017,"Butler County, Ohio",132165,2345,108442,2645,23723,1847
0500000US39023,39023,"Clark County, Ohio",54606,1742,42102,2097,12504,1325
0500000US39025,39025,"Clermont County, Ohio",72052,1436,60376,1714,11676,1160
0500000US39029,39029,"Columbiana County, Ohio",41660,1786,32475,1845,9185,1181
0500000US39035,39035,"Cuyahoga County, Ohio",534705,5205,402577,5246,132128,4126
0500000US39041,39041,"Delaware County, Ohio",59317,1201,53158,1279,6159,788
0500000US39043,39043,"Erie County, Ohio",31132,1657,22907,1609,8225,954
0500000US39045,39045,"Fairfield County, Ohio",53024,1346,44140,1437,8884,1011
0500000US39049,39049,"Franklin County, Ohio",454952,5103,378904,5470,76048,3121
0500000US39055,39055,"Geauga County, Ohio",33730,1094,27927,1187,5803,1187
0500000US39057,39057,"Greene County, Ohio",61409,1795,50221,1990,11188,1238
0500000US39061,39061,"Hamilton County, Ohio",329228,4016,260258,5240,68970,3069
0500000US39063,39063,"Hancock County, Ohio",32245,1060,27080,1234,5165,805
0500000US39081,39081,"Jefferson County, Ohio",29765,1655,20157,1157,9608,1456
0500000US39085,39085,"Lake County, Ohio",92041,1678,74294,2063,17747,1338
0500000US39089,39089,"Licking County, Ohio",59653,1537,47706,1771,11947,1239
0500000US39093,39093,"Lorain County, Ohio",112294,2427,88774,2651,23520,1652
0500000US39095,39095,"Lucas County, Ohio",180738,2699,137011,2858,43727,2325
0500000US39099,39099,"Mahoning County, Ohio",99807,2611,72862,2484,26945,1790
0500000US39101,39101,"Marion County, Ohio",24579,1130,18212,1216,6367,994
0500000US39103,39103,"Medina County, Ohio",64388,954,55319,1297,9069,1100
0500000US39109,39109,"Miami County, Ohio",39706,988,31205,1171,8501,862
0500000US39113,39113,"Montgomery County, Ohio",221385,3725,173109,3713,48276,2481
0500000US39119,39119,"Muskingum County, Ohio",32286,1190,23907,1255,8379,894
0500000US39133,39133,"Portage County, Ohio",59968,2025,50243,2070,9725,1538
0500000US39139,39139,"Richland County, Ohio",47940,1618,36716,1780,11224,1201
0500000US39141,39141,"Ross County, Ohio",26058,1219,20093,1111,5965,941
0500000US39145,39145,"Scioto County, Ohio",30593,1265,20877,1451,9716,1098
0500000US39151,39151,"Stark County, Ohio",150893,2693,115397,2937,35496,2027
0500000US39153,39153,"Summit County, Ohio",221763,3366,173639,3316,48124,2864
0500000US39155,39155,"Trumbull County, Ohio",89687,1718,64150,2164,25537,1870
0500000US39157,39157,"Tuscarawas County, Ohio",34982,1483,25988,1324,8994,1208
0500000US39165,39165,"Warren County, Ohio",71915,1778,62169,1830,9746,1034
0500000US39169,39169,"Wayne County, Ohio",42989,1099,35492,1248,7497,874
0500000US39173,39173,"Wood County, Ohio",47049,2419,38082,2375,8967,1290
0500000US40017,40017,"Canadian County, Oklahoma",38175,1892,33682,1125,4493,1580
0500000US40027,40027,"Cleveland County, Oklahoma",90753,2073,77345,2486,13408,1590
0500000US40031,40031,"Comanche County, Oklahoma",42056,1984,32742,1896,9314,1310
0500000US40037,40037,"Creek County, Oklahoma",26112,947,19407,1104,6705,964
0500000US40101,40101,"Muskogee County, Oklahoma",27654,1285,19864,1485,7790,912
0500000US40109,40109,"Oklahoma County, Oklahoma",282936,3361,229853,4199,53083,3043
0500000US40119,40119,"Payne County, Oklahoma",28675,1649,22893,1698,5782,843
0500000US40125,40125,"Pottawatomie County, Oklahoma",24578,1083,18977,1212,5601,785
0500000US40131,40131,"Rogers County, Oklahoma",30048,686,24259,975,5789,834
0500000US40143,40143,"Tulsa County, Oklahoma",238589,3293,194683,3503,43906,3180
0500000US40145,40145,"Wagoner County, Oklahoma",26381,992,22516,1156,3865,805
0500000US41003,41003,"Benton County, Oregon",33918,1729,27276,1804,6642,974
0500000US41005,41005,"Clackamas County, Oregon",139813,2255,114402,2880,25411,1777
0500000US41017,41017,"Deschutes County, Oregon",63383,2318,50115,2157,13268,1312
0500000US41019,41019,"Douglas County, Oregon",40993,1485,27820,1605,13173,1271
0500000US41029,41029,"Jackson County, Oregon",82017,1800,59930,2129,22087,1674
0500000US41033,41033,"Josephine County, Oregon",34124,1144,21569,1397,12555,1328
0500000US41035,41035,"Klamath County, Oregon",26758,1280,19751,1309,7007,974
0500000US41039,41039,"Lane County, Oregon",142951,2061,108774,2670,34177,2077
0500000US41043,41043,"Linn County, Oregon",42569,1759,31953,1582,10616,1435
0500000US41047,41047,"Marion County, Oregon",113423,2058,91032,2537,22391,2423
0500000US41051,41051,"Multnomah County, Oregon",292556,3809,241963,4449,50593,2605
0500000US41053,41053,"Polk County, Oregon",24920,2606,19712,1678,5208,3505
0500000US41059,41059,"Umatilla County, Oregon",26718,1643,21554,1514,5164,1082
0500000US41067,41067,"Washington County, Oregon",192371,2333,164636,2920,27735,1901
0500000US41071,41071,"Yamhill County, Oregon",34040,1230,26891,1317,7149,901
0500000US42001,42001,"Adams County, Pennsylvania",37726,1207,30223,1322,7503,984
0500000US42003,42003,"Allegheny County, Pennsylvania",522229,5590,399860,5651,122369,5249
0500000US42005,42005,"Armstrong County, Pennsylvania",29553,735,21445,944,8108,831
0500000US42007,42007,"Beaver County, Pennsylvania",70617,1707,53535,1826,17082,1294
0500000US42011,42011,"Berks County, Pennsylvania",150091,2721,122145,2819,27946,1839
0500000US42013,42013,"Blair County, Pennsylvania",50854,1517,36628,1825,14226,1201
0500000US42017,42017,"Bucks County, Pennsylvania",227224,2655,188841,3395,38383,2748
0500000US42019,42019,"Butler County, Pennsylvania",71628,1734,56448,1686,15180,1134
0500000US42021,42021,"Cambria County, Pennsylvania",59461,1636,41019,1330,18442,1229
0500000US42027,42027,"Centre County, Pennsylvania",51205,2257,42650,2491,8555,1155
0500000US42029,42029,"Chester County, Pennsylvania",176607,2613,150895,2669,25712,1638
0500000US42033,42033,"Clearfield County, Pennsylvania",32393,1677,23524,1520,8869,1357
0500000US42037,42037,"Columbia County, Pennsylvania",24948,825,19056,1074,5892,716
0500000US42039,42039,"Crawford County, Pennsylvania",35215,1507,25422,1441,9793,930
0500000US42041,42041,"Cumberland County, Pennsylvania",91342,1763,72625,2052,18717,1498
0500000US42043,42043,"Dauphin County, Pennsylvania",104388,1785,83045,2155,21343,1693
0500000US42045,42045,"Delaware County, Pennsylvania",205580,2609,165331,2872,40249,1710
0500000US42049,42049,"Erie County, Pennsylvania",106435,2465,81991,2651,24444,1887
0500000US42051,42051,"Fayette County, Pennsylvania",57852,1891,38275,2017,19577,1862
0500000US42055,42055,"Franklin County, Pennsylvania",57090,1532,45343,1589,11747,1549
0500000US42063,42063,"Indiana County, Pennsylvania",34362,1334,26394,1407,7968,921
0500000US42069,42069,"Lackawanna County, Pennsylvania",87624,1925,64815,2249,22809,1657
0500000US42071,42071,"Lancaster County, Pennsylvania",186441,3214,152027,3404,34414,1676
0500000US42073,42073,"Lawrence County, Pennsylvania",35369,1249,25026,1398,10343,1000
0500000US42075,42075,"Lebanon County, Pennsylvania",51385,1144,40365,1252,11020,1222
0500000US42077,42077,"Lehigh County, Pennsylvania",130608,1855,104130,2057,26478,1608
0500000US42079,42079,"Luzerne County, Pennsylvania",130196,2561,94100,2494,36096,1995
0500000US42081,42081,"Lycoming County, Pennsylvania",47778,1086,36835,1359,10943,1078
0500000US42085,42085,"Mercer County, Pennsylvania",45444,1754,33747,1718,11697,1082
0500000US42089,42089,"Monroe County, Pennsylvania",60786,2019,50539,2210,10247,1557
0500000US42091,42091,"Montgomery County, Pennsylvania",301344,3389,250928,4008,50416,3019
0500000US42095,42095,"Northampton County, Pennsylvania",110734,2464,89173,2503,21561,1246
0500000US42097,42097,"Northumberland County, Pennsylvania",38267,1167,28285,1148,9982,906
0500000US42101,42101,"Philadelphia County, Pennsylvania",578263,6909,418654,7095,159609,6637
0500000US42107,42107,"Schuylkill County, Pennsylvania",61082,1790,43750,1727,17332,1211
0500000US42111,42111,"Somerset County, Pennsylvania",30615,1147,21518,1292,9097,888
0500000US42125,42125,"Washington County, Pennsylvania",82265,2034,62926,2043,19339,1319
0500000US42129,42129,"Westmoreland County, Pennsylvania",152966,3873,114557,3124,38409,4014
0500000US42133,42133,"York County, Pennsylvania",165676,3117,135380,3699,30296,1943
0500000US44003,44003,"Kent County, Rhode Island",67807,1583,54292,2133,13515,1729
0500000US44005,44005,"Newport County, Rhode Island",33335,2600,26515,2637,6820,1013
0500000US44007,44007,"Providence County, Rhode Island",231224,3471,176967,4390,54257,3093
0500000US44009,44009,"Washington County, Rhode Island",48019,2048,38138,2164,9881,1342
0500000US45003,45003,"Aiken County, South Carolina",60785,1676,44773,2010,16012,1468
0500000US45007,45007,"Anderson County, South Carolina",71728,2630,54902,2646,16826,1453
0500000US45013,45013,"Beaufort County, South Carolina",59787,2466,44813,2521,14974,1198
0500000US45015,45015,"Berkeley County, South Carolina",55326,2226,44914,2062,10412,1489
0500000US45019,45019,"Charleston County, South Carolina",138264,3446,110331,3810,27933,2011
0500000US45031,45031,"Darlington County, South Carolina",25938,1106,19624,1347,6314,1090
0500000US45035,45035,"Dorchester County, South Carolina",43414,1355,35695,1365,7719,940
0500000US45041,45041,"Florence County, South Carolina",49714,1609,39142,1534,10572,1251
0500000US45045,45045,"Greenville County, South Carolina",170059,3224,135890,3624,34169,2523
0500000US45047,45047,"Greenwood County, South Carolina",24143,1545,18664,1285,5479,763
0500000US45051,45051,"Horry County, South Carolina",110356,3145,83564,3372,26792,1916
0500000US45057,45057,"Lancaster County, South Carolina",26279,1192,19177,1479,7102,1020
0500000US45059,45059,"Laurens County, South Carolina",25635,1433,19853,1451,5782,934
0500000US45063,45063,"Lexington County, South Carolina",97618,2031,78667,2243,18951,1739
0500000US45073,45073,"Oconee County, South Carolina",31240,1503,21543,1647,9697,980
0500000US45075,45075,"Orangeburg County, South Carolina",34326,1466,24285,1908,10041,1551
0500000US45077,45077,"Pickens County, South Carolina",45114,2019,36290,2224,8824,1021
0500000US45079,45079,"Richland County, South Carolina",140427,2847,116732,3223,23695,2232
0500000US45083,45083,"Spartanburg County, South Carolina",106848,2313,81339,2591,25509,1784
0500000US45085,45085,"Sumter County, South Carolina",39631,1607,30543,1786,9088,1531
0500000US45091,45091,"York County, South Carolina",81772,1902,67913,2193,13859,1430
0500000US46099,46099,"Minnehaha County, South Dakota",71289,1273,59738,1530,11551,1096
0500000US46103,46103,"Pennington County, South Dakota",39778,1329,33286,1383,6492,810
0500000US47001,47001,"Anderson County, Tennessee",30863,1311,21748,1505,9115,1095
0500000US47009,47009,"Blount County, Tennessee",47033,1706,37692,1697,9341,1213
0500000US47011,47011,"Bradley County, Tennessee",37241,1435,29835,1493,7406,943
0500000US47037,47037,"Davidson County, Tennessee",257193,4133,212536,4066,44657,2710
0500000US47059,47059,"Greene County, Tennessee",27718,1970,20901,1705,6817,1164
0500000US47065,47065,"Hamilton County, Tennessee",132773,2248,105746,2410,27027,2030
0500000US47093,47093,"Knox County, Tennessee",181155,2424,143636,2836,37519,2098
0500000US47113,47113,"Madison County, Tennessee",38523,1363,30039,1465,8484,1072
0500000US47119,47119,"Maury County, Tennessee",33285,1287,27149,1497,6136,1175
0500000US47125,47125,"Montgomery County, Tennessee",60330,1768,50262,2002,10068,1334
0500000US47141,47141,"Putnam County, Tennessee",26031,1444,19456,1470,6575,1129
0500000US47149,47149,"Rutherford County, Tennessee",95980,2030,85322,2265,10658,1179
0500000US47155,47155,"Sevier County, Tennessee",31220,1616,24830,1774,6390,921
0500000US47157,47157,"Shelby County, Tennessee",341589,4520,284311,5016,57278,2833
0500000US47163,47163,"Sullivan County, Tennessee",67527,1705,50110,1860,17417,1553
0500000US47165,47165,"Sumner County, Tennessee",60308,1202,52460,1280,7848,962
0500000US47179,47179,"Washington County, Tennessee",46598,1983,36616,2182,9982,1387
0500000US47187,47187,"Williamson County, Tennessee",59204,1203,53655,1546,5549,990
0500000US47189,47189,"Wilson County, Tennessee",41625,975,35679,1318,5946,919
0500000US48005,48005,"Angelina County, Texas",30236,1494,22952,1571,7284,1105
0500000US48021,48021,"Bastrop County, Texas",23434,1650,18463,1760,4971,1251
0500000US48027,48027,"Bell County, Texas",99192,2937,82152,2965,17040,1261
0500000US48029,48029,"Bexar County, Texas",552156,5492,451188,5280,100968,4595
0500000US48037,48037,"Bowie County, Texas",33274,1495,24966,1613,8308,1365
0500000US48039,48039,"Brazoria County, Texas",103243,1699,89205,2095,14038,1391
0500000US48041,48041,"Brazos County, Texas",63044,2526,55250,2502,7794,1274
0500000US48061,48061,"Cameron County, Texas",117559,3116,87902,2930,29657,2398
0500000US48085,48085,"Collin County, Texas",269484,2759,245362,2888,24122,1874
0500000US48091,48091,"Comal County, Texas",39286,1638,30571,1856,8715,1137
0500000US48099,48099,"Coryell County, Texas",20790,1315,17693,1386,3097,680
0500000US48113,48113,"Dallas County, Texas",846928,7294,729976,7128,116952,4772
0500000US48121,48121,"Denton County, Texas",209287,2721,194258,2901,15029,1382
0500000US48135,48135,"Ector County, Texas",46053,1302,39009,1437,7044,1060
0500000US48139,48139,"Ellis County, Texas",47518,1174,42539,1247,4979,742
0500000US48141,48141,"El Paso County, Texas",237200,2902,192415,3723,44785,2817
0500000US48157,48157,"Fort Bend County, Texas",146933,1837,134667,2429,12266,1654
0500000US48167,48167,"Galveston County, Texas",107248,2680,90970,2772,16278,1432
0500000US48181,48181,"Grayson County, Texas",44588,1727,34736,1773,9852,1341
0500000US48183,48183,"Gregg County, Texas",45322,1419,36289,1506,9033,924
0500000US48187,48187,"Guadalupe County, Texas",39042,1226,31976,1410,7066,1084
0500000US48201,48201,"Harris County, Texas",1395445,8900,1226197,9329,169248,5235
0500000US48209,48209,"Hays County, Texas",47008,1550,41247,1600,5761,970
0500000US48213,48213,"Henderson County, Texas",30860,1838,21580,1832,9280,1059
0500000US48215,48215,"Hidalgo County, Texas",211551,4008,168517,4399,43034,2940
0500000US48231,48231,"Hunt County, Texas",28180,2279,22550,1719,5630,2025
0500000US48245,48245,"Jefferson County, Texas",93797,5453,72342,5152,21455,1892
0500000US48251,48251,"Johnson County, Texas",50284,1139,43782,1245,6502,962
0500000US48257,48257,"Kaufman County, Texas",28349,1001,24131,1206,4218,814
0500000US48291,48291,"Liberty County, Texas",23582,1344,19109,1578,4473,861
0500000US48303,48303,"Lubbock County, Texas",104798,2688,87556,2787,17242,1672
0500000US48309,48309,"McLennan County, Texas",83068,2026,65730,2050,17338,1732
0500000US48329,48329,"Midland County, Texas",46959,977,39827,1226,7132,871
0500000US48339,48339,"Montgomery County, Texas",146569,2453,126986,2831,19583,1780
0500000US48355,48355,"Nueces County, Texas",116883,3133,94833,3331,22050,1868
0500000US48361,48361,"Orange County, Texas",32404,1103,23742,1442,8662,1313
