GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05
0500000US39049,39049,"Franklin County, Ohio",27050,2691,19814,2283,5619,1381,425,301,1192,553
0500000US39057,39057,"Greene County, Ohio",4104,1513,2535,1162,1366,682,41,54,162,171
0500000US39061,39061,"Hamilton County, Ohio",15258,2870,10919,2366,3207,1099,140,233,992,623
0500000US39089,39089,"Licking County, Ohio",2848,949,2075,903,613,300,0,267,160,225
0500000US39093,39093,"Lorain County, Ohio",9219,2069,7006,1810,1866,901,135,140,212,176
0500000US39095,39095,"Lucas County, Ohio",8932,1953,8068,1901,496,270,368,530,0,267
0500000US39113,39113,"Montgomery County, Ohio",11856,2378,8360,1880,3056,840,129,145,311,297
0500000US39153,39153,"Summit County, Ohio",7409,1507,5520,1331,1400,677,64,110,425,489
0500000US39173,39173,"Wood County, Ohio",2104,874,1560,780,216,121,14,23,314,354
0500000US40017,40017,"Canadian County, Oklahoma",5881,1180,3969,802,1410,702,0,251,502,499
0500000US40027,40027,"Cleveland County, Oklahoma",14468,2560,10149,2236,3791,1416,402,298,126,152
0500000US40031,40031,"Comanche County, Oklahoma",5479,1424,3323,1124,1783,684,373,306,0,251
0500000US40101,40101,"Muskogee County, Oklahoma",8340,1488,6976,1362,1266,422,98,115,0,251
0500000US40109,40109,"Oklahoma County, Oklahoma",41915,4296,27726,3281,9100,1732,884,476,4205,1636
0500000US40125,40125,"Pottawatomie County, Oklahoma",4313,1430,2981,903,923,591,43,87,366,486
0500000US40143,40143,"Tulsa County, Oklahoma",36229,4057,28889,3527,6504,1339,293,308,543,426
0500000US41005,41005,"Clackamas County, Oregon",14492,2717,8565,1829,5106,1665,414,429,407,421
0500000US41029,41029,"Jackson County, Oregon",6247,1253,3322,1094,2925,906,0,275,0,275
0500000US41039,41039,"Lane County, Oregon",14008,2169,7454,1250,4856,1400,836,833,862,693
0500000US41047,41047,"Marion County, Oregon",9967,2042,6627,1627,2302,837,495,446,543,495
0500000US41051,41051,"Multnomah County, Oregon",30169,3883,17987,3084,9780,1681,1541,979,861,483
0500000US41053,41053,"Polk County, Oregon",3469,1210,1675,725,776,477,0,275,1018,848
0500000US41059,41059,"Umatilla County, Oregon",2071,742,1342,667,668,315,52,75,9,19
0500000US41067,41067,"Washington County, Oregon",18298,2276,10499,1805,6485,1855,615,361,699,443
0500000US41071,41071,"Yamhill County, Oregon",3374,972,2118,681,1067,523,118,146,71,127
0500000US42003,42003,"Allegheny County, Pennsylvania",19566,2604,14012,2253,4446,1188,97,114,1011,486
0500000US42011,42011,"Berks County, Pennsylvania",9145,2150,5751,1686,1533,767,256,232,1605,1031
0500000US42017,42017,"Bucks County, Pennsylvania",6049,1639,3354,1127,1827,768,99,164,769,588
0500000US42029,42029,"Chester County, Pennsylvania",6489,1525,4430,1239,1545,685,87,107,427,301
0500000US42039,42039,"Crawford County, Pennsylvania",1007,415,832,381,136,120,39,44,0,246
0500000US42041,42041,"Cumberland County, Pennsylvania",3852,1229,2091,1032,1443,694,262,282,56,90
0500000US42043,42043,"Dauphin County, Pennsylvania",9130,2288,6001,1825,2207,1561,416,383,506,354
0500000US42045,42045,"Delaware County, Pennsylvania",7435,1749,5182,1530,1512,578,319,299,422,450
0500000US42049,42049,"Erie County, Pennsylvania",5844,1533,3877,1256,1419,697,77,133,471,389
0500000US42069,42069,"Lackawanna County, Pennsylvania",2892,1286,1614,823,446,207,702,940,130,114
0500000US42071,42071,"Lancaster County, Pennsylvania",7199,1846,4780,1452,1756,933,480,398,183,224
0500000US42075,42075,"Lebanon County, Pennsylvania",3037,1065,2202,828,569,477,266,274,0,246
0500000US42077,42077,"Lehigh County, Pennsylvania",5542,1711,3476,1134,1819,916,54,91,193,185
0500000US42079,42079,"Luzerne County, Pennsylvania",2831,1033,1985,856,471,299,225,365,150,137
0500000US42089,42089,"Monroe County, Pennsylvania",5153,1644,2975,1270,1740,897,0,246,438,555
0500000US42091,42091,"Montgomery County, Pennsylvania",10203,1617,6648,1163,2076,635,378,252,1101,540
0500000US42095,42095,"Northampton County, Pennsylvania",5271,1759,2743,1142,1559,933,500,586,469,322
0500000US42101,42101,"Philadelphia County, Pennsylvania",31318,4452,21142,3776,5482,1528,2039,1203,2655,1202
0500000US42129,42129,"Westmoreland County, Pennsylvania",4265,1506,3161,1332,723,561,166,142,215,241
0500000US42133,42133,"York County, Pennsylvania",9106,2305,6124,2004,1906,741,770,563,306,289
0500000US44007,44007,"Providence County, Rhode Island",13819,2722,8382,2218,3065,959,618,424,1754,848
0500000US45019,45019,"Charleston County, South Carolina",4262,1088,2344,861,1587,614,167,224,164,201
0500000US45035,45035,"Dorchester County, South Carolina",2367,767,1098,543,795,364,396,308,78,126
0500000US45045,45045,"Greenville County, South Carolina",8319,1460,4170,1177,3098,1063,456,369,595,523
0500000US45051,45051,"Horry County, South Carolina",3371,1190,1984,945,1177,877,0,289,210,214
0500000US45063,45063,"Lexington County, South Carolina",4061,1607,1885,921,1461,1194,583,541,132,236
0500000US45079,45079,"Richland County, South Carolina",5709,1312,2277,909,1931,785,1347,717,154,134
0500000US45083,45083,"Spartanburg County, South Carolina",3686,1447,2694,1309,681,433,0,289,311,340
0500000US46103,46103,"Pennington County, South Dakota",4027,1417,2627,1250,931,499,469,560,0,223
0500000US47037,47037,"Davidson County, Tennessee",10377,1738,5376,1313,4502,1137,49,85,450,352
0500000US47093,47093,"Knox County, Tennessee",6729,1176,3406,1029,2652,818,165,244,506,400
0500000US47125,47125,"Montgomery County, Tennessee",5371,1305,2445,1000,1957,700,615,388,354,328
0500000US47149,47149,"Rutherford County, Tennessee",4587,1201,2609,823,1509,822,191,245,278,238
0500000US47157,47157,"Shelby County, Tennessee",15398,3458,9318,2679,4644,1281,598,469,838,738
0500000US48027,48027,"Bell County, Texas",13905,2687,6024,1624,6076,1536,1672,862,133,162
0500000US48029,48029,"Bexar County, Texas",45171,5309,28227,3983,11662,1815,2520,953,2762,1417
0500000US48039,48039,"Brazoria County, Texas",4581,1481,3127,1217,1136,554,0,291,318,324
0500000US48041,48041,"Brazos County, Texas",3231,944,1918,706,914,493,253,214,146,198
0500000US48061,48061,"Cameron County, Texas",4097,1432,3040,1215,456,335,191,254,410,267
0500000US48085,48085,"Collin County, Texas",17737,3210,11319,2141,4522,1479,317,297,1579,718
0500000US48113,48113,"Dallas County, Texas",62527,7029,39620,5935,14209,2736,1509,1134,7189,1768
0500000US48121,48121,"Denton County, Texas",32227,5259,17831,3280,6075,1359,401,447,7920,3890
0500000US48135,48135,"Ector County, Texas",5141,1927,4496,1890,416,312,157,183,72,124
0500000US48141,48141,"El Paso County, Texas",16729,3238,9464,2601,3571,1312,1003,672,2691,637
0500000US48157,48157,"Fort Bend County, Texas",10506,2432,7229,1986,1143,506,278,196,1856,861
0500000US48167,48167,"Galveston County, Texas",4751,1640,3248,1194,691,312,320,398,492,522
0500000US48187,48187,"Guadalupe County, Texas",3573,1504,2235,1383,846,418,382,296,110,178
0500000US48201,48201,"Harris County, Texas",69785,6418,42898,4911,14870,2744,1607,643,10410,2443
0500000US48209,48209,"Hays County, Texas",3935,1248,2027,1014,1529,716,108,150,271,265
0500000US48215,48215,"Hidalgo County, Texas",9705,2161,5174,1499,2069,850,49,82,2413,790
0500000US48245,48245,"Jefferson County, Texas",3414,1104,2713,973,344,314,34,60,323,342
0500000US48257,48257,"Kaufman County, Texas",3379,1407,1977,1105,821,390,0,291,581,535
0500000US48303,48303,"Lubbock County, Texas",7225,2031,5919,1946,759,381,98,103,449,395
0500000US48309,48309,"McLennan County, Texas",4747,1688,3371,1516,1093,587,171,297,112,138
0500000US48329,48329,"Midland County, Texas",2369,1148,1306,725,792,566,0,291,271,325
0500000US48339,48339,"Montgomery County, Texas",8821,1822,5494,1507,2694,1022,267,296,366,310
0500000US48355,48355,"Nueces County, Texas",5391,1241,3276,1172,1118,621,704,673,293,260
0500000US48375,48375,"Potter County, Texas",4267,1625,3730,1569,341,189,0,291,196,267
0500000US48381,48381,"Randall County, Texas",3146,1127,2108,913,921,521,22,36,95,116
0500000US48423,48423,"Smith County, Texas",2224,923,1545,809,450,352,160,196,69,117
0500000US48439,48439,"Tarrant County, Texas",37363,4043,20651,2879,12275,2269,1301,578,3136,1261
0500000US48441,48441,"Taylor County, Texas",2273,962,1419,758,438,289,83,100,333,278
0500000US48451,48451,"Tom Green County, Texas",3255,1154,2081,820,299,201,111,128,764,706
0500000US48453,48453,"Travis County, Texas",22995,3688,13308,2983,6677,1590,1631,808,1379,1046
0500000US48479,48479,"Webb County, Texas",2667,1210,1611,845,123,153,97,107,836,603
0500000US48485,48485,"Wichita County, Texas",3997,1402,2042,962,1442,663,0,291,513,706
0500000US48491,48491,"Williamson County, Texas",8262,2115,5113,1719,2185,803,631,545,333,310
0500000US49005,49005,"Cache County, Utah",2336,647,1230,287,493,288,166,197,447,352
0500000US49011,49011,"Davis County, Utah",6778,1702,3303,1489,2410,977,635,672,430,426
0500000US49035,49035,"Salt Lake County, Utah",23691,3567,14344,2931,6536,1353,134,193,2677,1433
0500000US49049,49049,"Utah County, Utah",12499,2081,7708,1788,3488,960,784,602,519,285
0500000US49057,49057,"Weber County, Utah",4347,1355,2871,1205,1305,598,171,181,0,265
0500000US51003,51003,"Albemarle County, Virginia",2037,860,1166,693,559,309,117,148,195,269
0500000US51013,51013,"Arlington County, Virginia",9087,2205,2813,1245,3764,1265,680,348,1830,1325
0500000US51041,51041,"Chesterfield County, Virginia",6667,1938,4788,1421,1359,659,363,317,157,127
0500000US51059,51059,"Fairfax County, Virginia",33471,4901,14451,2648,11563,1840,1442,726,6015,2392
0500000US51085,51085,"Hanover County, Virginia",1716,906,709,526,680,483,243,233,84,109
0500000US51087,51087,"Henrico County, Virginia",6440,2140,3658,1568,2067,1051,56,90,659,817
0500000US51107,51107,"Loudoun County, Virginia",10015,2379,4336,1335,4004,1175,231,213,1444,1188
0500000US51153,51153,"Prince William County, Virginia",11630,2446,5175,1319,4753,1434,625,476,1077,663
0500000US51179,51179,"Stafford County, Virginia",4572,1270,1253,544,2276,714,430,272,613,604
0500000US51510,51510,"Alexandria city, Virginia",6429,2123,1644,927,3431,1737,177,191,1177,663
0500000US51550,51550,"Chesapeake city, Virginia",4205,1101,2342,727,1525,694,51,100,287,260
0500000US51700,51700,"Newport News city, Virginia",6840,2008,3135,1567,3173,1157,532,420,0,287
0500000US51710,51710,"Norfolk city, Virginia",6885,1833,4007,1373,2580,1055,298,346,0,287
0500000US51760,51760,"Richmond city, Virginia",6625,2113,4545,1966,1909,972,78,105,93,171
0500000US51810,51810,"Virginia Beach city, Virginia",19213,3822,9746,2792,6495,1779,1065,633,1907,1173
0500000US53005,53005,"Benton County, Washington",5122,2001,3738,1691,987,582,119,138,278,391
0500000US53011,53011,"Clark County, Washington",18359,2759,7700,1862,9639,1533,464,377,556,548
0500000US53015,53015,"Cowlitz County, Washington",3926,875,1961,776,1773,623,35,56,157,205
0500000US53021,53021,"Franklin County, Washington",2953,1424,2200,1118,335,306,32,73,386,363
0500000US53027,53027,"Grays Harbor County, Washington",2074,793,1456,598,434,304,0,273,184,210
0500000US53029,53029,"Island County, Washington",2995,842,1065,514,1631,747,242,244,57,105
0500000US53033,53033,"King County, Washington",84228,5345,49369,4119,26067,2836,3910,1089,4882,1816
0500000US53035,53035,"Kitsap County, Washington",13838,1871,8120,1486,4953,1146,724,495,41,71
0500000US53053,53053,"Pierce County, Washington",46876,4758,30388,3796,12880,2108,2488,864,1120,418
0500000US53057,53057,"Skagit County, Washington",5309,2000,3999,1616,773,389,0,273,537,455
0500000US53061,53061,"Snohomish County, Washington",25467,2901,16563,2520,6526,1273,1596,741,782,572
0500000US53063,53063,"Spokane County, Washington",17330,2508,11300,1827,5077,1401,738,399,215,200
0500000US53067,53067,"Thurston County, Washington",11611,2295,6310,1459,4543,1507,519,312,239,238
0500000US53073,53073,"Whatcom County, Washington",8076,1730,5215,1269,1937,870,221,259,703,616
0500000US53077,53077,"Yakima County, Washington",9415,2544,6540,2259,2374,796,0,273,501,379
0500000US54003,54003,"Berkeley County, West Virginia",3549,1642,2451,1507,994,593,0,269,104,137
0500000US55025,55025,"Dane County, Wisconsin",14101,2248,9388,1959,4216,1109,454,272,43,71
0500000US55059,55059,"Kenosha County, Wisconsin",3104,1211,1019,552,1659,1061,213,328,213,259
0500000US55079,55079,"Milwaukee County, Wisconsin",23026,3346,17263,2560,4425,1662,667,478,671,449
