GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05
0500000US36037,36037,"Genesee County, New York",185,47,117,39,81,32,36,32,68,44
0500000US36047,36047,"Kings County, New York",2848,403,1589,374,808,283,781,263,1259,318
0500000US36055,36055,"Monroe County, New York",543,129,315,91,209,91,106,57,228,107
0500000US36059,36059,"Nassau County, New York",459,201,421,198,221,155,200,167,38,43
0500000US36061,36061,"New York County, New York",2050,357,1136,290,691,222,445,211,914,314
0500000US36063,36063,"Niagara County, New York",650,137,515,115,226,91,289,98,135,97
0500000US36067,36067,"Onondaga County, New York",1300,227,816,193,383,152,433,164,484,171
0500000US36071,36071,"Orange County, New York",340,144,135,103,18,29,117,104,205,132
0500000US36081,36081,"Queens County, New York",3184,377,2404,347,1196,288,1208,300,780,247
0500000US36083,36083,"Rensselaer County, New York",194,103,119,76,78,62,41,49,75,62
0500000US36087,36087,"Rockland County, New York",281,108,118,82,118,82,0,158,163,122
0500000US36093,36093,"Schenectady County, New York",246,82,139,57,93,53,46,46,107,66
0500000US36103,36103,"Suffolk County, New York",1078,373,843,302,426,211,417,197,235,155
0500000US36119,36119,"Westchester County, New York",514,198,244,122,196,107,48,54,270,185
0500000US37017,37017,"Bladen County, North Carolina",274,74,224,83,127,58,97,65,50,50
0500000US37021,37021,"Buncombe County, North Carolina",298,120,92,72,92,72,0,168,206,113
0500000US37047,37047,"Columbus County, North Carolina",545,92,405,73,301,73,104,57,140,70
0500000US37051,37051,"Cumberland County, North Carolina",1114,232,772,176,515,132,257,136,342,151
0500000US37057,37057,"Davidson County, North Carolina",358,115,279,112,253,119,26,42,79,67
0500000US37067,37067,"Forsyth County, North Carolina",301,113,195,105,141,81,54,75,106,77
0500000US37071,37071,"Gaston County, North Carolina",304,142,212,137,162,130,50,44,92,54
0500000US37081,37081,"Guilford County, North Carolina",969,305,781,254,409,206,372,212,188,144
0500000US37083,37083,"Halifax County, North Carolina",878,119,503,102,259,102,244,97,375,126
0500000US37085,37085,"Harnett County, North Carolina",179,86,130,87,96,76,34,35,49,40
0500000US37087,37087,"Haywood County, North Carolina",254,92,170,101,112,84,58,79,84,79
0500000US37091,37091,"Hertford County, North Carolina",127,32,65,32,52,32,13,11,62,29
0500000US37093,37093,"Hoke County, North Carolina",804,204,586,151,343,120,243,124,218,158
0500000US37099,37099,"Jackson County, North Carolina",1410,286,942,241,321,176,621,228,468,233
0500000US37101,37101,"Johnston County, North Carolina",142,92,66,57,66,57,0,168,76,69
0500000US37119,37119,"Mecklenburg County, North Carolina",1590,352,926,283,719,250,207,106,664,276
0500000US37125,37125,"Moore County, North Carolina",169,73,77,56,50,48,27,29,92,62
0500000US37133,37133,"Onslow County, North Carolina",347,176,297,172,297,172,0,168,50,43
0500000US37155,37155,"Robeson County, North Carolina",15079,746,10443,647,6640,593,3803,560,4636,789
0500000US37163,37163,"Sampson County, North Carolina",294,59,173,55,127,55,46,27,121,61
0500000US37165,37165,"Scotland County, North Carolina",1041,165,778,141,374,161,404,153,263,145
0500000US37183,37183,"Wake County, North Carolina",1340,275,815,211,620,160,195,147,525,253
0500000US38015,38015,"Burleigh County, North Dakota",689,152,580,142,239,153,341,179,109,81
0500000US38017,38017,"Cass County, North Dakota",902,251,384,127,159,96,225,98,518,229
0500000US38035,38035,"Grand Forks County, North Dakota",706,231,248,81,156,86,92,77,458,223
0500000US38101,38101,"Ward County, North Dakota",422,153,248,148,92,84,156,103,174,193
0500000US38105,38105,"Williams County, North Dakota",368,142,184,68,78,66,106,75,184,130
0500000US39017,39017,"Butler County, Ohio",334,196,92,80,77,76,15,24,242,171
0500000US39023,39023,"Clark County, Ohio",176,108,101,90,101,90,0,154,75,63
0500000US39035,39035,"Cuyahoga County, Ohio",1046,213,597,180,288,110,309,137,449,137
0500000US39049,39049,"Franklin County, Ohio",842,209,528,175,282,146,246,113,314,121
0500000US39057,39057,"Greene County, Ohio",167,116,120,103,120,103,0,154,47,44
0500000US39061,39061,"Hamilton County, Ohio",416,155,261,121,246,118,15,27,155,97
0500000US39093,39093,"Lorain County, Ohio",404,181,324,162,101,74,223,152,80,79
0500000US39095,39095,"Lucas County, Ohio",390,126,235,106,188,96,47,58,155,89
0500000US39151,39151,"Stark County, Ohio",437,141,349,120,195,108,154,111,88,63
0500000US39153,39153,"Summit County, Ohio",509,174,199,131,148,127,51,59,310,152
0500000US39155,39155,"Trumbull County, Ohio",216,106,141,75,85,59,56,45,75,72
0500000US40001,40001,"Adair County, Oklahoma",2281,174,1810,164,1186,170,624,145,471,141
0500000US40013,40013,"Bryan County, Oklahoma",569,157,283,102,148,72,135,72,286,113
0500000US40015,40015,"Caddo County, Oklahoma",1915,208,1463,215,873,199,590,157,452,152
0500000US40017,40017,"Canadian County, Oklahoma",1148,230,870,205,490,128,380,153,278,145
0500000US40019,40019,"Carter County, Oklahoma",1496,237,907,203,669,201,238,117,589,201
0500000US40021,40021,"Cherokee County, Oklahoma",3886,392,2830,347,1595,321,1235,276,1056,267
0500000US40027,40027,"Cleveland County, Oklahoma",2847,399,1987,333,1359,262,628,220,860,233
0500000US40031,40031,"Comanche County, Oklahoma",2000,261,1447,211,785,163,662,169,553,166
0500000US40037,40037,"Creek County, Oklahoma",1682,325,1084,263,685,175,399,190,598,215
0500000US40039,40039,"Custer County, Oklahoma",477,186,340,189,109,96,231,141,137,112
0500000US40041,40041,"Delaware County, Oklahoma",2602,323,1999,310,1456,277,543,173,603,192
0500000US40047,40047,"Garfield County, Oklahoma",497,132,413,131,290,112,123,75,84,61
0500000US40049,40049,"Garvin County, Oklahoma",729,172,582,161,264,86,318,149,147,69
0500000US40051,40051,"Grady County, Oklahoma",711,148,479,128,369,103,110,99,232,117
0500000US40071,40071,"Kay County, Oklahoma",1192,172,905,162,454,109,451,131,287,119
0500000US40079,40079,"Le Flore County, Oklahoma",992,175,661,138,492,128,169,74,331,107
0500000US40081,40081,"Lincoln County, Oklahoma",514,151,444,146,360,133,84,75,70,56
0500000US40083,40083,"Logan County, Oklahoma",409,137,295,128,228,116,67,68,114,80
0500000US40089,40089,"McCurtain County, Oklahoma",1973,246,1419,218,682,161,737,200,554,213
0500000US40097,40097,"Mayes County, Oklahoma",1118,194,780,170,545,150,235,81,338,92
0500000US40101,40101,"Muskogee County, Oklahoma",2907,341,1980,273,1292,219,688,203,927,213
0500000US40109,40109,"Oklahoma County, Oklahoma",6735,613,4562,499,3121,416,1441,286,2173,407
0500000US40111,40111,"Okmulgee County, Oklahoma",1768,261,1319,251,840,219,479,176,449,175
0500000US40113,40113,"Osage County, Oklahoma",2428,308,1631,230,1103,221,528,226,797,249
0500000US40115,40115,"Ottawa County, Oklahoma",2056,194,1536,160,958,141,578,110,520,102
0500000US40119,40119,"Payne County, Oklahoma",760,228,504,160,273,102,231,134,256,138
0500000US40121,40121,"Pittsburg County, Oklahoma",1697,240,1212,209,835,189,377,136,485,138
0500000US40123,40123,"Pontotoc County, Oklahoma",1167,256,811,214,603,190,208,122,356,121
0500000US40125,40125,"Pottawatomie County, Oklahoma",2503,310,1962,300,1114,232,848,230,541,153
0500000US40131,40131,"Rogers County, Oklahoma",3293,363,2324,295,1896,300,428,163,969,233
0500000US40133,40133,"Seminole County, Oklahoma",1013,171,707,135,343,95,364,111,306,118
0500000US40135,40135,"Sequoyah County, Oklahoma",1958,273,1491,239,968,245,523,169,467,145
0500000US40137,40137,"Stephens County, Oklahoma",653,171,442,157,339,127,103,74,211,101
0500000US40143,40143,"Tulsa County, Oklahoma",8402,584,5476,466,3500,416,1976,366,2926,370
0500000US40145,40145,"Wagoner County, Oklahoma",1811,290,1411,293,1005,233,406,176,400,145
0500000US40147,40147,"Washington County, Oklahoma",1475,271,1098,279,834,221,264,145,377,127
0500000US41005,41005,"Clackamas County, Oregon",535,208,508,202,410,175,98,73,27,28
0500000US41009,41009,"Columbia County, Oregon",180,115,105,96,105,96,0,158,75,68
0500000US41011,41011,"Coos County, Oregon",465,178,406,170,312,154,94,85,59,49
0500000US41015,41015,"Curry County, Oregon",259,154,259,154,179,163,80,77,0,158
0500000US41017,41017,"Deschutes County, Oregon",292,132,220,127,180,108,40,66,72,63
0500000US41019,41019,"Douglas County, Oregon",653,176,414,143,261,128,153,87,239,125
0500000US41029,41029,"Jackson County, Oregon",666,236,518,208,272,149,246,165,148,94
0500000US41031,41031,"Jefferson County, Oregon",758,217,606,172,228,108,378,153,152,130
0500000US41033,41033,"Josephine County, Oregon",492,220,290,169,290,169,0,158,202,143
0500000US41035,41035,"Klamath County, Oregon",833,210,639,193,287,112,352,168,194,96
0500000US41039,41039,"Lane County, Oregon",1467,299,860,226,477,137,383,190,607,233
0500000US41041,41041,"Lincoln County, Oregon",691,142,316,108,171,99,145,88,375,165
0500000US41043,41043,"Linn County, Oregon",720,274,483,204,351,184,132,125,237,174
0500000US41047,41047,"Marion County, Oregon",2190,492,1825,445,1297,350,528,245,365,192
0500000US41051,41051,"Multnomah County, Oregon",3141,566,2134,496,1346,423,788,297,1007,277
0500000US41053,41053,"Polk County, Oregon",470,152,328,139,163,122,165,74,142,98
0500000US41059,41059,"Umatilla County, Oregon",603,186,524,172,229,104,295,114,79,46
0500000US41065,41065,"Wasco County, Oregon",435,99,298,102,179,89,119,63,137,83
0500000US41067,41067,"Washington County, Oregon",2582,548,1805,458,985,334,820,281,777,287
0500000US41071,41071,"Yamhill County, Oregon",359,161,312,160,240,145,72,60,47,57
0500000US42003,42003,"Allegheny County, Pennsylvania",595,152,282,89,178,86,104,63,313,142
0500000US42027,42027,"Centre County, Pennsylvania",175,70,136,58,90,52,46,42,39,40
0500000US42029,42029,"Chester County, Pennsylvania",175,82,130,71,89,59,41,39,45,48
0500000US42039,42039,"Crawford County, Pennsylvania",111,54,104,52,94,54,10,9,7,12
0500000US42049,42049,"Erie County, Pennsylvania",103,58,66,44,59,45,7,12,37,28
0500000US42071,42071,"Lancaster County, Pennsylvania",164,91,94,60,67,53,27,41,70,63
0500000US42095,42095,"Northampton County, Pennsylvania",169,58,132,47,84,46,48,47,37,45
0500000US42101,42101,"Philadelphia County, Pennsylvania",1389,292,947,262,518,181,429,252,442,197
0500000US42133,42133,"York County, Pennsylvania",258,88,186,96,132,71,54,68,72,50
0500000US44007,44007,"Providence County, Rhode Island",982,254,713,216,345,117,368,157,269,124
0500000US44009,44009,"Washington County, Rhode Island",516,173,377,185,65,86,312,203,139,106
0500000US45019,45019,"Charleston County, South Carolina",329,126,171,84,74,61,97,66,158,120
0500000US45045,45045,"Greenville County, South Carolina",308,99,143,68,81,62,62,43,165,81
0500000US45051,45051,"Horry County, South Carolina",368,148,170,135,46,44,124,129,198,140
0500000US45063,45063,"Lexington County, South Carolina",311,164,196,118,186,114,10,17,115,87
0500000US45069,45069,"Marlboro County, South Carolina",203,86,155,78,70,60,85,50,48,54
0500000US45077,45077,"Pickens County, South Carolina",85,44,78,44,41,35,37,35,7,11
0500000US45079,45079,"Richland County, South Carolina",376,166,130,100,60,53,70,80,246,127
0500000US45083,45083,"Spartanburg County, South Carolina",242,113,164,110,78,68,86,106,78,71
0500000US45085,45085,"Sumter County, South Carolina",184,81,110,67,30,35,80,64,74,67
0500000US45091,45091,"York County, South Carolina",337,112,185,73,104,61,81,40,152,92
0500000US46011,46011,"Brookings County, South Dakota",132,61,72,52,6,11,66,53,60,60
0500000US46013,46013,"Brown County, South Dakota",498,140,300,111,87,66,213,97,198,130
0500000US46099,46099,"Minnehaha County, South Dakota",869,229,715,233,179,140,536,188,154,86
0500000US46103,46103,"Pennington County, South Dakota",2116,269,1528,273,381,142,1147,264,588,197
0500000US47037,47037,"Davidson County, Tennessee",1061,263,729,234,561,184,168,146,332,176
0500000US47065,47065,"Hamilton County, Tennessee",391,144,296,135,238,109,58,81,95,71
0500000US47093,47093,"Knox County, Tennessee",455,177,256,137,203,121,53,64,199,121
0500000US47157,47157,"Shelby County, Tennessee",525,204,299,136,246,138,53,49,226,144
0500000US47163,47163,"Sullivan County, Tennessee",271,96,176,100,148,95,28,31,95,75
0500000US48027,48027,"Bell County, Texas",550,171,433,160,262,136,171,84,117,76
0500000US48029,48029,"Bexar County, Texas",3988,608,2704,514,1535,314,1169,389,1284,324
0500000US48061,48061,"Cameron County, Texas",312,159,179,98,114,81,65,61,133,124
0500000US48085,48085,"Collin County, Texas",1323,277,958,221,758,221,200,108,365,147
0500000US48113,48113,"Dallas County, Texas",3778,505,2566,472,1689,334,877,320,1212,299
0500000US48121,48121,"Denton County, Texas",746,210,598,196,364,138,234,128,148,78
0500000US48135,48135,"Ector County, Texas",287,157,95,52,62,52,33,36,192,146
0500000US48139,48139,"Ellis County, Texas",658,245,569,222,441,213,128,94,89,100
0500000US48141,48141,"El Paso County, Texas",1686,342,1041,290,648,221,393,155,645,248
0500000US48157,48157,"Fort Bend County, Texas",554,200,525,204,402,127,123,123,29,33
0500000US48167,48167,"Galveston County, Texas",475,171,275,147,208,100,67,107,200,115
0500000US48181,48181,"Grayson County, Texas",527,135,310,114,239,103,71,57,217,119
0500000US48187,48187,"Guadalupe County, Texas",283,115,230,111,177,98,53,52,53,46
0500000US48201,48201,"Harris County, Texas",5734,555,3696,511,2227,421,1469,391,2038,482
0500000US48209,48209,"Hays County, Texas",394,194,188,100,111,89,77,56,206,161
0500000US48215,48215,"Hidalgo County, Texas",793,238,404,188,270,157,134,105,389,185
0500000US48217,48217,"Hill County, Texas",148,77,127,78,72,64,55,54,21,30
0500000US48245,48245,"Jefferson County, Texas",424,144,282,132,213,122,69,61,142,95
0500000US48257,48257,"Kaufman County, Texas",158,86,77,53,66,50,11,17,81,69
0500000US48303,48303,"Lubbock County, Texas",463,198,198,91,116,68,82,69,265,189
0500000US48309,48309,"McLennan County, Texas",503,170,453,163,330,160,123,96,50,44
0500000US48329,48329,"Midland County, Texas",343,165,245,143,147,109,98,98,98,85
0500000US48339,48339,"Montgomery County, Texas",595,189,438,156,382,147,56,48,157,120
0500000US48349,48349,"Navarro County, Texas",216,141,173,108,74,64,99,90,43,68
0500000US48355,48355,"Nueces County, Texas",412,177,219,131,185,122,34,38,193,167
0500000US48373,48373,"Polk County, Texas",191,87,104,59,63,46,41,40,87,67
0500000US48375,48375,"Potter County, Texas",263,119,160,83,137,81,23,27,103,93
0500000US48381,48381,"Randall County, Texas",244,94,117,65,86,52,31,40,127,73
0500000US48423,48423,"Smith County, Texas",219,129,165,109,152,110,13,21,54,45
0500000US48439,48439,"Tarrant County, Texas",3340,477,2225,390,1761,369,464,222,1115,334
0500000US48451,48451,"Tom Green County, Texas",383,169,218,150,195,151,23,38,165,100
0500000US48453,48453,"Travis County, Texas",1899,459,1226,384,667,291,559,261,673,282
0500000US48467,48467,"Van Zandt County, Texas",158,52,87,43,67,39,20,27,71,46
0500000US48479,48479,"Webb County, Texas",236,128,163,97,133,90,30,34,73,60
0500000US48485,48485,"Wichita County, Texas",701,184,480,171,428,166,52,68,221,114
0500000US48491,48491,"Williamson County, Texas",502,189,367,133,291,128,76,62,135,130
0500000US49003,49003,"Box Elder County, Utah",114,65,56,40,40,37,16,28,58,58
0500000US49011,49011,"Davis County, Utah",556,224,391,170,287,155,104,96,165,166
0500000US49021,49021,"Iron County, Utah",303,129,288,123,188,110,100,69,15,22
0500000US49035,49035,"Salt Lake County, Utah",2082,486,1139,316,658,229,481,250,943,400
0500000US49045,49045,"Tooele County, Utah",276,133,202,114,126,102,76,69,74,95
0500000US49047,49047,"Uintah County, Utah",646,159,518,147,210,83,308,124,128,102
0500000US49049,49049,"Utah County, Utah",660,218,432,160,362,156,70,74,228,146
0500000US49053,49053,"Washington County, Utah",463,163,463,163,301,212,162,117,0,151
0500000US49057,49057,"Weber County, Utah",567,180,347,211,208,121,139,147,220,141
0500000US51013,51013,"Arlington County, Virginia",301,135,131,73,77,63,54,48,170,109
0500000US51041,51041,"Chesterfield County, Virginia",347,134,192,134,124,110,68,77,155,137
0500000US51059,51059,"Fairfax County, Virginia",1243,336,1004,318,695,257,309,171,239,95
0500000US51087,51087,"Henrico County, Virginia",523,122,416,130,211,88,205,109,107,71
0500000US51153,51153,"Prince William County, Virginia",544,198,434,190,264,159,170,139,110,88
0500000US51550,51550,"Chesapeake city, Virginia",389,155,361,151,258,116,103,99,28,46
0500000US51710,51710,"Norfolk city, Virginia",406,149,239,140,181,142,58,54,167,102
0500000US51760,51760,"Richmond city, Virginia",344,159,197,129,10,20,187,128,147,98
0500000US51810,51810,"Virginia Beach city, Virginia",308,133,196,111,130,95,66,61,112,96
0500000US53005,53005,"Benton County, Washington",528,196,350,168,303,164,47,45,178,112
0500000US53009,53009,"Clallam County, Washington",1062,158,802,140,337,107,465,120,260,116
0500000US53011,53011,"Clark County, Washington",823,250,610,215,436,168,174,87,213,140
0500000US53015,53015,"Cowlitz County, Washington",310,122,192,79,102,64,90,67,118,94
0500000US53025,53025,"Grant County, Washington",243,123,192,121,59,56,133,112,51,42
0500000US53027,53027,"Grays Harbor County, Washington",1038,162,644,144,276,124,368,120,394,137
0500000US53029,53029,"Island County, Washington",173,108,85,61,85,61,0,158,88,84
0500000US53031,53031,"Jefferson County, Washington",97,55,95,53,65,51,30,25,2,6
0500000US53033,53033,"King County, Washington",5660,730,3041,524,1714,406,1327,350,2619,536
0500000US53035,53035,"Kitsap County, Washington",1382,242,942,220,655,202,287,130,440,206
0500000US53039,53039,"Klickitat County, Washington",384,161,313,134,78,68,235,146,71,102
0500000US53045,53045,"Mason County, Washington",724,187,405,137,251,107,154,75,319,127
0500000US53047,53047,"Okanogan County, Washington",1141,223,753,190,302,138,451,171,388,163
0500000US53053,53053,"Pierce County, Washington",2930,508,1892,386,1060,292,832,281,1038,319
0500000US53057,53057,"Skagit County, Washington",571,113,312,99,200,80,112,58,259,106
0500000US53061,53061,"Snohomish County, Washington",2979,337,2067,308,1375,244,692,207,912,221
0500000US53063,53063,"Spokane County, Washington",1762,313,1088,282,512,192,576,218,674,178
0500000US53065,53065,"Stevens County, Washington",669,109,431,102,187,71,244,93,238,87
0500000US53067,53067,"Thurston County, Washington",1409,287,1150,285,760,181,390,194,259,153
0500000US53071,53071,"Walla Walla County, Washington",161,119,40,32,40,32,0,158,121,107
0500000US53073,53073,"Whatcom County, Washington",1605,245,1096,232,507,123,589,194,509,172
0500000US53077,53077,"Yakima County, Washington",2414,382,1931,332,722,226,1209,298,483,182
0500000US54019,54019,"Fayette County, West Virginia",101,38,67,40,16,22,51,45,34,30
0500000US55005,55005,"Barron County, Wisconsin",153,59,86,50,6,10,80,50,67,51
0500000US55009,55009,"Brown County, Wisconsin",1816,251,1321,193,651,178,670,191,495,154
0500000US55025,55025,"Dane County, Wisconsin",432,140,221,88,187,74,34,39,211,114
0500000US55031,55031,"Douglas County, Wisconsin",360,124,203,78,107,73,96,54,157,103
0500000US55057,55057,"Juneau County, Wisconsin",297,114,281,112,103,94,178,86,16,23
0500000US55079,55079,"Milwaukee County, Wisconsin",2112,321,1323,223,516,166,807,193,789,248
0500000US55081,55081,"Monroe County, Wisconsin",170,53,111,59,75,50,36,34,59,43
0500000US55083,55083,"Oconto County, Wisconsin",170,65,121,53,101,52,20,26,49,44
0500000US55087,55087,"Outagamie County, Wisconsin",837,154,667,146,415,106,252,102,170,95
0500000US55095,55095,"Polk County, Wisconsin",231,43,216,47,72,34,144,64,15,16
0500000US55105,55105,"Rock County, Wisconsin",166,95,73,54,35,42,38,35,93,82
0500000US55111,55111,"Sauk County, Wisconsin",212,47,168,62,81,70,87,57,44,54
0500000US55115,55115,"Shawano County, Wisconsin",1119,147,760,133,408,84,352,108,359,129
0500000US55125,55125,"Vilas County, Wisconsin",760,158,582,144,115,54,467,139,178,75
0500000US55133,55133,"Waukesha County, Wisconsin",278,114,188,73,122,60,66,51,90,75
0500000US55141,55141,"Wood County, Wisconsin",175,66,137,59,118,57,19,18,38,31
0500000US56013,56013,"Fremont County, Wyoming",2047,269,1615,245,726,205,889,209,432,152
0500000US56021,56021,"Laramie County, Wyoming",310,148,289,145,64,59,225,136,21,37
0500000US56025,56025,"Natrona County, Wyoming",229,120,86,75,57,57,29,51,143,99
0500000US72021,72021,"Bayamón Municipio, Puerto Rico",206,100,165,80,117,74,48,38,41,50
0500000US72113,72113,"Ponce Municipio, Puerto Rico",126,81,42,41,42,41,0,165,84,73
0500000US72127,72127,"San Juan Municipio, Puerto Rico",708,203,467,168,280,130,187,96,241,112
