GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04
0500000US36105,36105,"Sullivan County, New York",51229,44954,50217,24141,-,**
0500000US36109,36109,"Tompkins County, New York",78617,7316,77700,19614,62875,20493
0500000US36113,36113,"Warren County, New York",39371,38754,"2,500-",***,"2,500-",***
0500000US36117,36117,"Wayne County, New York",69241,34970,"2,500-",***,"2,500-",***
0500000US36119,36119,"Westchester County, New York",68769,9508,49021,13202,30378,17522
0500000US37001,37001,"Alamance County, North Carolina",26789,24466,25623,11122,26989,15376
0500000US37019,37019,"Brunswick County, North Carolina",79929,19780,81883,27387,47422,41799
0500000US37021,37021,"Buncombe County, North Carolina",39794,4221,42381,9975,49692,21802
0500000US37023,37023,"Burke County, North Carolina",37890,15855,38369,13991,38750,6210
0500000US37025,37025,"Cabarrus County, North Carolina",51357,10112,38500,13689,35773,9223
0500000US37035,37035,"Catawba County, North Carolina",47643,8390,43792,5551,36998,13087
0500000US37045,37045,"Cleveland County, North Carolina",42528,17940,41434,17260,28685,21487
0500000US37049,37049,"Craven County, North Carolina",57387,36509,57479,32569,57113,46597
0500000US37051,37051,"Cumberland County, North Carolina",37068,7054,36141,6572,36153,17682
0500000US37067,37067,"Forsyth County, North Carolina",41800,16932,35269,15130,24029,23681
0500000US37071,37071,"Gaston County, North Carolina",49421,5475,46250,12683,43375,11406
0500000US37081,37081,"Guilford County, North Carolina",45172,9650,42273,18453,51879,9371
0500000US37085,37085,"Harnett County, North Carolina",41525,13336,50625,16788,40875,55277
0500000US37097,37097,"Iredell County, North Carolina",41370,33405,23972,14414,24083,9224
0500000US37101,37101,"Johnston County, North Carolina",48953,13143,48931,12110,34423,45577
0500000US37119,37119,"Mecklenburg County, North Carolina",40539,5121,40120,13187,17961,2551
0500000US37125,37125,"Moore County, North Carolina",81462,81795,48182,30248,-,**
0500000US37129,37129,"New Hanover County, North Carolina",31878,12723,20203,18239,17091,7815
0500000US37135,37135,"Orange County, North Carolina",83673,60262,92046,93162,94392,9036
0500000US37151,37151,"Randolph County, North Carolina",56520,30807,38873,13952,34948,15886
0500000US37155,37155,"Robeson County, North Carolina",23354,5204,22894,10145,12482,13301
0500000US37157,37157,"Rockingham County, North Carolina",45300,11593,32070,12778,15707,10635
0500000US37159,37159,"Rowan County, North Carolina",37876,6562,35848,9857,29659,38392
0500000US37171,37171,"Surry County, North Carolina",29632,17491,28835,11782,22203,18896
0500000US37179,37179,"Union County, North Carolina",50000,12333,47261,13730,41648,41876
0500000US37183,37183,"Wake County, North Carolina",56058,11716,44813,16387,17422,27187
0500000US37191,37191,"Wayne County, North Carolina",42078,14879,48889,27091,36875,46244
0500000US37195,37195,"Wilson County, North Carolina",35860,12939,42750,28976,34942,42459
0500000US38017,38017,"Cass County, North Dakota",57029,14760,60977,5798,70700,23156
0500000US38035,38035,"Grand Forks County, North Dakota",31029,42741,30901,19574,30680,25742
0500000US39003,39003,"Allen County, Ohio",20994,14728,20369,10668,21322,8525
0500000US39017,39017,"Butler County, Ohio",45197,11072,42057,10630,40732,8067
0500000US39023,39023,"Clark County, Ohio",59790,35965,70745,34116,71587,49242
0500000US39025,39025,"Clermont County, Ohio",57970,12205,59424,19390,26553,25054
0500000US39029,39029,"Columbiana County, Ohio",38905,9568,45326,31992,18636,10292
0500000US39035,39035,"Cuyahoga County, Ohio",40096,5900,30076,7581,25144,10831
0500000US39043,39043,"Erie County, Ohio",65917,59361,67389,69568,66889,63529
0500000US39045,39045,"Fairfield County, Ohio",47232,28571,31830,14539,36250,53741
0500000US39049,39049,"Franklin County, Ohio",42526,9147,38172,4701,33849,6833
0500000US39061,39061,"Hamilton County, Ohio",40008,5165,33991,3820,24202,9415
0500000US39089,39089,"Licking County, Ohio",41524,13470,50208,28700,41409,14224
0500000US39093,39093,"Lorain County, Ohio",45854,12679,34046,19204,41705,26572
0500000US39095,39095,"Lucas County, Ohio",47021,9685,45740,14932,16715,13272
0500000US39099,39099,"Mahoning County, Ohio",36439,8329,34086,7191,34057,13822
0500000US39101,39101,"Marion County, Ohio",33950,3563,34638,4981,35250,21330
0500000US39103,39103,"Medina County, Ohio",81241,14591,80476,14480,-,**
0500000US39109,39109,"Miami County, Ohio",48804,25844,41778,37790,32293,35152
0500000US39113,39113,"Montgomery County, Ohio",48733,9903,45625,13218,40549,14453
0500000US39139,39139,"Richland County, Ohio",32658,14745,31015,13317,27794,20321
0500000US39151,39151,"Stark County, Ohio",44011,31831,55475,20718,63065,35775
0500000US39153,39153,"Summit County, Ohio",50309,8556,38796,8447,21512,29582
0500000US39155,39155,"Trumbull County, Ohio",34885,21357,33125,4218,32260,9458
0500000US39165,39165,"Warren County, Ohio",63235,14720,56776,16004,45972,33057
0500000US39169,39169,"Wayne County, Ohio",73114,26481,50318,64494,11486,762
0500000US39173,39173,"Wood County, Ohio",71304,14805,72296,16187,72313,57524
0500000US40027,40027,"Cleveland County, Oklahoma",80405,23756,62608,7804,61792,28253
0500000US40031,40031,"Comanche County, Oklahoma",55815,25978,55245,37689,70102,68485
0500000US40101,40101,"Muskogee County, Oklahoma",28145,58379,25316,5306,20916,3357
0500000US40109,40109,"Oklahoma County, Oklahoma",48623,9989,40251,6835,25610,7555
0500000US40119,40119,"Payne County, Oklahoma",53023,10535,52535,23941,33101,15377
0500000US40143,40143,"Tulsa County, Oklahoma",47975,8606,37447,20268,29890,12121
0500000US41003,41003,"Benton County, Oregon",121356,74177,-,**,-,**
0500000US41005,41005,"Clackamas County, Oregon",53533,23241,46409,34971,31298,15356
0500000US41019,41019,"Douglas County, Oregon",38854,27559,53216,6584,53079,19110
0500000US41029,41029,"Jackson County, Oregon",52850,5294,47294,13493,81750,28858
0500000US41033,41033,"Josephine County, Oregon",62625,32356,65038,37009,73731,14207
0500000US41035,41035,"Klamath County, Oregon",36604,8579,40305,20722,22295,29862
0500000US41039,41039,"Lane County, Oregon",37048,8563,33309,11959,24183,9382
0500000US41047,41047,"Marion County, Oregon",65871,15259,57960,18432,54318,29865
0500000US41051,41051,"Multnomah County, Oregon",48613,6708,45284,14859,39387,25552
0500000US41053,41053,"Polk County, Oregon",61510,4460,61218,910,-,**
0500000US41059,41059,"Umatilla County, Oregon",28425,70533,80397,307,-,**
0500000US41067,41067,"Washington County, Oregon",66960,21265,66063,31838,85860,20173
0500000US41071,41071,"Yamhill County, Oregon",55028,32214,48963,14560,47096,24544
0500000US42003,42003,"Allegheny County, Pennsylvania",43923,13406,36580,3517,30038,14667
0500000US42005,42005,"Armstrong County, Pennsylvania",32054,26398,23597,1645,22174,25156
0500000US42011,42011,"Berks County, Pennsylvania",51410,13276,43449,12720,36758,33822
0500000US42013,42013,"Blair County, Pennsylvania",41254,6845,40789,21051,16675,6386
0500000US42017,42017,"Bucks County, Pennsylvania",77307,12499,74722,16125,80145,25957
0500000US42019,42019,"Butler County, Pennsylvania",51875,56913,37917,45605,13198,6591
0500000US42021,42021,"Cambria County, Pennsylvania",65083,22970,47411,35329,69389,19544
0500000US42029,42029,"Chester County, Pennsylvania",66062,24480,60168,22864,61178,42347
0500000US42033,42033,"Clearfield County, Pennsylvania",28676,18609,24134,8769,20148,23499
0500000US42041,42041,"Cumberland County, Pennsylvania",70657,34201,49239,33792,35729,46952
0500000US42043,42043,"Dauphin County, Pennsylvania",57455,24901,50980,6509,51208,43091
0500000US42045,42045,"Delaware County, Pennsylvania",57118,15310,51781,15649,32159,19874
0500000US42049,42049,"Erie County, Pennsylvania",54891,10734,60038,21394,52741,30012
0500000US42051,42051,"Fayette County, Pennsylvania",36875,3962,35313,18575,18913,13980
0500000US42055,42055,"Franklin County, Pennsylvania",85217,22016,-,**,-,**
0500000US42063,42063,"Indiana County, Pennsylvania",33415,13399,28605,22309,23519,16099
0500000US42069,42069,"Lackawanna County, Pennsylvania",36287,12395,32646,27234,18736,13137
0500000US42071,42071,"Lancaster County, Pennsylvania",54231,27087,52616,23423,27931,4723
0500000US42073,42073,"Lawrence County, Pennsylvania",43716,14971,43862,11325,41607,39650
0500000US42075,42075,"Lebanon County, Pennsylvania",62752,16472,51644,23833,46850,12276
0500000US42077,42077,"Lehigh County, Pennsylvania",55833,17922,38648,24575,31673,17684
0500000US42079,42079,"Luzerne County, Pennsylvania",58603,13357,62255,28040,72514,30714
0500000US42081,42081,"Lycoming County, Pennsylvania",51275,23912,51100,25221,35697,27606
0500000US42085,42085,"Mercer County, Pennsylvania",45587,21341,37078,19023,23077,24352
0500000US42091,42091,"Montgomery County, Pennsylvania",67964,7241,71304,28782,71889,37824
0500000US42097,42097,"Northumberland County, Pennsylvania",49940,13449,47980,50180,48210,37486
0500000US42101,42101,"Philadelphia County, Pennsylvania",37188,4133,33202,4115,19853,8827
0500000US42111,42111,"Somerset County, Pennsylvania",43433,4114,38342,9866,30625,37521
0500000US42125,42125,"Washington County, Pennsylvania",52168,23882,26728,12616,25283,24753
0500000US42129,42129,"Westmoreland County, Pennsylvania",42684,12605,35065,7300,34925,26426
0500000US42133,42133,"York County, Pennsylvania",51038,24949,36641,5212,29889,18819
0500000US44005,44005,"Newport County, Rhode Island",66581,12710,64776,23122,63387,52555
0500000US44007,44007,"Providence County, Rhode Island",40006,10954,34102,9751,24839,13408
0500000US44009,44009,"Washington County, Rhode Island",57489,84497,56326,15050,56513,21338
0500000US45003,45003,"Aiken County, South Carolina",51092,1866,50905,7543,32602,32586
0500000US45007,45007,"Anderson County, South Carolina",46802,15565,39707,17492,33781,30592
0500000US45015,45015,"Berkeley County, South Carolina",58878,24675,69030,24190,70282,46616
0500000US45019,45019,"Charleston County, South Carolina",33271,3555,34028,4979,27874,15255
0500000US45031,45031,"Darlington County, South Carolina",50543,8566,50177,6897,49082,23485
0500000US45035,45035,"Dorchester County, South Carolina",64636,36962,80404,32131,59151,45241
0500000US45041,45041,"Florence County, South Carolina",25026,18237,31534,15339,17823,7577
0500000US45045,45045,"Greenville County, South Carolina",47160,4676,48470,4657,26576,31366
0500000US45051,45051,"Horry County, South Carolina",39180,13958,35000,16907,33275,20944
0500000US45063,45063,"Lexington County, South Carolina",49567,10981,45272,24769,29020,10732
0500000US45075,45075,"Orangeburg County, South Carolina",26079,5764,26041,6185,22462,15059
0500000US45077,45077,"Pickens County, South Carolina",36635,12924,34087,13537,19080,21585
0500000US45079,45079,"Richland County, South Carolina",49620,21913,48505,18938,37455,12625
0500000US45083,45083,"Spartanburg County, South Carolina",51703,6312,50171,12050,47817,11746
0500000US45085,45085,"Sumter County, South Carolina",28117,20211,22034,12083,13330,12251
0500000US45091,45091,"York County, South Carolina",40353,10815,40088,16383,41191,35767
0500000US46099,46099,"Minnehaha County, South Dakota",50667,28279,41927,33047,73284,51411
0500000US46103,46103,"Pennington County, South Dakota",53935,38480,53054,57467,63722,48746
0500000US47001,47001,"Anderson County, Tennessee",26545,6482,26146,31359,13295,1662
0500000US47011,47011,"Bradley County, Tennessee",45132,21941,43736,25385,37431,8539
0500000US47037,47037,"Davidson County, Tennessee",34871,4418,33740,5077,32210,5268
0500000US47059,47059,"Greene County, Tennessee",44286,39156,43185,40931,25260,16555
0500000US47065,47065,"Hamilton County, Tennessee",47317,7557,44342,17937,36003,17193
0500000US47093,47093,"Knox County, Tennessee",57676,15216,49798,17766,47994,17929
0500000US47113,47113,"Madison County, Tennessee",30172,12193,26793,9917,55101,71390
0500000US47119,47119,"Maury County, Tennessee",77417,16465,100263,31771,50603,30610
0500000US47125,47125,"Montgomery County, Tennessee",48779,10773,58583,21684,39818,23543
0500000US47155,47155,"Sevier County, Tennessee",35156,38209,14769,6482,9778,4839
0500000US47157,47157,"Shelby County, Tennessee",34698,9764,32684,5472,20449,8837
0500000US47163,47163,"Sullivan County, Tennessee",45251,10207,45057,11773,38949,16154
0500000US47187,47187,"Williamson County, Tennessee",67152,12589,62117,4966,61181,51889
0500000US48005,48005,"Angelina County, Texas",62236,34467,64201,8004,60845,61362
0500000US48021,48021,"Bastrop County, Texas",54813,18777,45955,34674,23176,26187
0500000US48027,48027,"Bell County, Texas",54826,9481,55699,14818,42212,44531
0500000US48029,48029,"Bexar County, Texas",45847,4912,40144,7440,35025,9245
0500000US48037,48037,"Bowie County, Texas",46011,24586,36338,25196,45904,23493
0500000US48039,48039,"Brazoria County, Texas",56901,11316,60278,29169,37516,19496
0500000US48061,48061,"Cameron County, Texas",26499,5089,17201,10228,12077,5540
0500000US48085,48085,"Collin County, Texas",73227,12842,62746,23269,44650,23677
0500000US48091,48091,"Comal County, Texas",79903,35367,64028,10612,82560,58085
0500000US48099,48099,"Coryell County, Texas",44583,20867,60168,36977,31618,15938
0500000US48113,48113,"Dallas County, Texas",44930,2898,41831,3444,33053,3941
0500000US48121,48121,"Denton County, Texas",68826,16203,52472,26778,23833,11154
0500000US48135,48135,"Ector County, Texas",41256,11095,43531,19284,25229,30705
0500000US48139,48139,"Ellis County, Texas",53589,10410,46217,30701,30612,5427
0500000US48141,48141,"El Paso County, Texas",30480,4632,28384,4472,18797,2017
0500000US48187,48187,"Guadalupe County, Texas",56019,24509,44000,26883,55565,38328
0500000US48201,48201,"Harris County, Texas",44800,3912,42366,3275,26837,4010
0500000US48213,48213,"Henderson County, Texas",49875,30202,73750,73760,105506,22315
0500000US48215,48215,"Hidalgo County, Texas",34589,5418,28109,3580,13100,6065
0500000US48231,48231,"Hunt County, Texas",52424,15566,46689,20366,24107,35106
0500000US48245,48245,"Jefferson County, Texas",33705,11791,21479,13444,22313,24096
0500000US48257,48257,"Kaufman County, Texas",41764,15121,42297,16017,60741,39816
0500000US48291,48291,"Liberty County, Texas",37091,14687,32421,6339,33098,35249
0500000US48303,48303,"Lubbock County, Texas",56053,13497,47828,16101,33607,34840
0500000US48309,48309,"McLennan County, Texas",38933,8870,32144,9571,31799,10045
0500000US48329,48329,"Midland County, Texas",48229,21238,48429,14515,48559,82111
0500000US48339,48339,"Montgomery County, Texas",53294,27011,47269,27318,51096,26255
0500000US48355,48355,"Nueces County, Texas",32992,12982,37746,15892,26593,32349
0500000US48361,48361,"Orange County, Texas",48980,12676,49633,20060,26713,19588
0500000US48367,48367,"Parker County, Texas",54021,21628,49651,35492,53358,48772
0500000US48375,48375,"Potter County, Texas",58001,23299,52643,49423,32729,5564
0500000US48397,48397,"Rockwall County, Texas",138415,136741,138415,136741,-,**
0500000US48409,48409,"San Patricio County, Texas",44953,63881,43280,14873,69500,59384
0500000US48423,48423,"Smith County, Texas",31802,10958,26512,21602,19639,11147
0500000US48439,48439,"Tarrant County, Texas",54851,4246,52481,6540,42201,17268
0500000US48441,48441,"Taylor County, Texas",28441,21162,21385,14746,17167,6374
0500000US48451,48451,"Tom Green County, Texas",49757,26603,48698,32745,31654,20538
0500000US48453,48453,"Travis County, Texas",53931,16687,45028,19207,45772,17543
0500000US48469,48469,"Victoria County, Texas",38397,54155,33742,15061,33426,4611
0500000US48479,48479,"Webb County, Texas",44459,8553,43155,24228,31841,8107
0500000US48485,48485,"Wichita County, Texas",32132,18289,30284,10537,41213,19467
0500000US48491,48491,"Williamson County, Texas",53231,19057,33875,30890,28306,13571
0500000US49005,49005,"Cache County, Utah",53672,10447,45494,6593,42917,25025
0500000US49011,49011,"Davis County, Utah",105708,15713,100133,61157,78296,43894
0500000US49035,49035,"Salt Lake County, Utah",71409,9164,56773,26870,37734,20076
0500000US49049,49049,"Utah County, Utah",75046,13875,70625,27055,45773,31975
0500000US49053,49053,"Washington County, Utah",69146,114400,126844,101696,126237,83335
0500000US49057,49057,"Weber County, Utah",57035,12975,57382,16207,34890,44183
0500000US51003,51003,"Albemarle County, Virginia",59268,40392,74566,47530,-,**
0500000US51013,51013,"Arlington County, Virginia",123443,51793,99940,85092,-,**
0500000US51015,51015,"Augusta County, Virginia",57679,5978,55720,35765,59826,21999
0500000US51059,51059,"Fairfax County, Virginia",122524,19822,97961,15837,93690,87538
0500000US51069,51069,"Frederick County, Virginia",47186,54837,46745,29381,46100,922
0500000US51085,51085,"Hanover County, Virginia",52009,54768,-,**,-,**
0500000US51087,51087,"Henrico County, Virginia",60015,17472,47047,20847,35020,32159
0500000US51107,51107,"Loudoun County, Virginia",145059,22881,-,**,-,**
0500000US51121,51121,"Montgomery County, Virginia",75271,3873,75123,5853,-,**
0500000US51153,51153,"Prince William County, Virginia",81534,8737,71250,14783,58365,29788
0500000US51161,51161,"Roanoke County, Virginia",51256,22419,50320,19590,37213,29260
0500000US51165,51165,"Rockingham County, Virginia",51823,42123,70074,66576,34824,30881
0500000US51177,51177,"Spotsylvania County, Virginia",105471,91994,57621,61780,54455,5869
0500000US51179,51179,"Stafford County, Virginia",109947,39514,131233,52694,185658,48362
0500000US51510,51510,"Alexandria city, Virginia",31442,33944,23264,2448,22806,5569
0500000US51550,51550,"Chesapeake city, Virginia",73668,9755,73264,7187,77201,42692
0500000US51650,51650,"Hampton city, Virginia",56397,10534,55974,21752,45584,36304
0500000US51680,51680,"Lynchburg city, Virginia",31260,9601,31266,11553,32072,17559
0500000US51710,51710,"Norfolk city, Virginia",43168,22629,41310,19188,31612,14335
0500000US51740,51740,"Portsmouth city, Virginia",41659,21863,39635,21978,15673,15038
0500000US51760,51760,"Richmond city, Virginia",38441,9377,24131,16112,24604,16498
0500000US51770,51770,"Roanoke city, Virginia",36078,14218,28767,14871,36010,50048
0500000US51800,51800,"Suffolk city, Virginia",55000,30145,40806,29319,38893,36933
0500000US51810,51810,"Virginia Beach city, Virginia",68854,16252,52736,15445,27073,37334
0500000US53005,53005,"Benton County, Washington",50087,27625,34550,32370,33372,11703
0500000US53007,53007,"Chelan County, Washington",41224,3398,41902,23562,41609,28034
0500000US53009,53009,"Clallam County, Washington",41250,50614,57554,40858,-,**
0500000US53011,53011,"Clark County, Washington",55790,4409,57121,15115,52957,25355
0500000US53021,53021,"Franklin County, Washington",65778,6479,81377,27554,-,**
0500000US53025,53025,"Grant County, Washington",50810,10803,44972,36707,58209,18033
0500000US53027,53027,"Grays Harbor County, Washington",48467,2168,41686,9781,45477,48024
0500000US53029,53029,"Island County, Washington",68656,29374,41839,42751,40375,39415
0500000US53033,53033,"King County, Washington",59234,8528,54767,18287,31979,32947
0500000US53035,53035,"Kitsap County, Washington",56955,21277,37857,40015,33982,7880
0500000US53041,53041,"Lewis County, Washington",53153,17002,52594,33543,-,**
0500000US53053,53053,"Pierce County, Washington",63619,7943,58236,19272,53862,13986
0500000US53057,53057,"Skagit County, Washington",37917,33008,30375,27887,40714,39664
0500000US53061,53061,"Snohomish County, Washington",81552,18041,70845,46018,34290,39690
0500000US53063,53063,"Spokane County, Washington",53668,7320,44722,23632,26490,9536
0500000US53067,53067,"Thurston County, Washington",51462,15231,35543,18535,44281,20389
0500000US53073,53073,"Whatcom County, Washington",70551,14708,70578,31641,71735,67330
0500000US53077,53077,"Yakima County, Washington",42007,13122,35742,16219,62823,27192
0500000US54003,54003,"Berkeley County, West Virginia",61185,5321,59185,20109,70732,53507
0500000US54011,54011,"Cabell County, West Virginia",47551,7348,36250,14570,44907,71207
0500000US54033,54033,"Harrison County, West Virginia",28906,41140,24288,10078,"2,500-",***
0500000US54039,54039,"Kanawha County, West Virginia",40101,6007,37556,8849,32725,8094
0500000US54081,54081,"Raleigh County, West Virginia",35505,10997,33006,19292,48677,8629
0500000US54107,54107,"Wood County, West Virginia",36284,1299,35859,6605,35590,44653
0500000US55009,55009,"Brown County, Wisconsin",49544,31220,37214,19113,27852,8237
0500000US55025,55025,"Dane County, Wisconsin",66016,41305,49375,20602,50430,14568
0500000US55027,55027,"Dodge County, Wisconsin",55989,10075,66458,67365,46250,30099
0500000US55035,55035,"Eau Claire County, Wisconsin",70391,98276,-,**,-,**
0500000US55055,55055,"Jefferson County, Wisconsin",67843,20209,68696,51954,-,**
0500000US55063,55063,"La Crosse County, Wisconsin",43176,66837,-,**,-,**
0500000US55079,55079,"Milwaukee County, Wisconsin",35483,6187,25705,4072,21943,8799
0500000US55087,55087,"Outagamie County, Wisconsin",92420,20416,93882,84060,-,**
0500000US55089,55089,"Ozaukee County, Wisconsin",68136,38846,75348,5726,-,**
0500000US55097,55097,"Portage County, Wisconsin",70428,43656,46970,32684,-,**
0500000US55101,55101,"Racine County, Wisconsin",58192,33475,83250,11681,59596,62866
0500000US55109,55109,"St. Croix County, Wisconsin",125387,38586,125755,63141,57083,41892
0500000US55117,55117,"Sheboygan County, Wisconsin",32411,28670,31420,11831,30509,18139
0500000US55131,55131,"Washington County, Wisconsin",32150,12606,38090,10605,31980,13989
0500000US55133,55133,"Waukesha County, Wisconsin",81669,30082,91538,60528,62708,65238
0500000US55139,55139,"Winnebago County, Wisconsin",57430,23579,"200,000+",***,"200,000+",***
0500000US56021,56021,"Laramie County, Wyoming",57191,34040,48877,12721,48898,11189
0500000US56025,56025,"Natrona County, Wyoming",59402,47593,59103,40420,34549,36757
0500000US72021,72021,"Bayamón Municipio, Puerto Rico",33300,5709,32611,12387,19271,13691
0500000US72025,72025,"Caguas Municipio, Puerto Rico",23296,2478,22360,3414,24141,8111
0500000US72031,72031,"Carolina Municipio, Puerto Rico",23664,3553,25423,9148,21905,3725
0500000US72061,72061,"Guaynabo Municipio, Puerto Rico",19926,7948,15345,2400,12563,20843
0500000US72113,72113,"Ponce Municipio, Puerto Rico",17292,4963,12450,3909,12765,15603
0500000US72127,72127,"San Juan Municipio, Puerto Rico",26602,4922,22644,5244,15413,3825
0500000US72137,72137,"Toa Baja Municipio, Puerto Rico",29979,7872,26250,33207,30574,13193
