GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
0500000US13089,13089,"DeKalb County, Georgia",205996,3070,12963,1824,6778,1333,6185,1205,961,488,5224,1196,193033,3649,67156,3966,125877,4451,10605,2037,115272,4972
0500000US13095,13095,"Dougherty County, Georgia",23111,1646,1615,750,730,457,885,607,108,134,777,595,21496,1623,6841,1055,14655,1723,1465,685,13190,1614
0500000US13097,13097,"Douglas County, Georgia",35705,538,2146,907,1365,676,781,494,0,296,781,494,33559,1054,14785,1710,18774,1967,1229,592,17545,2075
0500000US13113,13113,"Fayette County, Georgia",25589,665,807,456,644,429,163,155,0,296,163,155,24782,846,12846,1271,11936,1327,500,341,11436,1342
0500000US13115,13115,"Floyd County, Georgia",23213,533,1071,541,585,366,486,380,40,69,446,371,22142,705,10842,1148,11300,1128,1794,585,9506,1256
0500000US13117,13117,"Forsyth County, Georgia",43342,730,2236,782,1825,652,411,431,272,349,139,174,41106,1054,26366,1760,14740,1722,1951,840,12789,1749
0500000US13121,13121,"Fulton County, Georgia",283578,3447,15677,2701,8370,1412,7307,2542,286,339,7021,2511,267901,4034,95053,4992,172848,5327,12927,1940,159921,5327
0500000US13127,13127,"Glynn County, Georgia",17865,636,1282,699,525,300,757,608,160,210,597,568,16583,928,8502,1314,8081,1588,475,409,7606,1670
0500000US13135,13135,"Gwinnett County, Georgia",209576,1031,10940,1798,8737,1529,2203,885,160,154,2043,907,198636,2164,105705,3664,92931,3928,7699,1516,85232,3876
0500000US13139,13139,"Hall County, Georgia",44619,949,2906,1039,1432,614,1474,848,0,296,1474,848,41713,1364,23071,1725,18642,1811,1203,586,17439,1848
0500000US13151,13151,"Henry County, Georgia",53208,832,2033,718,1578,621,455,409,37,66,418,400,51175,1072,27392,1824,23783,1838,1923,693,21860,1821
0500000US13153,13153,"Houston County, Georgia",35476,1099,3177,1084,1105,471,2072,1012,634,553,1438,786,32299,1532,16715,1668,15584,1785,2000,1018,13584,1700
0500000US13185,13185,"Lowndes County, Georgia",27995,1538,1919,809,1203,641,716,450,0,296,716,450,26076,1548,11852,1530,14224,1922,1467,673,12757,1910
0500000US13215,13215,"Muscogee County, Georgia",48014,1611,3286,1108,1147,509,2139,981,352,399,1787,881,44728,1804,20290,2094,24438,2281,2541,900,21897,2436
0500000US13217,13217,"Newton County, Georgia",25169,1276,1662,688,1327,625,335,292,55,117,280,258,23507,1351,10622,1456,12885,1892,1494,680,11391,1813
0500000US13223,13223,"Paulding County, Georgia",37597,824,2943,945,2394,773,549,489,146,218,403,416,34654,1310,20336,1804,14318,1758,2271,791,12047,1735
0500000US13245,13245,"Richmond County, Georgia",49913,1882,4188,1113,2289,870,1899,816,223,298,1676,774,45725,2200,16510,2170,29215,2749,2654,978,26561,2894
0500000US13247,13247,"Rockdale County, Georgia",21366,635,657,361,470,338,187,166,35,63,152,148,20709,762,9752,1068,10957,1097,1243,606,9714,1115
0500000US13297,13297,"Walton County, Georgia",22836,843,2149,785,1590,691,559,408,121,193,438,385,20687,1086,12656,1126,8031,1253,718,419,7313,1321
0500000US13313,13313,"Whitfield County, Georgia",21713,1102,2294,1140,465,337,1829,1153,390,404,1439,1067,19419,1434,9235,1225,10184,1343,1874,692,8310,1441
0500000US15001,15001,"Hawaii County, Hawaii",39305,1210,2498,844,1417,617,1081,579,716,561,365,272,36807,1351,15920,1530,20887,1817,4074,936,16813,2004
0500000US15003,15003,"Honolulu County, Hawaii",207818,1978,14031,2140,10137,1557,3894,1445,1079,844,2815,1066,193787,2961,100832,4055,92955,4243,11507,1834,81448,3953
0500000US15009,15009,"Maui County, Hawaii",35158,828,3158,998,1640,807,1518,710,292,300,1226,695,32000,1374,15263,1509,16737,1619,1923,775,14814,1507
0500000US16001,16001,"Ada County, Idaho",94456,1278,7316,1465,6383,1313,933,577,426,301,507,435,87140,1886,47212,2230,39928,2660,5916,1282,34012,2665
0500000US16005,16005,"Bannock County, Idaho",20599,936,1871,695,1453,630,418,344,266,272,152,226,18728,1086,10635,1260,8093,1226,1416,624,6677,1263
0500000US16019,16019,"Bonneville County, Idaho",24130,609,1765,623,1430,572,335,334,183,292,152,194,22365,907,12936,1169,9429,1259,1509,722,7920,1354
0500000US16027,16027,"Canyon County, Idaho",43031,1159,3762,1187,3249,1122,513,456,317,368,196,251,39269,1396,22768,2002,16501,2003,2679,928,13822,2159
0500000US16055,16055,"Kootenai County, Idaho",32354,843,2608,782,1702,642,906,502,201,203,705,472,29746,1047,16073,1251,13673,1316,2175,806,11498,1356
0500000US16083,16083,"Twin Falls County, Idaho",17542,1019,987,543,888,494,99,158,99,158,0,263,16555,1157,8662,1107,7893,1428,717,405,7176,1531
0500000US17001,17001,"Adams County, Illinois",15455,557,975,483,675,388,300,224,60,105,240,209,14480,665,7254,986,7226,984,1644,723,5582,1030
0500000US17019,17019,"Champaign County, Illinois",47603,2170,2453,743,1300,451,1153,609,195,232,958,587,45150,2172,17622,1557,27528,2258,4139,1247,23389,2276
0500000US17031,17031,"Cook County, Illinois",1361323,4657,80502,4737,50613,3775,29889,3179,5333,1181,24556,2941,1280821,6506,500362,7878,780459,9551,78319,4810,702140,9688
0500000US17037,17037,"DeKalb County, Illinois",27170,2312,2039,885,1766,860,273,290,153,215,120,164,25131,2399,11258,992,13873,2371,2634,953,11239,2272
0500000US17043,17043,"DuPage County, Illinois",226523,3045,10200,1762,8330,1447,1870,806,395,294,1475,733,216323,3358,110117,3572,106206,4375,12573,1770,93633,4088
0500000US17089,17089,"Kane County, Illinois",124169,1430,8336,1724,6276,1509,2060,772,482,407,1578,764,115833,2248,56734,2758,59099,3114,6194,1488,52905,2698
0500000US17091,17091,"Kankakee County, Illinois",26190,1863,1764,796,986,487,778,668,276,357,502,499,24426,1975,10717,1105,13709,2177,2231,764,11478,2141
0500000US17093,17093,"Kendall County, Illinois",27183,692,1407,535,926,325,481,401,123,154,358,361,25776,822,14921,1258,10855,1543,855,438,10000,1511
0500000US17097,17097,"Lake County, Illinois",171294,2364,11334,1582,8121,1223,3213,1105,491,321,2722,1079,159960,2439,83476,3118,76484,2865,7599,1633,68885,2707
0500000US17099,17099,"LaSalle County, Illinois",24970,613,1146,413,614,289,532,311,105,128,427,292,23824,681,12289,1105,11535,950,1843,638,9692,1062
0500000US17111,17111,"McHenry County, Illinois",78450,932,3083,731,2478,640,605,369,129,134,476,338,75367,1131,40671,2189,34696,2114,3663,998,31033,2159
0500000US17113,17113,"McLean County, Illinois",44751,1761,3111,988,1748,591,1363,923,664,597,699,695,41640,1924,17244,1628,24396,2460,3644,1019,20752,2455
0500000US17115,17115,"Macon County, Illinois",24112,972,2164,662,1040,461,1124,549,432,365,692,429,21948,1012,9637,990,12311,1301,3210,1090,9101,1172
0500000US17119,17119,"Madison County, Illinois",64432,1306,4443,1225,2818,1101,1625,676,594,468,1031,507,59989,1720,30927,1928,29062,2141,5185,1170,23877,2414
0500000US17143,17143,"Peoria County, Illinois",42814,1316,1615,580,1494,573,121,133,91,124,30,41,41199,1407,15811,1597,25388,1823,4071,950,21317,1972
0500000US17161,17161,"Rock Island County, Illinois",32617,1083,1718,766,1059,550,659,554,386,445,273,230,30899,1329,14475,1629,16424,1841,2959,979,13465,1852
0500000US17163,17163,"St. Clair County, Illinois",66802,899,3662,943,1883,736,1779,651,77,125,1702,639,63140,1242,27228,1980,35912,2156,4193,1151,31719,2267
0500000US17167,17167,"Sangamon County, Illinois",46542,969,2391,883,1188,601,1203,663,992,665,211,149,44151,1273,21825,1666,22326,1603,3812,1223,18514,1842
0500000US17179,17179,"Tazewell County, Illinois",30097,643,1692,462,1278,437,414,274,69,118,345,251,28405,748,15086,1390,13319,1344,1960,741,11359,1269
0500000US17183,17183,"Vermilion County, Illinois",17172,825,1081,492,520,390,561,479,72,100,489,463,16091,873,6384,928,9707,1008,1371,522,8336,974
0500000US17197,17197,"Will County, Illinois",174504,1242,9699,1601,6762,1351,2937,932,1072,587,1865,819,164805,2058,86651,3407,78154,3055,9204,1715,68950,3023
0500000US17199,17199,"Williamson County, Illinois",14880,470,947,444,841,421,106,109,87,105,19,31,13933,612,7471,929,6462,824,1385,686,5077,782
0500000US17201,17201,"Winnebago County, Illinois",70808,1222,3626,1115,1541,665,2085,926,1078,648,1007,508,67182,1671,29248,1896,37934,2321,4534,1011,33400,2399
0500000US18003,18003,"Allen County, Indiana",85999,1180,5587,1182,3831,973,1756,629,526,342,1230,538,80412,1559,36089,2314,44323,2579,6688,1162,37635,2611
0500000US18005,18005,"Bartholomew County, Indiana",17939,648,514,336,279,202,235,262,86,125,149,228,17425,744,10145,987,7280,959,1569,566,5711,1023
0500000US18019,18019,"Clark County, Indiana",26547,674,1349,526,1117,461,232,226,0,269,232,226,25198,819,11479,1574,13719,1626,2039,805,11680,1687
0500000US18035,18035,"Delaware County, Indiana",27891,2472,1894,855,1262,685,632,512,222,264,410,316,25997,2462,10182,1039,15815,2653,2386,900,13429,2538
0500000US18039,18039,"Elkhart County, Indiana",46582,1000,4107,1007,2961,767,1146,599,273,302,873,568,42475,1346,20400,1733,22075,1711,2537,792,19538,1870
0500000US18043,18043,"Floyd County, Indiana",18888,567,919,428,488,327,431,296,127,170,304,241,17969,635,8104,1064,9865,995,1342,535,8523,991
0500000US18053,18053,"Grant County, Indiana",15537,1420,1172,495,384,222,788,452,334,288,454,339,14365,1329,7376,869,6989,1273,1533,604,5456,1126
0500000US18057,18057,"Hamilton County, Indiana",73757,1171,3648,1062,3313,992,335,254,80,117,255,224,70109,1434,39237,2298,30872,2416,2281,759,28591,2493
0500000US18059,18059,"Hancock County, Indiana",16634,545,672,314,485,259,187,187,59,102,128,157,15962,689,8380,1008,7582,1110,500,341,7082,1044
0500000US18063,18063,"Hendricks County, Indiana",35427,634,1833,619,1128,463,705,441,548,442,157,152,33594,905,19076,1426,14518,1342,1318,475,13200,1317
0500000US18067,18067,"Howard County, Indiana",18135,1243,888,473,424,259,464,352,262,292,202,222,17247,1224,9527,1063,7720,1244,1426,551,6294,1165
0500000US18081,18081,"Johnson County, Indiana",34557,859,2009,752,1375,591,634,494,0,269,634,494,32548,1219,17471,1420,15077,1503,2038,723,13039,1710
0500000US18085,18085,"Kosciusko County, Indiana",17704,491,1522,571,1217,518,305,279,126,161,179,243,16182,706,10868,877,5314,723,907,520,4407,840
0500000US18089,18089,"Lake County, Indiana",119728,1228,7475,1135,3971,1000,3504,816,1280,566,2224,618,112253,1520,47116,2979,65137,2942,7265,1544,57872,3230
0500000US18091,18091,"LaPorte County, Indiana",24012,640,1079,597,814,500,265,312,189,298,76,87,22933,854,11023,1119,11910,1269,1908,584,10002,1175
0500000US18095,18095,"Madison County, Indiana",29593,647,2374,812,1125,569,1249,550,288,234,961,483,27219,1082,12565,1427,14654,1442,1985,697,12669,1370
0500000US18097,18097,"Marion County, Indiana",228912,2330,13317,1897,7021,1287,6296,1497,1348,626,4948,1398,215595,3236,85239,3494,130356,3938,20737,2476,109619,4431
0500000US18105,18105,"Monroe County, Indiana",32519,2749,1411,670,992,522,419,427,306,375,113,146,31108,2671,12319,1270,18789,2699,2780,1070,16009,2537
0500000US18109,18109,"Morgan County, Indiana",16528,383,965,586,701,535,264,230,112,170,152,168,15563,630,8675,918,6888,978,1685,781,5203,975
0500000US18127,18127,"Porter County, Indiana",39768,895,2115,703,1404,584,711,473,248,223,463,372,37653,1258,19321,1540,18332,1716,3246,1134,15086,1563
0500000US18141,18141,"St. Joseph County, Indiana",63371,2195,3629,987,1783,594,1846,801,605,448,1241,692,59742,2116,27245,1938,32497,2427,3850,1051,28647,2372
0500000US18157,18157,"Tippecanoe County, Indiana",40976,2465,2290,874,1673,653,617,440,302,357,315,240,38686,2495,16964,1497,21722,2281,3614,1017,18108,2319
0500000US18163,18163,"Vanderburgh County, Indiana",42578,1352,2708,964,1417,594,1291,810,322,326,969,714,39870,1740,18711,1526,21159,1877,3245,1116,17914,1840
0500000US18167,18167,"Vigo County, Indiana",23695,1031,2687,902,1603,789,1084,764,912,713,172,239,21008,1435,9860,1130,11148,1513,1368,630,9780,1405
0500000US18177,18177,"Wayne County, Indiana",14867,937,1094,535,450,285,644,459,304,349,340,273,13773,1023,6515,907,7258,1181,776,420,6482,1170
0500000US19013,19013,"Black Hawk County, Iowa",30445,1308,1896,553,1188,397,708,430,242,308,466,344,28549,1352,11532,1336,17017,1691,2999,879,14018,1802
0500000US19061,19061,"Dubuque County, Iowa",18596,3035,1456,595,1287,549,169,140,89,135,80,102,17140,2816,10075,1074,7065,2571,1642,1040,5423,1922
0500000US19103,19103,"Johnson County, Iowa",36685,1386,1790,601,1510,478,280,436,268,435,12,20,34895,1549,12699,1334,22196,1827,4422,1129,17774,1978
0500000US19113,19113,"Linn County, Iowa",51577,1378,3324,1045,1984,785,1340,669,796,565,544,440,48253,1653,25639,1658,22614,2057,4150,1183,18464,1953
0500000US19153,19153,"Polk County, Iowa",107177,3349,6850,1067,4907,927,1943,749,1039,591,904,507,100327,3325,49630,2650,50697,3060,8340,1609,42357,2867
0500000US19155,19155,"Pottawattamie County, Iowa",21534,565,1535,576,751,427,784,446,170,142,614,444,19999,720,9750,964,10249,1003,2113,728,8136,1060
0500000US19163,19163,"Scott County, Iowa",40186,996,1929,662,1257,476,672,450,497,421,175,183,38257,1202,17251,1427,21006,1630,3698,1126,17308,2006
0500000US19169,19169,"Story County, Iowa",21509,1443,1207,510,969,389,238,287,39,70,199,265,20302,1416,7734,1093,12568,1543,1446,646,11122,1501
0500000US19193,19193,"Woodbury County, Iowa",24666,898,1761,829,631,479,1130,718,277,296,853,640,22905,1125,10083,1283,12822,1288,1384,687,11438,1227
0500000US20045,20045,"Douglas County, Kansas",32074,1500,1520,772,1072,665,448,413,62,106,386,404,30554,1566,10063,1187,20491,1818,2698,1028,17793,2252
0500000US20091,20091,"Johnson County, Kansas",136633,1112,8946,1260,6567,1106,2379,849,748,419,1631,797,127687,1637,66928,3017,60759,3007,8567,1577,52192,3312
0500000US20103,20103,"Leavenworth County, Kansas",16278,1018,1213,556,811,505,402,305,173,274,229,188,15065,1223,8319,1163,6746,1168,670,395,6076,1091
0500000US20161,20161,"Riley County, Kansas",19807,1115,1080,536,756,463,324,276,57,113,267,247,18727,1209,7027,1225,11700,1710,691,504,11009,1729
0500000US20173,20173,"Sedgwick County, Kansas",119249,1199,10593,1827,7302,1606,3291,923,775,383,2516,800,108656,2154,50655,2770,58001,2728,9961,1475,48040,2734
0500000US20177,20177,"Shawnee County, Kansas",41749,934,3136,831,1515,628,1621,629,413,294,1208,564,38613,1277,17443,1760,21170,1687,4459,1112,16711,1762
0500000US20209,20209,"Wyandotte County, Kansas",38060,1097,2939,846,1635,678,1304,586,321,237,983,551,35121,1304,14455,1537,20666,1463,2636,997,18030,1513
0500000US21015,21015,"Boone County, Kentucky",29703,551,2088,851,1608,653,480,518,52,84,428,505,27615,971,16058,1248,11557,1093,1774,660,9783,1275
0500000US21029,21029,"Bullitt County, Kentucky",19288,539,1189,503,739,450,450,311,149,154,301,273,18099,791,10004,1135,8095,1104,936,408,7159,1110
0500000US21037,21037,"Campbell County, Kentucky",22962,726,2055,769,1371,592,684,460,111,133,573,444,20907,991,9303,987,11604,1205,1419,673,10185,1236
0500000US21047,21047,"Christian County, Kentucky",19511,428,2064,806,1654,693,410,366,0,273,410,366,17447,939,10915,1206,6532,1176,733,412,5799,1172
0500000US21059,21059,"Daviess County, Kentucky",20890,720,1152,498,809,462,343,305,110,135,233,267,19738,857,10895,1296,8843,1379,1133,554,7710,1416
0500000US21067,21067,"Fayette County, Kentucky",76729,1988,4673,966,3175,815,1498,542,417,370,1081,457,72056,2017,30391,1956,41665,2561,7298,1684,34367,3195
0500000US21093,21093,"Hardin County, Kentucky",24461,1006,1601,677,999,518,602,447,303,314,299,325,22860,1124,13526,1448,9334,1239,1107,524,8227,1216
0500000US21111,21111,"Jefferson County, Kentucky",177552,1479,10521,1564,5361,1013,5160,1302,902,477,4258,1177,167031,2136,73161,3392,93870,3583,12146,1733,81724,3442
0500000US21117,21117,"Kenton County, Kentucky",39668,1757,2528,941,1915,742,613,536,0,273,613,536,37140,1821,17256,1633,19884,2189,2916,912,16968,2120
0500000US21145,21145,"McCracken County, Kentucky",14991,947,762,493,605,496,157,174,78,145,79,100,14229,1075,8162,1209,6067,1417,452,372,5615,1385
0500000US21151,21151,"Madison County, Kentucky",20070,1147,1531,699,843,431,688,658,103,97,585,637,18539,1077,8114,1226,10425,1347,1744,650,8681,1389
0500000US21195,21195,"Pike County, Kentucky",15539,695,517,394,362,312,155,232,0,273,155,232,15022,769,8518,1099,6504,1172,1150,680,5354,1280
0500000US21227,21227,"Warren County, Kentucky",26951,1627,1587,611,933,461,654,437,253,235,401,384,25364,1683,12703,1269,12661,1827,926,507,11735,1754
0500000US22005,22005,"Ascension Parish, Louisiana",27304,569,1584,692,1475,686,109,136,69,120,40,69,25720,832,14277,1393,11443,1457,1373,682,10070,1386
0500000US22015,22015,"Bossier Parish, Louisiana",27682,978,1963,785,1121,715,842,497,0,281,842,497,25719,1080,13949,1498,11770,1479,1684,667,10086,1468
0500000US22017,22017,"Caddo Parish, Louisiana",60860,1937,3480,1052,1758,679,1722,819,443,551,1279,629,57380,2114,22333,2038,35047,2574,2219,887,32828,2547
0500000US22019,22019,"Calcasieu Parish, Louisiana",44975,1406,2778,898,1797,772,981,521,245,262,736,450,42197,1502,20376,1694,21821,1966,2427,914,19394,2120
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",113936,3165,7417,1456,3743,1009,3674,1237,1085,894,2589,865,106519,3451,37315,2616,69204,3724,7544,1969,61660,3672
0500000US22045,22045,"Iberia Parish, Louisiana",18732,522,1409,655,549,401,860,480,353,321,507,450,17323,882,7925,944,9398,1221,898,444,8500,1315
0500000US22051,22051,"Jefferson Parish, Louisiana",110146,1221,5812,1178,3138,926,2674,940,462,283,2212,877,104334,1703,41561,2896,62773,2979,7165,1540,55608,3104
0500000US22055,22055,"Lafayette Parish, Louisiana",54080,4245,3016,1062,2101,762,915,670,152,200,763,647,51064,3996,21396,2010,29668,4034,3642,1196,26026,3759
0500000US22057,22057,"Lafourche Parish, Louisiana",23733,889,1402,699,1207,645,195,249,62,103,133,223,22331,941,12464,1488,9867,1499,793,484,9074,1397
0500000US22063,22063,"Livingston Parish, Louisiana",31269,734,1980,755,1490,570,490,459,408,439,82,136,29289,1167,14246,1433,15043,1774,2877,1077,12166,1782
0500000US22071,22071,"Orleans Parish, Louisiana",95331,1369,4714,1204,1754,640,2960,979,410,396,2550,930,90617,1826,25974,2421,64643,2769,4601,1000,60042,2927
0500000US22073,22073,"Ouachita Parish, Louisiana",38551,1026,3526,926,2037,768,1489,597,276,312,1213,573,35025,1264,15198,1627,19827,1732,1585,922,18242,1574
0500000US22079,22079,"Rapides Parish, Louisiana",31675,1778,1695,725,998,511,697,579,0,281,697,579,29980,1894,13080,1559,16900,2175,1196,521,15704,2122
0500000US22097,22097,"St. Landry Parish, Louisiana",22656,543,2410,725,881,418,1529,585,293,311,1236,553,20246,928,8401,1232,11845,1224,1233,631,10612,1349
0500000US22103,22103,"St. Tammany Parish, Louisiana",54771,961,2994,834,1818,673,1176,616,498,444,678,473,51777,1347,30116,2203,21661,2099,2637,808,19024,1994
0500000US22105,22105,"Tangipahoa Parish, Louisiana",31647,696,1310,567,489,351,821,454,326,285,495,389,30337,864,14934,1622,15403,1769,1744,807,13659,1645
0500000US22109,22109,"Terrebonne Parish, Louisiana",27009,851,1512,679,607,395,905,588,219,272,686,500,25497,1171,13115,1557,12382,1720,1533,710,10849,1725
0500000US23001,23001,"Androscoggin County, Maine",24975,958,1223,587,1073,559,150,156,82,99,68,117,23752,1088,10086,1270,13666,1470,2759,1037,10907,1449
0500000US23003,23003,"Aroostook County, Maine",15016,453,911,437,302,154,609,399,260,278,349,303,14105,622,6762,641,7343,832,1983,656,5360,810
0500000US23005,23005,"Cumberland County, Maine",67174,1468,3962,965,3232,906,730,399,386,313,344,239,63212,1810,26321,2002,36891,2087,5625,1230,31266,2580
0500000US23011,23011,"Kennebec County, Maine",27006,1035,973,460,643,330,330,340,56,96,274,321,26033,1046,12805,1329,13228,1473,3196,950,10032,1374
0500000US23019,23019,"Penobscot County, Maine",35882,1079,1321,549,1134,507,187,141,10,19,177,133,34561,1101,16571,1316,17990,1483,3461,986,14529,1536
0500000US23031,23031,"York County, Maine",48004,697,2361,950,1722,760,639,434,59,98,580,423,45643,1218,23771,1772,21872,1879,3523,1050,18349,1751
0500000US24001,24001,"Allegany County, Maryland",15050,969,902,542,541,382,361,340,331,341,30,55,14148,1094,6733,898,7415,978,877,520,6538,988
0500000US24003,24003,"Anne Arundel County, Maryland",128530,1480,8603,1358,5965,1210,2638,969,1161,778,1477,718,119927,2192,62329,2895,57598,3029,7031,1585,50567,3178
0500000US24005,24005,"Baltimore County, Maryland",197205,2628,11215,2015,7134,1445,4081,1121,1096,516,2985,1010,185990,3451,82328,3542,103662,3958,11597,1909,92065,4107
0500000US24009,24009,"Calvert County, Maryland",23126,676,1395,560,872,378,523,384,55,94,468,362,21731,850,12518,1147,9213,1083,865,398,8348,993
0500000US24013,24013,"Carroll County, Maryland",40328,907,1597,627,939,414,658,510,404,430,254,327,38731,1102,21467,1317,17264,1387,1557,604,15707,1343
0500000US24015,24015,"Cecil County, Maryland",25176,684,1502,648,1129,625,373,413,338,407,35,62,23674,971,13191,1584,10483,1646,2049,790,8434,1576
0500000US24017,24017,"Charles County, Maryland",38882,553,2491,954,1471,591,1020,837,296,285,724,792,36391,1127,17750,2333,18641,2331,1442,755,17199,2511
0500000US24021,24021,"Frederick County, Maryland",55404,1760,2917,818,2413,770,504,324,52,85,452,327,52487,1741,29010,1764,23477,2039,3683,1058,19794,2038
0500000US24025,24025,"Harford County, Maryland",60194,1025,3272,919,2402,739,870,475,322,333,548,333,56922,1372,32152,2096,24770,2285,3512,1015,21258,2351
0500000US24027,24027,"Howard County, Maryland",71058,887,4060,1146,3263,981,797,533,0,285,797,533,66998,1473,35432,1733,31566,1964,2719,846,28847,2031
0500000US24031,24031,"Montgomery County, Maryland",240528,1436,13700,2073,11059,1791,2641,1111,370,309,2271,1012,226828,2331,109129,4026,117699,3963,11247,1900,106452,4285
0500000US24033,24033,"Prince George's County, Maryland",219672,2396,13449,1985,6840,1615,6609,1142,940,539,5669,1093,206223,3048,77117,3499,129106,4516,10896,1790,118210,4445
0500000US24037,24037,"St. Mary's County, Maryland",24963,1928,1380,635,770,448,610,509,366,416,244,306,23583,1986,13786,1589,9797,1596,1804,716,7993,1422
0500000US24043,24043,"Washington County, Maryland",33270,1185,2293,792,1343,680,950,512,494,382,456,335,30977,1457,16115,1429,14862,1579,2069,754,12793,1556
0500000US24045,24045,"Wicomico County, Maryland",21856,1200,1313,621,657,537,656,380,195,237,461,408,20543,1111,8666,1082,11877,1385,1441,661,10436,1371
0500000US24510,24510,"Baltimore city, Maryland",173726,2565,10153,1880,4023,1278,6130,1438,926,527,5204,1482,163573,3208,42175,3283,121398,4392,10466,1901,110932,4795
0500000US25001,25001,"Barnstable County, Massachusetts",42735,1235,1339,779,929,530,410,379,132,160,278,260,41396,1467,18831,1904,22565,2149,3157,1231,19408,2040
0500000US25003,25003,"Berkshire County, Massachusetts",27759,1216,1333,567,542,318,791,468,436,354,355,250,26426,1260,12123,1293,14303,1401,1938,586,12365,1431
0500000US25005,25005,"Bristol County, Massachusetts",133790,1760,5452,1202,3235,917,2217,805,964,520,1253,677,128338,2068,59654,2691,68684,3021,10983,2157,57701,3533
0500000US25009,25009,"Essex County, Massachusetts",175911,1854,7384,1354,4700,902,2684,941,415,322,2269,865,168527,2271,75890,3082,92637,3255,12224,1867,80413,3444
0500000US25011,25011,"Franklin County, Massachusetts",16267,577,807,344,492,294,315,272,38,62,277,267,15460,694,6541,831,8919,743,1512,615,7407,908
0500000US25013,25013,"Hampden County, Massachusetts",113024,1871,5961,1275,3047,825,2914,1022,714,556,2200,829,107063,2212,43176,2406,63887,3148,7201,1428,56686,3232
0500000US25015,25015,"Hampshire County, Massachusetts",33373,2137,1489,576,1251,514,238,223,0,283,238,223,31884,2122,13435,1318,18449,2189,2970,1051,15479,2159
0500000US25017,25017,"Middlesex County, Massachusetts",368218,3833,19278,2363,15592,2156,3686,1058,1251,640,2435,1009,348940,4620,167234,4031,181706,5556,23595,2449,158111,5492
0500000US25021,25021,"Norfolk County, Massachusetts",159822,1987,8602,1554,6871,1249,1731,858,1039,662,692,433,151220,2663,73099,2791,78121,3520,9566,1704,68555,3430
0500000US25023,25023,"Plymouth County, Massachusetts",116890,1421,5559,1378,3802,910,1757,928,361,378,1396,789,111331,2014,51979,2948,59352,3300,6230,1297,53122,3143
0500000US25025,25025,"Suffolk County, Massachusetts",213580,6263,10187,1683,6144,1364,4043,1249,1265,731,2778,990,203393,6340,58633,4154,144760,7801,13301,2310,131459,7669
0500000US25027,25027,"Worcester County, Massachusetts",192313,4062,9360,1312,6565,1240,2795,817,735,400,2060,652,182953,4151,88898,3397,94055,5578,14817,2236,79238,5106
0500000US26005,26005,"Allegan County, Michigan",26647,640,1827,619,1217,469,610,370,340,331,270,218,24820,833,12491,946,12329,1041,1827,652,10502,1082
0500000US26017,26017,"Bay County, Michigan",24822,801,831,404,556,325,275,237,106,179,169,154,23991,811,11387,1331,12604,1196,2411,678,10193,1320
0500000US26021,26021,"Berrien County, Michigan",36054,1839,1991,655,1588,616,403,235,47,83,356,238,34063,1898,15033,1225,19030,1859,2326,716,16704,1852
0500000US26025,26025,"Calhoun County, Michigan",31349,1536,1348,504,655,299,693,420,394,351,299,217,30001,1558,13671,1282,16330,1874,2306,762,14024,1815
0500000US26037,26037,"Clinton County, Michigan",16633,476,1481,545,589,302,892,476,685,447,207,177,15152,728,8961,865,6191,881,1047,515,5144,872
0500000US26045,26045,"Eaton County, Michigan",24967,961,1737,673,634,305,1103,635,81,112,1022,635,23230,1122,11567,997,11663,1290,1984,639,9679,1310
0500000US26049,26049,"Genesee County, Michigan",105355,1106,5557,1189,3046,926,2511,926,449,430,2062,805,99798,1571,42183,2320,57615,2441,7852,1364,49763,2525
0500000US26055,26055,"Grand Traverse County, Michigan",18984,789,939,449,768,446,171,170,114,139,57,98,18045,818,7377,1081,10668,1260,1907,686,8761,1359
0500000US26065,26065,"Ingham County, Michigan",70922,2149,3526,951,2368,743,1158,527,260,197,898,488,67396,2298,24246,2150,43150,2509,6637,1456,36513,2781
0500000US26073,26073,"Isabella County, Michigan",18434,1483,795,362,301,168,494,290,244,178,250,243,17639,1456,6396,855,11243,1501,2505,829,8738,1419
0500000US26075,26075,"Jackson County, Michigan",36285,757,1777,617,1297,522,480,352,65,110,415,329,34508,922,16898,1275,17610,1426,2867,785,14743,1538
0500000US26077,26077,"Kalamazoo County, Michigan",64366,1320,3111,918,1290,503,1821,798,1347,781,474,273,61255,1645,24389,1818,36866,2037,5159,1227,31707,2302
0500000US26081,26081,"Kent County, Michigan",152802,1507,10053,1445,7070,1339,2983,758,934,472,2049,697,142749,2106,66608,2939,76141,3254,7673,1400,68468,3284
0500000US26087,26087,"Lapeer County, Michigan",20761,441,1129,472,692,371,437,288,240,242,197,167,19632,682,10252,844,9380,1031,909,374,8471,1112
0500000US26091,26091,"Lenawee County, Michigan",22594,690,1329,560,996,494,333,335,7,12,326,335,21265,905,11062,1162,10203,1002,1908,720,8295,1078
