GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06
0500000US48339,48339,"Montgomery County, Texas",20413,5733,15280,5206,548,451,2702,3002,1835,1630,48,81
0500000US48355,48355,"Nueces County, Texas",5231,1613,3641,1144,678,400,330,264,582,906,0,214
0500000US48375,48375,"Potter County, Texas",4843,1437,3264,970,1239,1005,340,312,0,214,0,214
0500000US48439,48439,"Tarrant County, Texas",55994,5505,43190,5071,8181,2588,2112,1177,1168,790,1343,1356
0500000US48453,48453,"Travis County, Texas",34443,4592,28649,4159,3720,1040,1019,564,607,348,448,702
0500000US48491,48491,"Williamson County, Texas",19103,3664,15073,3116,2574,1090,745,748,711,966,0,214
0500000US49011,49011,"Davis County, Utah",10984,2259,8442,1895,1702,1429,543,491,210,211,87,126
0500000US49035,49035,"Salt Lake County, Utah",30834,4587,24399,4018,3592,1191,566,401,1940,1428,337,346
0500000US49049,49049,"Utah County, Utah",17526,2715,13598,2602,3000,1284,478,377,128,144,322,235
0500000US49057,49057,"Weber County, Utah",8032,1737,5168,1246,2474,985,390,307,0,187,0,187
0500000US51013,51013,"Arlington County, Virginia",6591,1572,4714,1330,610,382,364,325,656,480,247,270
0500000US51041,51041,"Chesterfield County, Virginia",11736,2325,9845,2007,1103,780,517,544,271,205,0,197
0500000US51059,51059,"Fairfax County, Virginia",50786,4854,39696,4219,3674,1538,3207,1909,2144,1012,2065,1390
0500000US51087,51087,"Henrico County, Virginia",9048,2311,7266,2302,986,590,370,259,379,338,47,83
0500000US51107,51107,"Loudoun County, Virginia",20867,3473,17403,3035,2867,1989,279,294,201,210,117,109
0500000US51153,51153,"Prince William County, Virginia",23983,3460,20652,3025,2523,1218,535,411,191,256,82,131
0500000US51177,51177,"Spotsylvania County, Virginia",3973,1137,3315,1144,324,288,334,250,0,197,0,197
0500000US51510,51510,"Alexandria city, Virginia",10017,2458,8406,2397,685,595,488,350,239,225,199,317
0500000US51650,51650,"Hampton city, Virginia",4519,1633,2738,1146,1178,1126,414,331,189,218,0,197
0500000US51700,51700,"Newport News city, Virginia",7841,1996,4415,1000,1105,989,1450,1445,756,729,115,221
0500000US51710,51710,"Norfolk city, Virginia",7957,1810,5001,1321,749,474,1377,1141,726,405,104,119
0500000US51760,51760,"Richmond city, Virginia",7718,2023,4959,1649,1359,472,1077,955,104,114,219,354
0500000US51810,51810,"Virginia Beach city, Virginia",22864,2802,18227,2905,2112,709,1331,899,737,459,457,365
0500000US53005,53005,"Benton County, Washington",10766,2683,7501,2977,2746,1888,378,322,141,271,0,195
0500000US53011,53011,"Clark County, Washington",23569,3018,17638,2443,2772,1127,1716,1921,1443,825,0,195
0500000US53015,53015,"Cowlitz County, Washington",4541,747,3411,902,470,354,660,516,0,195,0,195
0500000US53033,53033,"King County, Washington",123178,7339,93519,6726,18351,3343,4362,1903,4805,1223,2141,1210
0500000US53035,53035,"Kitsap County, Washington",22187,2359,17112,2530,2274,904,1643,1295,1018,549,140,243
0500000US53053,53053,"Pierce County, Washington",62789,4900,49380,4538,8677,2188,2563,1422,2026,797,143,154
0500000US53061,53061,"Snohomish County, Washington",46459,4271,34275,3911,8044,2141,1748,745,2199,1289,193,304
0500000US53063,53063,"Spokane County, Washington",21694,2161,16303,2190,3550,1327,945,491,896,579,0,195
0500000US53067,53067,"Thurston County, Washington",13856,2554,10912,2288,1295,791,800,609,428,593,421,449
0500000US55025,55025,"Dane County, Wisconsin",15130,2218,12516,1923,1281,660,298,208,925,964,110,151
0500000US55059,55059,"Kenosha County, Wisconsin",3486,971,2014,774,846,580,161,185,465,456,0,145
0500000US55079,55079,"Milwaukee County, Wisconsin",30322,4572,24045,4146,3881,1307,1135,771,979,660,282,293
0500000US55117,55117,"Sheboygan County, Wisconsin",2361,675,1660,635,589,389,112,97,0,145,0,145
0500000US55127,55127,"Walworth County, Wisconsin",2406,782,1652,656,477,368,115,107,162,169,0,145
0500000US55133,55133,"Waukesha County, Wisconsin",7296,1470,5174,1284,788,639,1249,616,0,145,85,118
0500000US56021,56021,"Laramie County, Wyoming",3513,1136,2459,1018,231,282,554,477,269,248,0,192
