GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05
0500000US26013,26013,"Baraga County, Michigan",442,238,375,226,24,22,24,16,19,32
0500000US26021,26021,"Berrien County, Michigan",662,228,388,113,66,52,175,202,33,43
0500000US26025,26025,"Calhoun County, Michigan",797,127,594,141,159,118,26,22,18,18
0500000US26027,26027,"Cass County, Michigan",616,130,574,124,4,7,24,41,14,18
0500000US26029,26029,"Charlevoix County, Michigan",333,76,290,64,7,10,35,38,1,4
0500000US26031,26031,"Cheboygan County, Michigan",531,101,447,85,42,26,33,28,9,16
0500000US26033,26033,"Chippewa County, Michigan",5048,343,4307,343,615,171,107,45,19,34
0500000US26041,26041,"Delta County, Michigan",661,142,582,146,60,33,19,14,0,24
0500000US26045,26045,"Eaton County, Michigan",719,197,597,150,11,16,92,123,19,31
0500000US26047,26047,"Emmet County, Michigan",766,126,592,128,133,66,41,23,0,24
0500000US26049,26049,"Genesee County, Michigan",1503,301,1357,297,70,53,21,24,55,41
0500000US26053,26053,"Gogebic County, Michigan",396,67,391,65,5,8,0,18,0,18
0500000US26055,26055,"Grand Traverse County, Michigan",967,240,779,224,72,60,116,67,0,27
0500000US26065,26065,"Ingham County, Michigan",984,204,781,181,85,48,69,92,49,57
0500000US26073,26073,"Isabella County, Michigan",2043,317,1657,287,269,124,75,42,42,39
0500000US26075,26075,"Jackson County, Michigan",567,123,422,119,52,36,67,50,26,30
0500000US26077,26077,"Kalamazoo County, Michigan",742,201,512,144,62,43,102,99,66,84
0500000US26081,26081,"Kent County, Michigan",2674,504,2160,425,331,250,180,83,3,7
0500000US26089,26089,"Leelanau County, Michigan",640,119,547,104,30,22,23,35,40,33
0500000US26091,26091,"Lenawee County, Michigan",443,134,409,131,14,20,20,24,0,27
0500000US26095,26095,"Luce County, Michigan",424,112,383,105,41,44,0,16,0,16
0500000US26097,26097,"Mackinac County, Michigan",1874,132,1733,111,68,55,9,12,64,73
0500000US26099,26099,"Macomb County, Michigan",2402,445,2121,401,55,42,220,207,6,9
0500000US26101,26101,"Manistee County, Michigan",384,124,332,120,24,22,28,22,0,21
0500000US26103,26103,"Marquette County, Michigan",582,146,452,120,92,63,31,36,7,10
0500000US26109,26109,"Menominee County, Michigan",537,64,490,63,39,25,8,12,0,21
0500000US26115,26115,"Monroe County, Michigan",569,172,533,162,1,2,35,48,0,27
0500000US26121,26121,"Muskegon County, Michigan",1063,206,834,179,148,130,68,43,13,17
0500000US26125,26125,"Oakland County, Michigan",3000,323,2549,310,311,137,99,53,41,35
0500000US26127,26127,"Oceana County, Michigan",225,103,208,96,11,12,6,12,0,21
0500000US26139,26139,"Ottawa County, Michigan",838,193,734,197,97,113,7,9,0,27
0500000US26145,26145,"Saginaw County, Michigan",561,141,452,119,85,71,24,26,0,27
0500000US26153,26153,"Schoolcraft County, Michigan",561,108,454,106,102,88,5,7,0,16
0500000US26159,26159,"Van Buren County, Michigan",525,235,368,182,127,143,23,24,7,11
0500000US26161,26161,"Washtenaw County, Michigan",915,319,859,318,16,20,10,11,30,28
0500000US26163,26163,"Wayne County, Michigan",6007,693,4542,570,765,215,354,196,346,377
0500000US27001,27001,"Aitkin County, Minnesota",341,51,271,41,38,21,32,31,0,18
0500000US27003,27003,"Anoka County, Minnesota",1986,319,1728,311,142,96,116,64,0,27
0500000US27005,27005,"Becker County, Minnesota",2522,148,2228,152,160,74,130,58,4,9
0500000US27007,27007,"Beltrami County, Minnesota",9386,305,7923,397,1141,325,164,66,158,99
0500000US27011,27011,"Big Stone County, Minnesota",0,16,0,16,0,16,0,16,0,16
0500000US27017,27017,"Carlton County, Minnesota",1875,189,1685,176,39,22,135,62,16,18
0500000US27021,27021,"Cass County, Minnesota",3239,168,2789,146,208,59,233,75,9,14
0500000US27025,27025,"Chisago County, Minnesota",268,69,188,61,24,37,56,50,0,27
0500000US27027,27027,"Clay County, Minnesota",835,203,656,131,16,18,20,17,143,147
0500000US27029,27029,"Clearwater County, Minnesota",724,71,626,65,65,45,29,16,4,7
0500000US27031,27031,"Cook County, Minnesota",450,49,376,32,28,18,23,19,23,35
0500000US27035,27035,"Crow Wing County, Minnesota",661,144,580,132,31,25,50,44,0,27
0500000US27037,27037,"Dakota County, Minnesota",1007,179,868,166,66,65,54,52,19,16
0500000US27049,27049,"Goodhue County, Minnesota",488,115,372,92,26,21,85,72,5,10
0500000US27053,27053,"Hennepin County, Minnesota",8091,718,5879,631,1520,332,463,138,229,127
0500000US27057,27057,"Hubbard County, Minnesota",403,58,383,64,15,17,5,5,0,21
0500000US27061,27061,"Itasca County, Minnesota",1624,163,1471,165,84,39,69,35,0,24
0500000US27071,27071,"Koochiching County, Minnesota",453,70,361,87,92,63,0,18,0,18
0500000US27087,27087,"Mahnomen County, Minnesota",2297,120,1959,93,209,49,116,90,13,16
0500000US27095,27095,"Mille Lacs County, Minnesota",1244,134,1032,114,128,50,84,50,0,21
0500000US27115,27115,"Pine County, Minnesota",771,111,597,92,58,47,89,57,27,21
0500000US27119,27119,"Polk County, Minnesota",398,83,242,67,85,32,63,44,8,9
0500000US27123,27123,"Ramsey County, Minnesota",3576,520,2726,446,431,234,364,135,55,35
0500000US27127,27127,"Redwood County, Minnesota",769,93,683,60,17,13,53,63,16,26
0500000US27137,27137,"St. Louis County, Minnesota",3641,353,2830,334,616,215,167,63,28,25
0500000US27139,27139,"Scott County, Minnesota",947,158,864,154,55,46,25,25,3,4
0500000US27145,27145,"Stearns County, Minnesota",486,126,246,137,148,70,85,42,7,8
0500000US27151,27151,"Swift County, Minnesota",0,16,0,16,0,16,0,16,0,16
0500000US27163,27163,"Washington County, Minnesota",804,180,619,163,82,59,68,39,35,33
0500000US27173,27173,"Yellow Medicine County, Minnesota",415,119,221,36,156,124,38,34,0,16
0500000US28009,28009,"Benton County, Mississippi",0,16,0,16,0,16,0,16,0,16
0500000US28013,28013,"Calhoun County, Mississippi",0,18,0,18,0,18,0,18,0,18
0500000US28031,28031,"Covington County, Mississippi",0,18,0,18,0,18,0,18,0,18
0500000US28037,28037,"Franklin County, Mississippi",0,16,0,16,0,16,0,16,0,16
0500000US28047,28047,"Harrison County, Mississippi",925,244,663,193,101,118,15,25,146,176
0500000US28055,28055,"Issaquena County, Mississippi",0,11,0,11,0,11,0,11,0,11
0500000US28059,28059,"Jackson County, Mississippi",666,250,348,120,144,112,174,232,0,27
0500000US28063,28063,"Jefferson County, Mississippi",0,16,0,16,0,16,0,16,0,16
0500000US28065,28065,"Jefferson Davis County, Mississippi",0,18,0,18,0,18,0,18,0,18
0500000US28077,28077,"Lawrence County, Mississippi",0,18,0,18,0,18,0,18,0,18
0500000US28079,28079,"Leake County, Mississippi",1243,66,1237,66,6,10,0,21,0,21
0500000US28083,28083,"Leflore County, Mississippi",0,24,0,24,0,24,0,24,0,24
0500000US28097,28097,"Montgomery County, Mississippi",0,18,0,18,0,18,0,18,0,18
0500000US28099,28099,"Neshoba County, Mississippi",4584,238,4329,253,198,118,52,54,5,10
0500000US28101,28101,"Newton County, Mississippi",1282,324,976,106,31,46,11,20,264,307
0500000US28111,28111,"Perry County, Mississippi",0,18,0,18,0,18,0,18,0,18
0500000US28117,28117,"Prentiss County, Mississippi",0,21,0,21,0,21,0,21,0,21
0500000US28119,28119,"Quitman County, Mississippi",0,16,0,16,0,16,0,16,0,16
0500000US28127,28127,"Simpson County, Mississippi",0,21,0,21,0,21,0,21,0,21
0500000US28143,28143,"Tunica County, Mississippi",0,18,0,18,0,18,0,18,0,18
0500000US28147,28147,"Walthall County, Mississippi",0,18,0,18,0,18,0,18,0,18
0500000US28157,28157,"Wilkinson County, Mississippi",0,16,0,16,0,16,0,16,0,16
0500000US29047,29047,"Clay County, Missouri",1044,262,937,263,46,40,54,44,7,7
0500000US29077,29077,"Greene County, Missouri",1365,221,1058,202,81,68,157,94,69,65
0500000US29095,29095,"Jackson County, Missouri",2898,417,2281,397,365,131,141,85,111,69
0500000US29097,29097,"Jasper County, Missouri",1599,233,1492,239,47,43,18,24,42,43
0500000US29103,29103,"Knox County, Missouri",0,11,0,11,0,11,0,11,0,11
0500000US29119,29119,"McDonald County, Missouri",590,160,500,143,39,50,24,38,27,32
0500000US29145,29145,"Newton County, Missouri",1218,180,1156,169,38,33,0,27,24,19
0500000US29183,29183,"St. Charles County, Missouri",700,188,647,188,18,20,15,18,20,22
0500000US29189,29189,"St. Louis County, Missouri",1390,275,1176,278,119,67,40,40,55,55
0500000US29199,29199,"Scotland County, Missouri",0,11,0,11,0,11,0,11,0,11
0500000US29510,29510,"St. Louis city, Missouri",1015,267,745,234,49,49,186,104,35,22
0500000US30003,30003,"Big Horn County, Montana",8858,223,8295,307,329,219,205,93,29,22
0500000US30005,30005,"Blaine County, Montana",3281,114,2768,157,358,121,122,58,33,35
0500000US30013,30013,"Cascade County, Montana",4065,526,2659,372,715,195,638,419,53,55
0500000US30015,30015,"Chouteau County, Montana",1098,89,1068,78,1,3,29,37,0,16
0500000US30029,30029,"Flathead County, Montana",1336,289,1205,288,68,68,53,60,10,12
0500000US30031,30031,"Gallatin County, Montana",1141,424,671,184,58,40,367,316,45,61
0500000US30033,30033,"Garfield County, Montana",0,11,0,11,0,11,0,11,0,11
0500000US30035,30035,"Glacier County, Montana",8705,215,8016,316,482,254,162,71,45,54
0500000US30037,30037,"Golden Valley County, Montana",0,11,0,11,0,11,0,11,0,11
0500000US30041,30041,"Hill County, Montana",3922,272,3429,229,277,107,159,84,57,70
0500000US30047,30047,"Lake County, Montana",6948,378,6160,370,541,195,175,130,72,92
0500000US30049,30049,"Lewis and Clark County, Montana",1134,242,772,197,295,151,61,36,6,8
0500000US30051,30051,"Liberty County, Montana",0,11,0,11,0,11,0,11,0,11
0500000US30063,30063,"Missoula County, Montana",2603,375,2120,375,251,154,212,84,20,23
0500000US30069,30069,"Petroleum County, Montana",0,11,0,11,0,11,0,11,0,11
0500000US30071,30071,"Phillips County, Montana",459,54,381,61,42,50,27,20,9,12
0500000US30073,30073,"Pondera County, Montana",984,211,781,45,33,22,170,207,0,16
0500000US30077,30077,"Powell County, Montana",259,73,181,51,0,16,77,45,1,2
0500000US30085,30085,"Roosevelt County, Montana",6369,314,5476,316,512,158,269,162,112,68
0500000US30087,30087,"Rosebud County, Montana",3284,183,2961,182,228,98,81,73,14,18
0500000US30089,30089,"Sanders County, Montana",512,107,382,45,11,11,119,95,0,18
0500000US30097,30097,"Sweet Grass County, Montana",0,11,0,11,0,11,0,11,0,11
0500000US30105,30105,"Valley County, Montana",684,90,622,83,13,12,15,14,34,33
0500000US30111,30111,"Yellowstone County, Montana",6216,494,4520,606,1472,496,151,59,73,51
0500000US31005,31005,"Arthur County, Nebraska",0,11,0,11,0,11,0,11,0,11
0500000US31007,31007,"Banner County, Nebraska",0,11,0,11,0,11,0,11,0,11
0500000US31009,31009,"Blaine County, Nebraska",0,11,0,11,0,11,0,11,0,11
0500000US31011,31011,"Boone County, Nebraska",0,16,0,16,0,16,0,16,0,16
0500000US31029,31029,"Chase County, Nebraska",0,11,0,11,0,11,0,11,0,11
0500000US31055,31055,"Douglas County, Nebraska",2499,428,1972,374,323,104,76,42,128,122
0500000US31061,31061,"Franklin County, Nebraska",0,11,0,11,0,11,0,11,0,11
0500000US31071,31071,"Garfield County, Nebraska",0,11,0,11,0,11,0,11,0,11
0500000US31075,31075,"Grant County, Nebraska",0,11,0,11,0,11,0,11,0,11
0500000US31077,31077,"Greeley County, Nebraska",0,11,0,11,0,11,0,11,0,11
0500000US31085,31085,"Hayes County, Nebraska",0,11,0,11,0,11,0,11,0,11
0500000US31091,31091,"Hooker County, Nebraska",0,11,0,11,0,11,0,11,0,11
0500000US31103,31103,"Keya Paha County, Nebraska",0,11,0,11,0,11,0,11,0,11
0500000US31107,31107,"Knox County, Nebraska",814,66,670,59,68,26,54,37,22,24
0500000US31109,31109,"Lancaster County, Nebraska",1628,331,1246,307,234,94,89,55,59,44
0500000US31117,31117,"McPherson County, Nebraska",0,11,0,11,0,11,0,11,0,11
0500000US31119,31119,"Madison County, Nebraska",413,151,329,144,47,29,29,30,8,10
0500000US31145,31145,"Red Willow County, Nebraska",0,18,0,18,0,18,0,18,0,18
0500000US31149,31149,"Rock County, Nebraska",0,11,0,11,0,11,0,11,0,11
0500000US31153,31153,"Sarpy County, Nebraska",729,168,625,145,0,27,81,68,23,27
0500000US31157,31157,"Scotts Bluff County, Nebraska",429,133,291,105,89,85,24,21,25,41
0500000US31161,31161,"Sheridan County, Nebraska",474,68,408,75,41,35,0,16,25,38
0500000US31167,31167,"Stanton County, Nebraska",0,16,0,16,0,16,0,16,0,16
0500000US31173,31173,"Thurston County, Nebraska",3952,125,3465,96,346,81,18,21,123,80
0500000US31183,31183,"Wheeler County, Nebraska",0,11,0,11,0,11,0,11,0,11
0500000US32001,32001,"Churchill County, Nevada",1074,146,902,104,68,48,30,23,74,95
0500000US32003,32003,"Clark County, Nevada",12796,974,9623,895,2527,581,102,69,544,184
0500000US32005,32005,"Douglas County, Nevada",831,148,715,117,94,72,3,4,19,23
0500000US32007,32007,"Elko County, Nevada",2792,153,2466,199,293,147,22,16,11,10
0500000US32013,32013,"Humboldt County, Nevada",826,100,668,60,52,40,93,79,13,22
0500000US32015,32015,"Lander County, Nevada",436,216,422,216,0,16,14,20,0,16
0500000US32019,32019,"Lyon County, Nevada",1131,192,978,194,68,62,80,45,5,12
0500000US32021,32021,"Mineral County, Nevada",1070,210,1045,208,13,11,12,10,0,11
0500000US32023,32023,"Nye County, Nevada",675,147,617,147,11,15,47,49,0,24
0500000US32027,32027,"Pershing County, Nevada",223,110,195,103,6,12,8,13,14,27
0500000US32031,32031,"Washoe County, Nevada",7129,610,5901,507,814,221,140,66,274,179
0500000US32033,32033,"White Pine County, Nevada",639,107,525,131,83,72,31,27,0,16
0500000US32510,32510,"Carson City, Nevada",1367,298,1105,286,97,59,104,101,61,59
0500000US33011,33011,"Hillsborough County, New Hampshire",487,148,348,134,95,65,15,20,29,32
0500000US34001,34001,"Atlantic County, New Jersey",892,358,521,148,360,342,0,27,11,12
0500000US34003,34003,"Bergen County, New Jersey",1587,354,1373,342,103,66,23,27,88,60
0500000US34007,34007,"Camden County, New Jersey",1067,350,936,349,108,75,23,29,0,27
0500000US34011,34011,"Cumberland County, New Jersey",1210,323,1049,265,133,117,0,27,28,39
0500000US34013,34013,"Essex County, New Jersey",1946,396,1804,415,112,98,13,20,17,18
0500000US34017,34017,"Hudson County, New Jersey",2054,572,1888,581,141,93,20,24,5,10
0500000US34023,34023,"Middlesex County, New Jersey",1411,267,1329,262,68,64,7,13,7,14
0500000US34025,34025,"Monmouth County, New Jersey",925,213,727,202,192,120,6,11,0,27
0500000US34031,34031,"Passaic County, New Jersey",2046,493,1864,513,145,154,27,33,10,14
0500000US34039,34039,"Union County, New Jersey",1576,560,1411,525,28,29,11,17,126,136
0500000US35001,35001,"Bernalillo County, New Mexico",30354,1314,24780,1398,4024,639,1045,338,505,143
0500000US35005,35005,"Chaves County, New Mexico",933,264,825,258,79,68,3,6,26,40
0500000US35006,35006,"Cibola County, New Mexico",10982,413,9913,409,658,275,258,151,153,183
0500000US35011,35011,"De Baca County, New Mexico",0,11,0,11,0,11,0,11,0,11
0500000US35013,35013,"Doña Ana County, New Mexico",2417,371,1894,345,253,143,145,104,125,80
0500000US35015,35015,"Eddy County, New Mexico",727,129,646,167,50,71,12,17,19,21
0500000US35025,35025,"Lea County, New Mexico",573,156,487,140,19,21,10,12,57,40
0500000US35031,35031,"McKinley County, New Mexico",55172,912,50749,950,2646,775,1023,421,754,409
0500000US35035,35035,"Otero County, New Mexico",4268,321,3826,320,354,160,71,54,17,19
0500000US35039,35039,"Rio Arriba County, New Mexico",6309,349,5861,284,240,144,175,95,33,38
0500000US35043,35043,"Sandoval County, New Mexico",16940,451,16228,436,359,161,324,171,29,27
0500000US35045,35045,"San Juan County, New Mexico",49190,730,44849,1002,3462,724,609,277,270,104
0500000US35049,35049,"Santa Fe County, New Mexico",4930,604,4366,592,304,128,169,78,91,60
0500000US35053,35053,"Socorro County, New Mexico",1979,558,1860,536,0,18,117,141,2,3
0500000US35055,35055,"Taos County, New Mexico",2338,243,2250,253,48,41,8,13,32,46
0500000US35061,35061,"Valencia County, New Mexico",3231,332,2978,288,71,48,146,108,36,51
0500000US36001,36001,"Albany County, New York",635,197,411,174,48,35,121,115,55,49
0500000US36005,36005,"Bronx County, New York",9308,1060,8732,1058,295,133,96,58,185,115
0500000US36009,36009,"Cattaraugus County, New York",2263,130,1961,127,221,60,81,52,0,27
0500000US36013,36013,"Chautauqua County, New York",548,230,234,75,163,103,149,191,2,3
0500000US36027,36027,"Dutchess County, New York",1126,369,922,348,108,74,7,14,89,74
0500000US36029,36029,"Erie County, New York",4378,368,3852,375,343,130,170,150,13,18
0500000US36033,36033,"Franklin County, New York",3531,268,3425,277,50,48,56,39,0,27
0500000US36037,36037,"Genesee County, New York",527,125,518,127,0,27,9,14,0,27
0500000US36045,36045,"Jefferson County, New York",678,333,601,324,40,32,1,2,36,33
0500000US36047,36047,"Kings County, New York",8483,890,7535,812,593,316,122,73,233,110
0500000US36055,36055,"Monroe County, New York",2989,423,2103,353,730,271,59,69,97,95
0500000US36059,36059,"Nassau County, New York",3505,689,2959,626,231,205,220,152,95,113
0500000US36061,36061,"New York County, New York",5648,1038,4924,1043,388,292,179,82,157,80
0500000US36063,36063,"Niagara County, New York",2259,260,1988,270,229,147,13,13,29,29
0500000US36067,36067,"Onondaga County, New York",2705,414,2064,373,334,121,69,51,238,214
0500000US36071,36071,"Orange County, New York",1300,297,1040,273,151,144,41,30,68,61
0500000US36081,36081,"Queens County, New York",8763,850,8185,838,233,97,207,127,138,92
0500000US36085,36085,"Richmond County, New York",1320,448,1240,427,26,33,37,56,17,21
0500000US36087,36087,"Rockland County, New York",632,160,595,156,0,27,14,24,23,37
0500000US36089,36089,"St. Lawrence County, New York",710,140,641,132,44,30,10,15,15,21
0500000US36103,36103,"Suffolk County, New York",3599,653,3285,631,166,111,76,41,72,63
0500000US36119,36119,"Westchester County, New York",4050,679,3549,609,344,210,41,30,116,81
0500000US37001,37001,"Alamance County, North Carolina",561,217,431,180,57,57,73,102,0,27
0500000US37017,37017,"Bladen County, North Carolina",794,127,669,117,54,52,39,32,32,53
0500000US37021,37021,"Buncombe County, North Carolina",1066,221,982,226,9,15,19,24,56,50
0500000US37047,37047,"Columbus County, North Carolina",2039,223,1809,206,105,48,125,90,0,27
0500000US37051,37051,"Cumberland County, North Carolina",4545,410,3808,362,431,146,103,69,203,127
0500000US37057,37057,"Davidson County, North Carolina",571,151,424,111,90,60,27,29,30,47
0500000US37067,37067,"Forsyth County, North Carolina",1187,277,902,242,95,63,63,59,127,110
0500000US37071,37071,"Gaston County, North Carolina",752,146,694,138,45,42,13,18,0,27
0500000US37075,37075,"Graham County, North Carolina",916,89,843,105,73,65,0,16,0,16
0500000US37081,37081,"Guilford County, North Carolina",2206,338,1937,346,160,105,109,67,0,27
0500000US37083,37083,"Halifax County, North Carolina",1939,175,1832,171,74,55,33,39,0,27
0500000US37085,37085,"Harnett County, North Carolina",1204,184,1060,186,19,23,103,67,22,29
0500000US37091,37091,"Hertford County, North Carolina",294,37,269,32,7,7,18,22,0,21
0500000US37093,37093,"Hoke County, North Carolina",4121,252,3914,246,56,42,139,85,12,17
0500000US37095,37095,"Hyde County, North Carolina",0,16,0,16,0,16,0,16,0,16
0500000US37099,37099,"Jackson County, North Carolina",3568,401,3297,369,116,111,151,107,4,10
0500000US37101,37101,"Johnston County, North Carolina",1151,384,933,282,184,242,34,47,0,27
0500000US37119,37119,"Mecklenburg County, North Carolina",2977,441,2303,403,327,189,138,86,209,103
0500000US37133,37133,"Onslow County, North Carolina",882,230,585,214,144,92,36,30,117,73
0500000US37135,37135,"Orange County, North Carolina",636,125,577,108,25,35,27,36,7,14
0500000US37153,37153,"Richmond County, North Carolina",818,194,666,191,81,69,71,60,0,24
0500000US37155,37155,"Robeson County, North Carolina",51518,565,48220,663,2734,518,473,162,91,88
0500000US37163,37163,"Sampson County, North Carolina",1180,284,1090,280,71,55,19,27,0,27
0500000US37165,37165,"Scotland County, North Carolina",3846,204,3494,208,207,98,131,82,14,28
0500000US37173,37173,"Swain County, North Carolina",4011,284,3730,268,233,106,35,39,13,20
0500000US37183,37183,"Wake County, North Carolina",3715,515,2570,417,680,280,348,180,117,76
0500000US37185,37185,"Warren County, North Carolina",1021,55,949,60,46,32,26,26,0,21
0500000US38005,38005,"Benson County, North Dakota",3788,132,3458,102,145,51,149,89,36,26
0500000US38015,38015,"Burleigh County, North Dakota",3457,469,2830,453,193,92,392,158,42,24
0500000US38017,38017,"Cass County, North Dakota",1568,289,1125,263,143,116,102,67,198,123
0500000US38025,38025,"Dunn County, North Dakota",394,40,363,39,9,8,22,24,0,11
0500000US38035,38035,"Grand Forks County, North Dakota",1722,248,1202,254,283,210,156,81,81,78
0500000US38053,38053,"McKenzie County, North Dakota",1568,223,1318,157,119,119,119,91,12,16
0500000US38055,38055,"McLean County, North Dakota",640,81,561,73,34,26,45,38,0,16
0500000US38057,38057,"Mercer County, North Dakota",225,83,215,87,4,9,6,9,0,16
0500000US38059,38059,"Morton County, North Dakota",1080,217,863,206,51,69,166,100,0,24
0500000US38061,38061,"Mountrail County, North Dakota",2590,195,2262,160,112,53,91,90,125,128
0500000US38071,38071,"Ramsey County, North Dakota",1022,192,873,242,94,104,49,28,6,11
0500000US38077,38077,"Richland County, North Dakota",286,78,243,78,30,27,9,11,4,6
0500000US38079,38079,"Rolette County, North Dakota",11443,321,10366,321,687,247,176,83,214,243
0500000US38085,38085,"Sioux County, North Dakota",3805,218,3317,91,187,63,227,216,74,75
0500000US38087,38087,"Slope County, North Dakota",0,11,0,11,0,11,0,11,0,11
0500000US38091,38091,"Steele County, North Dakota",0,11,0,11,0,11,0,11,0,11
0500000US38101,38101,"Ward County, North Dakota",1451,248,1204,265,114,110,121,97,12,12
0500000US38105,38105,"Williams County, North Dakota",881,205,755,196,58,40,68,50,0,24
0500000US39035,39035,"Cuyahoga County, Ohio",3163,553,2431,446,603,278,90,74,39,31
0500000US39047,39047,"Fayette County, Ohio",0,21,0,21,0,21,0,21,0,21
0500000US39049,39049,"Franklin County, Ohio",2126,441,1794,395,99,65,57,32,176,120
0500000US39061,39061,"Hamilton County, Ohio",1044,262,719,175,217,175,38,47,70,61
0500000US39079,39079,"Jackson County, Ohio",0,24,0,24,0,24,0,24,0,24
0500000US39093,39093,"Lorain County, Ohio",861,222,797,217,51,39,13,14,0,27
0500000US39095,39095,"Lucas County, Ohio",1045,213,709,165,228,114,43,35,65,76
0500000US39099,39099,"Mahoning County, Ohio",676,206,500,149,105,83,0,27,71,101
0500000US39113,39113,"Montgomery County, Ohio",1277,325,1021,316,164,97,55,40,37,37
0500000US39153,39153,"Summit County, Ohio",1140,256,979,225,95,74,64,42,2,3
0500000US39175,39175,"Wyandot County, Ohio",0,21,0,21,0,21,0,21,0,21
0500000US40001,40001,"Adair County, Oklahoma",9542,306,8917,335,332,109,243,101,50,38
0500000US40005,40005,"Atoka County, Oklahoma",1468,139,1294,130,118,46,56,33,0,18
0500000US40009,40009,"Beckham County, Oklahoma",356,151,270,143,0,21,76,41,10,12
0500000US40011,40011,"Blaine County, Oklahoma",680,118,606,103,27,24,47,53,0,16
0500000US40013,40013,"Bryan County, Oklahoma",6674,320,5547,317,912,155,192,70,23,22
0500000US40015,40015,"Caddo County, Oklahoma",7382,379,6184,397,626,217,510,254,62,42
0500000US40017,40017,"Canadian County, Oklahoma",5111,542,4539,539,210,100,220,103,142,79
0500000US40019,40019,"Carter County, Oklahoma",3688,353,3032,327,386,117,161,74,109,75
0500000US40021,40021,"Cherokee County, Oklahoma",16305,661,14286,729,1564,404,388,100,67,57
0500000US40023,40023,"Choctaw County, Oklahoma",2252,184,1986,180,224,85,42,29,0,18
0500000US40027,40027,"Cleveland County, Oklahoma",9705,624,7923,613,846,298,770,203,166,163
0500000US40029,40029,"Coal County, Oklahoma",722,94,644,87,47,23,31,34,0,16
0500000US40031,40031,"Comanche County, Oklahoma",6534,575,4785,521,1273,373,368,193,108,35
0500000US40033,40033,"Cotton County, Oklahoma",547,113,479,98,23,19,45,42,0,16
0500000US40035,40035,"Craig County, Oklahoma",2922,183,2722,175,98,65,92,42,10,14
0500000US40037,40037,"Creek County, Oklahoma",8497,386,7694,377,308,127,440,150,55,40
0500000US40039,40039,"Custer County, Oklahoma",702,216,483,194,92,68,118,70,9,16
0500000US40041,40041,"Delaware County, Oklahoma",8768,476,7836,482,533,124,338,130,61,43
0500000US40047,40047,"Garfield County, Oklahoma",1166,253,918,216,180,120,60,37,8,17
0500000US40049,40049,"Garvin County, Oklahoma",1574,242,1319,160,59,61,171,147,25,30
0500000US40051,40051,"Grady County, Oklahoma",2985,334,2678,307,29,23,218,108,60,78
0500000US40061,40061,"Haskell County, Oklahoma",1837,162,1568,158,136,59,80,44,53,57
0500000US40063,40063,"Hughes County, Oklahoma",2705,150,2462,153,102,51,141,56,0,18
0500000US40065,40065,"Jackson County, Oklahoma",612,138,422,101,55,43,33,26,102,89
0500000US40067,40067,"Jefferson County, Oklahoma",415,61,340,54,47,52,28,24,0,16
0500000US40069,40069,"Johnston County, Oklahoma",658,104,600,101,18,15,40,29,0,18
0500000US40071,40071,"Kay County, Oklahoma",3567,266,2783,228,554,144,161,81,69,56
0500000US40075,40075,"Kiowa County, Oklahoma",406,111,365,109,16,18,25,23,0,16
0500000US40077,40077,"Latimer County, Oklahoma",2097,152,1841,149,189,68,37,24,30,33
0500000US40079,40079,"Le Flore County, Oklahoma",5272,334,4311,248,570,163,197,82,194,235
0500000US40081,40081,"Lincoln County, Oklahoma",2784,185,2539,185,94,64,134,64,17,33
0500000US40083,40083,"Logan County, Oklahoma",1425,358,1196,295,60,67,169,144,0,24
0500000US40085,40085,"Love County, Oklahoma",631,104,590,105,24,21,17,23,0,16
0500000US40087,40087,"McClain County, Oklahoma",2327,447,1758,204,220,172,115,76,234,283
0500000US40089,40089,"McCurtain County, Oklahoma",4397,297,4074,297,216,89,97,50,10,15
0500000US40091,40091,"McIntosh County, Oklahoma",3163,258,3001,268,127,83,35,26,0,18
0500000US40095,40095,"Marshall County, Oklahoma",1334,179,1105,163,63,35,166,90,0,18
0500000US40097,40097,"Mayes County, Oklahoma",5920,438,5225,440,380,115,294,103,21,23
0500000US40099,40099,"Murray County, Oklahoma",1215,185,903,188,201,86,100,64,11,14
0500000US40101,40101,"Muskogee County, Oklahoma",12151,497,9710,535,1796,322,494,121,151,80
0500000US40103,40103,"Noble County, Oklahoma",847,117,764,114,63,34,20,18,0,18
0500000US40105,40105,"Nowata County, Oklahoma",1758,156,1488,144,170,95,93,51,7,11
0500000US40107,40107,"Okfuskee County, Oklahoma",1678,186,1468,154,76,42,134,81,0,18
0500000US40109,40109,"Oklahoma County, Oklahoma",21558,1059,16484,860,3158,545,1535,355,381,177
0500000US40111,40111,"Okmulgee County, Oklahoma",5246,337,4261,341,653,226,321,107,11,21
0500000US40113,40113,"Osage County, Oklahoma",6354,397,5497,343,406,186,448,178,3,8
0500000US40115,40115,"Ottawa County, Oklahoma",4822,212,4056,184,437,93,178,73,151,111
0500000US40117,40117,"Pawnee County, Oklahoma",2166,213,1747,152,184,69,228,152,7,13
0500000US40119,40119,"Payne County, Oklahoma",3673,384,2841,361,545,228,259,93,28,28
0500000US40121,40121,"Pittsburg County, Oklahoma",3186,297,2714,287,270,86,184,83,18,25
