GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
0500000US13045,13045,"Carroll County, Georgia",39082,1459,26409,1457,4105,1148,8697,1342,6379,994,7228,950,12673,1728,3299,957,3894,1041,3281,978,2199,832
0500000US13051,13051,"Chatham County, Georgia",102753,4472,58253,4095,5292,1199,14094,2034,17572,1838,21295,2100,44500,3586,6789,1338,12112,2135,16266,1922,9333,1602
0500000US13057,13057,"Cherokee County, Georgia",76513,1518,61260,2194,3707,960,12459,1767,19325,1763,25769,2219,15253,2031,2947,981,3558,917,5522,1480,3226,862
0500000US13059,13059,"Clarke County, Georgia",39833,2427,18616,1520,1551,552,2970,735,3901,1037,10194,1275,21217,2168,2331,878,4159,978,7482,1596,7245,1202
0500000US13063,13063,"Clayton County, Georgia",84383,2309,48894,2580,6600,1218,12909,1602,17835,2169,11550,1481,35489,2634,6056,1315,11249,1915,12970,1861,5214,1333
0500000US13067,13067,"Cobb County, Georgia",256175,3637,173758,4205,9887,1611,26723,2448,42663,2965,94485,4062,82417,4032,8575,1581,15927,1833,31061,3066,26854,2411
0500000US13073,13073,"Columbia County, Georgia",44075,1524,34115,2135,1996,555,7036,1488,10582,1576,14501,1954,9960,1760,2324,866,3016,962,3111,999,1509,689
0500000US13077,13077,"Coweta County, Georgia",45186,1443,33695,1673,3308,987,10048,1651,10536,1599,9803,1323,11491,1554,2273,855,5061,1222,2598,894,1559,608
0500000US13089,13089,"DeKalb County, Georgia",258412,4440,146151,3571,6071,1123,23475,2439,38791,3182,77814,3284,112261,4841,16423,1930,27822,2753,36480,3353,31536,2832
0500000US13095,13095,"Dougherty County, Georgia",35943,1727,16473,1380,2800,732,4224,857,5203,1002,4246,768,19470,1609,4728,975,4914,1147,7824,1345,2004,608
0500000US13097,13097,"Douglas County, Georgia",46754,1594,32243,1584,2179,731,9642,1418,11456,1759,8966,1608,14511,1653,2256,812,3700,1311,6123,1563,2432,760
0500000US13113,13113,"Fayette County, Georgia",38127,1226,32242,1340,1654,570,5733,1089,9845,1340,15010,1556,5885,1168,753,355,1522,754,2098,743,1512,545
0500000US13115,13115,"Floyd County, Georgia",35634,1650,22925,1640,3323,860,7345,1312,6863,1127,5394,1069,12709,1596,3185,865,4236,983,3522,1014,1766,563
0500000US13117,13117,"Forsyth County, Georgia",55463,2077,47200,2051,2429,818,8183,1229,12369,1647,24219,1755,8263,1712,1729,820,1893,900,2703,732,1938,731
0500000US13121,13121,"Fulton County, Georgia",354893,4881,192652,4446,9379,1435,22281,2411,40284,3165,120708,3819,162241,5178,18651,2336,37722,3298,50098,3700,55770,4192
0500000US13127,13127,"Glynn County, Georgia",31721,1835,19196,1662,2050,703,5396,1215,6683,1550,5067,982,12525,1824,2946,998,3655,949,2801,1019,3123,1075
0500000US13135,13135,"Gwinnett County, Georgia",267068,2693,184129,3774,12509,2030,33890,2708,54343,3160,83387,4024,82939,3655,13722,2235,22916,2641,28247,2518,18054,2325
0500000US13139,13139,"Hall County, Georgia",60969,1926,40295,2337,6130,1208,10904,1649,10470,1498,12791,1469,20674,2172,4645,1315,8723,1567,4657,1181,2649,1031
0500000US13151,13151,"Henry County, Georgia",68821,1662,52361,2491,4944,1359,14390,2025,17923,2027,15104,2004,16460,2104,1273,597,4900,1327,6150,1505,4137,1192
0500000US13153,13153,"Houston County, Georgia",50823,1845,34097,1840,2918,906,8830,1498,13775,1615,8574,1280,16726,1670,3719,1158,3252,938,6846,1331,2909,952
0500000US13185,13185,"Lowndes County, Georgia",39743,1585,22124,1346,3114,690,6545,1034,6398,1155,6067,817,17619,1777,2785,741,4502,1209,8003,1377,2329,790
0500000US13215,13215,"Muscogee County, Georgia",72407,2555,39184,2044,3854,841,10480,1414,13238,1553,11612,1548,33223,2250,6130,1230,9216,1418,12656,1818,5221,1280
0500000US13217,13217,"Newton County, Georgia",35039,1202,26997,1828,2495,779,7588,1331,10451,1651,6463,1351,8042,1533,1977,744,2335,792,3345,1095,385,263
0500000US13223,13223,"Paulding County, Georgia",47343,1335,38560,1885,4448,1123,11847,1817,13587,1541,8678,1297,8783,1455,1657,750,2844,1062,3060,909,1222,638
0500000US13245,13245,"Richmond County, Georgia",72293,2922,41328,2514,4739,981,11105,1266,15256,2293,10228,1435,30965,2423,4948,1152,10439,1676,11034,1835,4544,1299
0500000US13247,13247,"Rockdale County, Georgia",28997,1196,20060,1593,1526,582,4111,840,6999,1429,7424,1465,8937,1340,1654,615,2794,900,3582,1055,907,422
0500000US13285,13285,"Troup County, Georgia",24697,1245,16071,1192,2471,801,5264,907,4359,961,3977,856,8626,1148,2028,708,3155,889,2822,877,621,376
0500000US13295,13295,"Walker County, Georgia",26286,1356,19966,1302,2375,665,7726,1301,6828,1248,3037,710,6320,1125,1648,664,2602,949,1728,559,342,318
0500000US13297,13297,"Walton County, Georgia",29114,1128,23192,1349,2675,916,6785,1136,8964,1257,4768,1077,5922,1330,2202,773,2490,918,1006,564,224,240
0500000US13313,13313,"Whitfield County, Georgia",34700,1891,23008,1746,5540,981,6929,1316,5257,1176,5282,1033,11692,1579,3417,1094,3930,1134,3466,1086,879,530
0500000US15001,15001,"Hawaii County, Hawaii",62584,2178,40125,2452,2999,804,10921,1448,13646,1455,12559,1667,22459,2298,2595,865,6138,1162,7721,1377,6005,1434
0500000US15003,15003,"Honolulu County, Hawaii",309154,3342,173487,3985,11667,1500,37630,2864,52690,3223,71500,3460,135667,4440,11839,1634,31846,2839,53628,3386,38354,3214
0500000US15007,15007,"Kauai County, Hawaii",22147,1255,14112,1336,1184,421,3262,863,5796,884,3870,1027,8035,1263,1555,740,1778,562,3465,989,1237,484
0500000US15009,15009,"Maui County, Hawaii",51893,2326,30809,2267,2620,797,7451,1297,11556,1567,9182,1235,21084,2207,1473,596,6446,1268,8119,1588,5046,1273
0500000US16001,16001,"Ada County, Idaho",149351,2032,100252,2762,4781,1116,18425,1918,34500,2716,42546,2497,49099,2706,3840,1170,12892,1882,19630,2268,12737,1863
0500000US16005,16005,"Bannock County, Idaho",29530,1250,20607,1503,860,427,4817,985,8097,1018,6833,1020,8923,1314,1348,623,2308,819,3439,1105,1828,629
0500000US16019,16019,"Bonneville County, Idaho",35003,1217,25714,1477,1925,596,5260,995,10144,1209,8385,1088,9289,1334,1525,569,2488,745,3739,977,1537,716
0500000US16027,16027,"Canyon County, Idaho",61699,1918,43173,2001,6355,1047,10992,1313,15327,1662,10499,1413,18526,1825,4417,1034,6642,1541,6030,1165,1437,541
0500000US16055,16055,"Kootenai County, Idaho",55456,1801,38782,2414,2138,605,10584,1641,14690,1888,11370,1602,16674,1965,2372,841,3922,1004,7729,1459,2651,908
0500000US16083,16083,"Twin Falls County, Idaho",29602,1469,19456,1570,2692,768,5287,1165,7345,1250,4132,722,10146,1381,2139,977,3378,984,3757,929,872,372
0500000US17001,17001,"Adams County, Illinois",26538,985,18711,1254,1420,478,6599,835,6760,999,3932,717,7827,1140,1526,541,2749,665,2618,823,934,518
0500000US17019,17019,"Champaign County, Illinois",78501,3814,42270,1919,2030,602,8521,1365,11830,1242,19889,1648,36231,3512,2792,936,6376,1318,16018,2330,11045,2155
0500000US17031,17031,"Cook County, Illinois",1922125,9303,1127332,10435,121823,4803,233321,6829,296409,6338,475779,8358,794793,10166,131628,5964,189159,7095,230765,8358,243241,6309
0500000US17037,17037,"DeKalb County, Illinois",37688,1532,23680,1509,1130,461,5897,1054,9425,1357,7228,1026,14008,1481,1407,728,2252,723,6090,1094,4259,1020
0500000US17043,17043,"DuPage County, Illinois",333295,3498,249431,4090,12181,1753,40167,2934,64686,2993,132397,4318,83864,3866,10195,1540,19187,2548,26326,2453,28156,2718
0500000US17089,17089,"Kane County, Illinois",169897,2367,130295,3723,14814,2040,26069,2326,39289,3075,50123,2932,39602,3356,10398,1988,11278,1723,11674,1779,6252,1106
0500000US17091,17091,"Kankakee County, Illinois",42046,1286,28191,1670,2877,537,10402,1295,9196,1293,5716,923,13855,1334,3094,848,4394,959,5423,1001,944,498
0500000US17093,17093,"Kendall County, Illinois",38711,885,31382,1551,1892,629,7388,1297,10888,1558,11214,1462,7329,1382,1146,609,1964,785,3104,911,1115,578
0500000US17097,17097,"Lake County, Illinois",238063,2808,181433,2672,12754,1864,31370,2629,47046,2622,90263,3043,56630,2819,10451,1622,15709,2099,16054,2104,14416,1600
0500000US17099,17099,"LaSalle County, Illinois",43515,1290,32942,1446,2996,727,10644,1215,13007,1446,6295,989,10573,1338,1450,513,3614,745,4767,1062,742,367
0500000US17111,17111,"McHenry County, Illinois",109064,1520,90367,2266,5170,1071,21725,1837,30791,1957,32681,2140,18697,2014,2323,887,5668,1368,7475,1377,3231,932
0500000US17113,17113,"McLean County, Illinois",61576,2058,42229,1793,2284,564,9475,1135,10343,1530,20127,1736,19347,2052,1587,608,4677,1350,7850,1601,5233,987
0500000US17115,17115,"Macon County, Illinois",45624,1351,30870,1292,2493,672,8864,1152,11440,1224,8073,1118,14754,1538,3165,946,4939,1067,4834,970,1816,644
0500000US17119,17119,"Madison County, Illinois",106643,2079,78850,2323,5873,999,25881,2191,23979,2028,23117,1884,27793,2037,3551,851,9292,1382,11090,1586,3860,930
0500000US17143,17143,"Peoria County, Illinois",75501,2875,50983,3073,3699,1017,13441,1691,15889,1630,17954,1625,24518,1878,4008,1021,8063,1436,7566,1462,4881,878
0500000US17161,17161,"Rock Island County, Illinois",60478,1495,43622,1794,4131,879,12791,1390,15890,1658,10810,1266,16856,1620,2972,797,5158,1098,5642,1219,3084,827
0500000US17163,17163,"St. Clair County, Illinois",103601,2073,67600,2278,5731,982,17859,2107,23039,2512,20971,1777,36001,2379,6297,1057,8440,1341,15491,1690,5773,1344
0500000US17167,17167,"Sangamon County, Illinois",83508,1612,57033,2226,2756,725,13406,1447,18318,1629,22553,1712,26475,2072,2880,848,7349,1339,9858,1559,6388,1499
0500000US17179,17179,"Tazewell County, Illinois",54041,1393,42253,1739,2857,653,12840,1361,15205,1401,11351,1542,11788,1299,2444,648,4391,1033,3758,816,1195,466
0500000US17183,17183,"Vermilion County, Illinois",31332,1123,21883,1224,2536,564,8665,1249,6970,965,3712,665,9449,1104,1574,776,3785,974,3168,941,922,440
0500000US17197,17197,"Will County, Illinois",223108,2427,182449,3150,11745,1447,43986,3039,60960,3546,65758,3485,40659,2622,5844,1100,11594,1952,16400,2410,6821,1270
0500000US17199,17199,"Williamson County, Illinois",25953,1127,19346,1233,1554,470,5676,985,6499,963,5617,910,6607,1070,1152,633,1593,671,2497,697,1365,560
0500000US17201,17201,"Winnebago County, Illinois",111079,2245,75730,2353,9006,1344,21803,1771,25746,1697,19175,1842,35349,2295,6773,1328,10974,1431,12879,1646,4723,1033
0500000US18003,18003,"Allen County, Indiana",136208,2742,95499,2798,6880,1240,29171,1775,30217,1999,29231,2041,40709,2700,6380,1321,13480,1979,14567,1825,6282,1163
0500000US18005,18005,"Bartholomew County, Indiana",31046,1064,20877,1526,2037,586,6739,1161,6241,1097,5860,977,10169,1369,1171,474,4317,1157,3034,871,1647,526
0500000US18019,18019,"Clark County, Indiana",43571,1180,30944,1492,2561,754,10427,1582,10167,1401,7789,1158,12627,1291,2382,843,4788,948,4042,1093,1415,604
0500000US18035,18035,"Delaware County, Indiana",46933,1580,29648,1402,2813,669,10300,1254,7886,1270,8649,1010,17285,1529,3014,995,3872,990,7679,1343,2720,830
0500000US18039,18039,"Elkhart County, Indiana",67959,2217,48734,2312,7064,1294,17454,1541,13609,1773,10607,1138,19225,2139,5571,1197,6898,1324,5665,1361,1091,405
0500000US18043,18043,"Floyd County, Indiana",28793,1809,20333,1772,1488,870,6532,1311,6590,1064,5723,1000,8460,1069,2104,773,3144,901,2341,724,871,432
0500000US18053,18053,"Grant County, Indiana",26767,1231,19260,1206,2841,815,8693,1077,5030,896,2696,624,7507,1009,1988,693,2914,722,1490,504,1115,449
0500000US18057,18057,"Hamilton County, Indiana",100316,1518,79865,2155,1933,682,10050,1469,18230,2053,49652,2935,20451,1803,2126,813,3844,972,7715,1365,6766,1370
0500000US18059,18059,"Hancock County, Indiana",26272,728,20450,950,1616,586,7675,1264,5957,1094,5202,970,5822,855,484,339,3291,863,1742,729,305,300
0500000US18063,18063,"Hendricks County, Indiana",52406,1199,43183,1502,1216,490,13508,1507,11651,1467,16808,1604,9223,1330,417,296,3718,984,2970,823,2118,816
0500000US18067,18067,"Howard County, Indiana",34381,1186,23627,1358,1796,663,8681,1219,7664,1098,5486,945,10754,1304,1319,603,4233,1039,3802,847,1400,652
0500000US18081,18081,"Johnson County, Indiana",52728,1524,39911,1914,2214,683,13559,1522,10541,1442,13597,1488,12817,1758,1437,698,4694,1250,4714,1271,1972,736
0500000US18085,18085,"Kosciusko County, Indiana",29560,1485,21572,1499,2756,672,7069,973,6508,868,5239,975,7988,1245,1746,632,3445,874,1379,482,1418,614
0500000US18089,18089,"Lake County, Indiana",183558,3352,126032,3572,13162,1605,42322,2472,39363,2535,31185,2377,57526,3338,8862,1402,20120,2240,20411,2176,8133,1432
0500000US18091,18091,"LaPorte County, Indiana",42552,1943,31367,2043,3751,784,11493,1400,10291,1354,5832,1097,11185,1531,1508,624,4027,1161,3753,1068,1897,790
0500000US18095,18095,"Madison County, Indiana",50641,1551,35707,1745,3649,713,13831,1449,11089,1402,7138,1077,14934,1531,2689,767,6209,1243,4531,1018,1505,565
0500000US18097,18097,"Marion County, Indiana",355438,5063,204452,4337,20060,1970,54659,3805,56251,3078,73482,3322,150986,4400,30054,2528,42675,3361,49560,3209,28697,2686
0500000US18105,18105,"Monroe County, Indiana",53294,1949,29354,1576,1862,682,7125,1205,6978,1097,13389,1431,23940,2188,1365,702,4739,1024,8606,1482,9230,1284
0500000US18109,18109,"Morgan County, Indiana",24862,1044,19645,1274,2234,593,6837,879,7178,1159,3396,905,5217,1061,663,309,2072,659,1838,664,644,454
0500000US18127,18127,"Porter County, Indiana",60859,1415,46879,1474,2908,769,15308,1558,15085,1516,13578,1338,13980,1534,1389,706,3535,864,5155,1114,3901,1071
0500000US18141,18141,"St. Joseph County, Indiana",99983,2263,68898,2305,5581,1014,21874,1759,20331,1863,21112,1742,31085,2363,4621,1018,10626,1769,9333,1461,6505,1322
0500000US18157,18157,"Tippecanoe County, Indiana",65226,2061,36718,1690,2564,753,10616,1369,8850,1285,14688,1452,28508,2027,2109,681,7200,1392,11521,1561,7678,1341
0500000US18163,18163,"Vanderburgh County, Indiana",75052,1788,48864,2121,3413,807,15316,1413,16429,1996,13706,1386,26188,2190,4740,1083,8419,1600,9565,1804,3464,898
0500000US18167,18167,"Vigo County, Indiana",39649,1620,24687,1567,2579,655,7335,1220,7442,1290,7331,1248,14962,1690,1960,769,4918,1182,6370,1483,1714,684
0500000US18177,18177,"Wayne County, Indiana",28374,1297,18105,1179,2468,617,7620,1008,4487,762,3530,763,10269,1391,2294,719,3695,1060,2583,805,1697,585
0500000US19013,19013,"Black Hawk County, Iowa",51322,1700,33430,1785,3480,771,9939,1182,10104,1354,9907,1194,17892,1685,1943,696,5480,1086,7468,1469,3001,776
0500000US19049,19049,"Dallas County, Iowa",25366,898,20130,1184,740,351,4337,686,5194,894,9859,1038,5236,1038,875,450,1468,462,1548,542,1345,651
0500000US19061,19061,"Dubuque County, Iowa",37177,1339,27610,1083,1898,521,9084,1172,8094,1250,8534,1030,9567,1226,1378,502,2261,736,3610,904,2318,642
0500000US19103,19103,"Johnson County, Iowa",52676,1696,30680,1547,912,425,5785,1012,7364,987,16619,1554,21996,1799,851,443,2738,777,9552,1416,8855,1546
0500000US19113,19113,"Linn County, Iowa",87059,1972,63062,2124,2837,703,16517,1632,21097,1789,22611,1771,23997,2012,1943,761,6566,1404,10998,1710,4490,1013
0500000US19153,19153,"Polk County, Iowa",171055,2454,119271,2714,5072,1127,28640,2442,38659,2681,46900,2273,51784,2876,7383,1475,14724,2119,17945,2194,11732,1700
0500000US19155,19155,"Pottawattamie County, Iowa",36537,1060,26380,1226,2452,759,9411,1150,9487,1239,5030,760,10157,1230,1479,494,3366,659,3756,897,1556,685
0500000US19163,19163,"Scott County, Iowa",67141,1842,47675,1644,2368,737,12078,1381,15141,1877,18088,1675,19466,1705,2319,697,4571,934,7362,1315,5214,1050
0500000US19169,19169,"Story County, Iowa",35851,967,18667,1170,621,288,2981,802,5360,852,9705,1199,17184,1469,515,275,2982,870,8334,1257,5353,1052
0500000US19193,19193,"Woodbury County, Iowa",38853,1354,25577,1497,2727,792,7043,899,8036,1337,7771,1110,13276,1471,2453,653,4476,974,4641,1122,1706,584
0500000US20015,20015,"Butler County, Kansas",24140,978,18844,1253,1004,377,4679,956,7392,925,5769,967,5296,1038,518,340,1780,637,2450,674,548,350
0500000US20045,20045,"Douglas County, Kansas",43385,2334,20918,1616,481,249,4157,943,3857,913,12423,1404,22467,2127,2019,897,2683,966,9562,2085,8203,1576
0500000US20091,20091,"Johnson County, Kansas",211193,2541,150631,2888,3768,920,16485,1589,38051,3110,92327,3725,60562,2797,4608,1255,13623,2091,19773,2046,22558,2369
0500000US20103,20103,"Leavenworth County, Kansas",25254,1162,16669,1309,977,503,4106,1002,6263,1277,5323,1007,8585,1223,624,431,2139,585,2821,786,3001,763
0500000US20161,20161,"Riley County, Kansas",25522,1552,10867,1062,543,421,2123,546,2817,857,5384,939,14655,1527,420,327,2946,834,6120,1172,5169,1060
0500000US20173,20173,"Sedgwick County, Kansas",190444,2719,125023,3391,11540,1646,33213,2574,38772,2008,41498,2112,65421,3483,12664,1937,16387,2195,24219,2618,12151,1503
0500000US20177,20177,"Shawnee County, Kansas",73623,1609,46484,2080,3866,872,13071,1423,13151,1879,16396,1575,27139,1907,2329,862,8952,1664,9428,1807,6430,1083
0500000US20209,20209,"Wyandotte County, Kansas",54411,1655,33557,1935,5862,1172,11355,1242,10216,1376,6124,945,20854,1924,5282,1006,6222,1189,7139,1402,2211,573
0500000US21015,21015,"Boone County, Kentucky",42140,1471,31971,1686,1774,614,7711,1161,10113,1365,12373,1379,10169,1497,1963,793,2940,877,3435,1020,1831,660
0500000US21029,21029,"Bullitt County, Kentucky",28878,259,23283,1035,3581,790,9696,1262,7220,1230,2786,652,5595,1075,976,555,2410,752,1741,759,468,339
0500000US21037,21037,"Campbell County, Kentucky",35531,1209,24042,1570,2164,671,8082,1152,6474,847,7322,1357,11489,1395,1789,651,2262,629,4577,1156,2861,1113
0500000US21047,21047,"Christian County, Kentucky",25520,2970,15334,1312,1721,705,5535,1087,5006,1005,3072,750,10186,2365,1626,798,3543,1161,4334,1420,683,394
0500000US21059,21059,"Daviess County, Kentucky",37141,1533,25481,1598,2671,761,9715,1047,7101,1184,5994,1018,11660,1496,2162,694,4563,1142,3732,970,1203,629
0500000US21067,21067,"Fayette County, Kentucky",120761,2746,65391,2792,4043,761,11069,1597,17655,1942,32624,2303,55370,3009,7924,1533,13658,2099,20402,2451,13386,1800
0500000US21093,21093,"Hardin County, Kentucky",39286,2348,25737,1806,2488,675,7519,1322,9199,1371,6531,1087,13549,1887,1997,784,3960,1100,5736,1448,1856,738
0500000US21111,21111,"Jefferson County, Kentucky",306177,3506,191794,4172,15992,1923,47029,2584,54941,2861,73832,3486,114383,4560,19316,2327,30926,2654,40239,3475,23902,2297
0500000US21117,21117,"Kenton County, Kentucky",61247,1699,42093,1899,3706,899,11607,1429,11607,1499,15173,1528,19154,2056,2942,937,6727,1102,7089,1293,2396,633
0500000US21145,21145,"McCracken County, Kentucky",27182,1163,19202,1403,2427,766,6503,1107,5472,1003,4800,1029,7980,1331,1438,686,2717,752,2380,773,1445,591
0500000US21151,21151,"Madison County, Kentucky",31371,1510,18864,1711,2139,726,4294,924,5461,1140,6970,1116,12507,1692,1998,780,3344,933,5337,1176,1828,679
0500000US21195,21195,"Pike County, Kentucky",26820,1117,17895,1149,5394,901,7209,1181,3376,774,1916,564,8925,1210,3263,949,2917,858,1938,599,807,447
0500000US21227,21227,"Warren County, Kentucky",42946,1484,25045,1516,2738,733,6384,924,7814,1455,8109,1135,17901,1446,2981,715,5191,1075,6754,1257,2975,789
0500000US22005,22005,"Ascension Parish, Louisiana",36927,2273,29696,1965,2064,687,11643,1633,8124,1410,7865,1587,7231,1596,1764,1001,2182,779,2062,818,1223,686
0500000US22015,22015,"Bossier Parish, Louisiana",45087,1269,29602,1892,3229,897,8672,1388,10174,1633,7527,1342,15485,1740,2357,882,6187,1131,5209,1371,1732,665
0500000US22017,22017,"Caddo Parish, Louisiana",98886,2302,60686,2497,6040,1081,18354,1719,17769,1863,18523,1878,38200,2654,6557,1315,15132,2196,12227,1885,4284,1140
0500000US22019,22019,"Calcasieu Parish, Louisiana",73459,2078,54555,2069,7877,1316,18328,2025,16830,1947,11520,1516,18904,2002,3419,941,6407,1079,7318,1512,1760,622
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",165646,3103,101199,3198,7459,1292,19486,2216,29931,2524,44323,2603,64447,3559,9375,1578,14760,1961,24050,2195,16262,2204
0500000US22045,22045,"Iberia Parish, Louisiana",26130,1371,18398,1374,4136,975,7238,1054,3653,997,3371,931,7732,1429,1835,707,2699,1006,2438,877,760,469
0500000US22051,22051,"Jefferson Parish, Louisiana",166696,2812,106180,2843,12845,1679,30346,2114,32066,2469,30923,2245,60516,3199,12566,1896,21262,2466,16223,2029,10465,1574
0500000US22055,22055,"Lafayette Parish, Louisiana",84447,2472,53650,2380,7329,1287,13258,1561,14049,1832,19014,1764,30797,2573,4546,1122,9834,1865,9586,1753,6831,1641
0500000US22057,22057,"Lafourche Parish, Louisiana",35691,1331,27744,1610,5960,981,12046,1490,5355,1345,4383,847,7947,1493,2838,1073,1795,642,2821,970,493,300
0500000US22063,22063,"Livingston Parish, Louisiana",44849,1776,37246,1946,4563,1226,15390,1593,10432,1511,6861,1249,7603,1591,2058,1014,2984,881,2152,890,409,256
0500000US22071,22071,"Orleans Parish, Louisiana",142093,3457,71457,2896,7308,1184,13767,1618,19417,2195,30965,1911,70636,4016,11770,1789,16751,1817,20943,2449,21172,2142
0500000US22073,22073,"Ouachita Parish, Louisiana",57072,2583,34722,2256,2513,716,12028,1677,9956,1485,10225,1610,22350,2744,3743,930,7091,1734,7985,1469,3531,877
0500000US22079,22079,"Rapides Parish, Louisiana",47126,2634,30866,2197,3653,908,10693,1606,9772,1466,6748,1144,16260,2080,4582,1089,4434,1077,5198,1148,2046,826
0500000US22097,22097,"St. Landry Parish, Louisiana",30518,1078,22060,1405,4945,867,7646,1331,6046,1003,3423,722,8458,1132,2776,742,3225,831,1751,580,706,452
0500000US22103,22103,"St. Tammany Parish, Louisiana",86363,1866,67942,2310,5527,1042,15182,2087,23300,2115,23933,1955,18421,2066,3245,1019,5926,1617,4758,1049,4492,1159
0500000US22105,22105,"Tangipahoa Parish, Louisiana",43228,2234,28350,2141,6034,1229,9283,1389,6218,1262,6815,1369,14878,2200,3794,1155,4423,1252,4607,1268,2054,628
0500000US22109,22109,"Terrebonne Parish, Louisiana",38138,1615,28270,1879,7463,1309,10739,1487,6098,1206,3970,754,9868,1639,2920,814,2942,1123,3011,965,995,434
0500000US23001,23001,"Androscoggin County, Maine",43918,1663,29270,1919,3032,798,9966,1243,9369,1113,6903,1066,14648,1466,2496,841,6222,1230,4106,946,1824,765
0500000US23003,23003,"Aroostook County, Maine",30188,1190,21748,1197,2668,542,7965,857,6193,805,4922,820,8440,1128,1511,458,2464,637,3523,858,942,423
0500000US23005,23005,"Cumberland County, Maine",116493,2558,82002,2393,3455,906,17251,1849,23083,2051,38213,2041,34491,2545,3712,1186,10703,1460,8276,1574,11800,1784
0500000US23011,23011,"Kennebec County, Maine",51225,1446,36515,1458,1889,548,12412,1504,12293,1261,9921,1167,14710,1737,2254,747,5222,960,4939,1206,2295,828
0500000US23019,23019,"Penobscot County, Maine",60428,1592,41858,1845,2955,619,14065,1609,12861,1440,11977,1506,18570,1753,2365,703,6023,1210,7432,1401,2750,708
0500000US23031,23031,"York County, Maine",79094,2490,58417,2479,3821,930,17452,1914,20484,1788,16660,1698,20677,1897,2939,962,6584,1316,7653,1304,3501,1098
0500000US24001,24001,"Allegany County, Maryland",28844,1380,20480,1355,1735,469,8700,1185,5932,1058,4113,824,8364,1122,1811,505,3518,968,2295,691,740,376
0500000US24003,24003,"Anne Arundel County, Maryland",197569,2849,146744,3570,8953,1478,30294,2480,42026,2925,65471,3355,50825,3107,6642,1394,12244,2014,17098,2678,14841,2119
0500000US24005,24005,"Baltimore County, Maryland",315975,3589,206222,5217,15351,1451,46063,3000,57340,3528,87468,4419,109753,4775,10614,1937,30547,3598,35522,3639,33070,3227
0500000US24009,24009,"Calvert County, Maryland",30738,1236,25076,1375,2021,697,7246,1213,7502,1403,8307,1169,5662,1220,533,327,1745,822,2081,779,1303,636
0500000US24013,24013,"Carroll County, Maryland",59451,1310,50671,1827,3504,1130,13440,1648,13507,1797,20220,1957,8780,1506,1128,678,3817,1054,2613,695,1222,538
0500000US24015,24015,"Cecil County, Maryland",35620,1333,25736,1384,2342,677,7601,1093,9018,1079,6775,1153,9884,1424,1872,728,3235,1041,2963,786,1814,781
0500000US24017,24017,"Charles County, Maryland",50233,1273,39312,1627,2103,735,8442,1261,15705,1950,13062,1662,10921,1538,2118,798,2804,953,3620,1003,2379,916
0500000US24021,24021,"Frederick County, Maryland",83964,1646,63392,1965,3514,871,12482,1415,16941,1777,30455,1794,20572,2200,2517,770,6664,1274,7774,1430,3617,952
0500000US24025,24025,"Harford County, Maryland",89580,1715,70263,2570,4553,932,17879,1856,21384,2089,26447,2162,19317,2804,2161,933,5085,1438,7411,1750,4660,1315
0500000US24027,24027,"Howard County, Maryland",105358,1393,77574,2451,2128,768,6857,1444,14232,1947,54357,2250,27784,2336,2441,1011,4463,1325,7562,1486,13318,2209
0500000US24031,24031,"Montgomery County, Maryland",359476,2836,238022,4307,10164,1369,25829,2196,41156,3293,160873,4124,121454,4093,12594,1984,19843,2167,29655,2674,59362,3021
0500000US24033,24033,"Prince George's County, Maryland",301923,3120,189330,4020,13394,1661,42605,3556,59313,3311,74018,3338,112593,4225,17690,2119,35357,3260,33546,3359,26000,2546
0500000US24037,24037,"St. Mary's County, Maryland",37051,1733,26740,1652,1936,869,7571,1438,8130,1293,9103,1180,10311,1501,622,411,2239,756,4123,1175,3327,905
0500000US24043,24043,"Washington County, Maryland",54669,1444,36275,1769,3694,848,11399,1228,10964,1140,10218,1449,18394,1475,3412,868,5902,1037,7053,1268,2027,625
0500000US24045,24045,"Wicomico County, Maryland",35304,1495,22040,1553,1882,568,6084,1123,6525,1410,7549,1062,13264,1637,2731,699,4267,1294,3958,1061,2308,636
0500000US24510,24510,"Baltimore city, Maryland",237945,4515,109283,3391,16278,1750,25778,2144,28745,2066,38482,2368,128662,4596,30488,2715,36040,3217,34350,3590,27784,2403
0500000US25001,25001,"Barnstable County, Massachusetts",93576,3349,72481,3224,1745,634,13699,2103,23194,2308,33843,2443,21095,2293,2601,948,6051,1366,6443,1199,6000,1401
0500000US25003,25003,"Berkshire County, Massachusetts",56517,1529,37402,1707,2663,628,11324,1417,10068,1190,13347,1314,19115,1808,3072,900,7406,1312,5616,1366,3021,891
0500000US25005,25005,"Bristol County, Massachusetts",209996,2634,130791,3408,17691,1776,34654,2191,35358,2824,43088,2979,79205,3412,18905,1826,25209,2439,22863,2387,12228,1763
