GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06
0500000US49011,49011,"Davis County, Utah",1539,537,391,235,140,138,448,335,376,277,184,173
0500000US49035,49035,"Salt Lake County, Utah",12931,1448,7201,1344,1644,576,2055,760,490,278,1541,596
0500000US49049,49049,"Utah County, Utah",2269,511,930,384,269,177,521,287,49,84,500,296
0500000US49057,49057,"Weber County, Utah",833,333,389,174,144,162,88,81,0,181,212,163
0500000US51003,51003,"Albemarle County, Virginia",1358,825,896,790,220,154,29,46,41,70,172,160
0500000US51013,51013,"Arlington County, Virginia",12610,1465,6659,1249,1051,544,1937,675,401,262,2562,807
0500000US51041,51041,"Chesterfield County, Virginia",2644,934,1153,429,127,135,523,304,168,175,673,648
0500000US51059,51059,"Fairfax County, Virginia",84166,3274,45229,2906,6779,1205,16540,2027,2610,733,13008,1925
0500000US51087,51087,"Henrico County, Virginia",9501,1300,6779,1272,642,362,964,417,536,464,580,372
0500000US51107,51107,"Loudoun County, Virginia",24505,1393,14942,1284,2576,722,4293,884,385,255,2309,610
0500000US51153,51153,"Prince William County, Virginia",8646,1397,4475,907,779,458,2126,762,441,293,825,375
0500000US51199,51199,"York County, Virginia",1516,567,531,389,244,237,190,179,42,79,509,433
0500000US51510,51510,"Alexandria city, Virginia",5058,1038,2726,884,504,312,1282,467,51,76,495,371
0500000US51550,51550,"Chesapeake city, Virginia",2928,949,1397,539,424,458,492,281,92,102,523,431
0500000US51710,51710,"Norfolk city, Virginia",2188,459,1006,291,188,108,428,219,213,189,353,199
0500000US51810,51810,"Virginia Beach city, Virginia",7427,1134,2656,684,1274,530,1696,597,953,543,848,413
0500000US53005,53005,"Benton County, Washington",1392,425,679,371,317,241,164,163,232,180,0,192
0500000US53011,53011,"Clark County, Washington",5957,1123,2945,752,382,280,1668,597,184,172,778,373
0500000US53033,53033,"King County, Washington",105855,4539,58508,3824,10996,1818,18599,1743,3673,1011,14079,1628
0500000US53035,53035,"Kitsap County, Washington",2543,668,946,452,341,289,400,267,261,230,595,293
0500000US53053,53053,"Pierce County, Washington",9929,1753,4986,1301,1367,722,1821,600,697,422,1058,484
0500000US53061,53061,"Snohomish County, Washington",20857,1806,8716,1576,2303,795,5128,1576,1056,439,3654,954
0500000US53063,53063,"Spokane County, Washington",2241,665,812,411,158,147,520,323,118,142,633,380
0500000US53067,53067,"Thurston County, Washington",2814,798,1601,673,176,155,279,241,116,128,642,377
0500000US55025,55025,"Dane County, Wisconsin",9426,1016,6668,1008,656,408,535,232,399,242,1168,517
0500000US55079,55079,"Milwaukee County, Wisconsin",7907,1223,4492,934,523,398,1313,513,384,240,1195,431
0500000US55133,55133,"Waukesha County, Wisconsin",3858,803,2640,832,116,114,359,206,0,145,743,356
